reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
09c88911-6cdf-4d50-94fe-8dbd46473a2e,E M,https://play-lh.googleusercontent.com/a/ACg8ocIdjGHiH7s6gh7_QmjjeegsDM6s2czgD9E91xD09uWt=mo,最近エラーが多く、2週間チャレンジのゲームのページに移動すると｢情報が取得できませんでした｣と出てきます。何度か試すと戻る事もありますが、かなりの確率で情報が取得できないと出ます。改善をお願いします。 以前別件で問い合わせた時の返信も中途半端だったので、コカコーラさんにはもう少し頑張って欲しいです。商品はお気に入りもあるのでこのまま終わって欲しくないです。 追記→バーコードスキャンもエラーで出来ない状況です。改善お願いします。,1,377,5.12.0,2023-11-08 02:58:02,,
6c8c7b49-1999-45b0-ae75-c365681091f1,Tk Iw,https://play-lh.googleusercontent.com/a/ACg8ocK6ETwigWAJJMrwVHUo-Y38w06EPEGhENCOSX_PH6fj=mo,意外とスタンプも溜まりやすい。ゲームで付いたり、電子マネー決済で２倍など、ウォーキングなども合わせれば、結構な頻度で無料チケットがゲットできる。 稀にだが、自販機によっては無料チケットだけエラーになり、使えないものもあるのが残念なところだ。それ以外は概ね使い勝手の良いアプリです。,4,122,5.12.0,2023-11-02 19:18:56,,
ecbe595f-a8f2-4e1a-b292-8262d73afc30,はふはふっこ,https://play-lh.googleusercontent.com/a-/ALV-UjXXTcMcUkdtHTFA-eylecTee28lFCXCJ3N4mNZugfbU9A,半年程使用して特に不安定な点は見られません。 一度サーバーが撃沈してた事は有り、その間のポイント等は消失してしまってましだが、それ以外では問題らしい問題は、無し。 この手のアプリとしては十分な安定性かと思います。 自販機マップデータはどうやって得ているのか些か不明で、全く見付からない自販機もある。 商品データの遣り取りがあるので、リアルタイムにデータを取れる筈だが地権者とのアレコレとかややこしい事もあるので、結構頑張ってるんじゃないかな。,5,6,5.12.0,2023-11-27 18:47:43,,
52626b80-878a-4c36-ad15-3e46ed5a2dbb,Tom Yackun,https://play-lh.googleusercontent.com/a-/ALV-UjVI8XBYlDPxSUTVOCLxNZMa5l1BQ3lUii1EE5tXLSbchbc,面倒くさい。しょっちゅう接続が途切れたとかで買えないことがある、返金はされるがアプリの安定性は高めてほしい。 ポイントが貯まるのは得なので使っているがそうでなければ評価はもっと低い。 あと、残高はトップ画面に表示して欲しい。ただでさえ使い勝手の悪いアプリで買おうとしたら残高不足と出るのは気分が悪い。,3,7,5.12.0,2023-11-29 06:37:20,,
8801671b-9507-4262-bb6b-5bc823efd5d0,stたかし,https://play-lh.googleusercontent.com/a/ACg8ocI_7D5AZgOHxtnfAg2pThANPKpewzVAltY7qENxZfP8=mo,キャンペーンの不具合が多すぎる。 ・バーコードスキャンで「情報が取得出来ません」と何度も発生する。 ・バーコードスキャンで「本日はすでに入手済みです」が何度も発生し、3日続いた。 ・抽選画面に移らず、「情報が取得出来ませんでした」の画面になりポイントだけ消費されている。 コラボはファンからすれば抽選の画面、落選の画面ですら見ていたいので、非常にガッカリする。 ウォークイベントや、キャップ裏等は飲料を買うのが自販機だけでは無い人からすると、とても良いと思う。是非続けて頂きたい。 自販機の位置を探せるが、実際になかったりマップに載ってないのにあったりする。基準が良く分からない。夜中探し回った立場からすると改善して欲しいところ。,2,27,5.12.0,2023-11-19 22:43:45,,
ac015d6e-2784-4f65-b74d-fe6767cb22f4,S,https://play-lh.googleusercontent.com/a/ACg8ocIyaUdW7yY9Da9-E8PmTdtacUGj0HwmnK96YTNkNM51=mo,接続に時間がかかったり、接続後に商品情報が読み込めなかったりとトラブルが多い。 接続出来なくなると、入れ代わり立ち代わり何人がトライしても駄目。アプリの問題か自販機の問題かわからないが、ユーザーからすると使えないと言う点では同じ。 2023.11.09 追記 最近は「情報が取得できませんでした」ばかりで進まない。 ポイントでスロットを回してもエラーの後ポイントが消えるだけ・・・,1,43,5.12.0,2023-11-09 15:19:20,,
1afd9e2e-1e2f-4718-ab9f-9645f77ad391,ああ,https://play-lh.googleusercontent.com/a/ACg8ocJD1a7cc3HyIRilL5VT3WXkO3-rnSIbJ5UfYMNChyP2=mo,今回のチャレンジミッションの20秒以内に30本タッチするゲームは画面タップの感度設定を弄っても対象物への反応が悪く、その上残り時間が短くなった途端流れる速度が上がるのがとても意地悪く感じました。 今後も似たようなゲームがあったならば同じくミッション内容にある2本購入どころかこのアプリやコカ・コーラの自販機自体の利用頻度も減らすつもりです。スーパーやドラッグストアの方が安いしこのアプリのメリットがなくなるのであればわざわざ割高になってる自販機を利用する意味もないですし。 ※他のアプリではタップした時の反応に異常は無いのでスマホ自体に問題はないです。【23年11/28】一旦アプリ終了して位置情報とBluetoothを切って、またアプリを開いたらトップ画面ではなく【自販機を探しています】という状態になりトップ画面に行けないバグがあります。スマホ自体を再起動すればトップ画面に行けましたが、毎回こうだと煩わしいので改善お願いします。,1,31,5.12.0,2023-11-28 18:18:46,,
4f129678-f920-4d0e-ab52-71e3a3826070,bonkotu,https://play-lh.googleusercontent.com/a/ACg8ocKunaRZdNjeQYGBxRZnS98Czq7l99RAgfSjT2y4tS19=mo,繋がらない時は本当に繋がらない。10分近く再起動などを含めて接続を試したが繋がらない。 スタンプを多くもらえたとしても繋がらない事は使えない事と同じ。使えない事は0と変わらない。時間の損失を考えるとむしろマイナス。 多少の損はしても繋がりやすい競合アプリを使う方が得と感じる。,1,14,5.12.0,2023-11-22 16:45:30,,
079890b0-3a28-44a3-a622-78d358f10b0b,moly,https://play-lh.googleusercontent.com/a/ACg8ocI3Kkr4l7FBwgQjGjPJKiK_1WL4U_OxwFaAAAgA27tv=mo,バーコードやキャップ裏スキャンは１発で読み込んでもらえず、大抵情報を読み込めませんでした的な文章が出てくる。コラボのミニゲームも結果が分からないままトップページに戻ったり、見たいページをタップすると該当ページとトップページをひたすら行ったり来たりしてたりと、使いづらいと思うことが多い。 ポイント貯まったり、無料券もあるからちまちま使ってはいるけど…程度のレベル。,1,18,5.12.0,2023-11-23 12:58:02,,
b6cbbdb1-55cd-4747-bd09-21f7781ff14a,nana cocoa,https://play-lh.googleusercontent.com/a/ACg8ocLVxEHPll6NqlWpsUUi7E6m5mL6VN81ETFf3JwkvHc=mo,エラーで、使えなくて困ってます！ アップデート出来ません！至急改善してください！ 誕生日のポイント２倍とても嬉しかったです。 仕事で、平均１日２万歩歩くので、万歩計機能も、有り難く利用させてもらってます。 チケットの期限も、長めなので、貯めて置けて、有り難いです。,1,10,5.12.0,2023-11-30 12:03:52,,
