reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
fba3a475-9d79-42fd-a3dd-ff4ac7982cb9,森クマ,https://play-lh.googleusercontent.com/a/ACg8ocKndZiTxk4u3QQmWDQVwc-owIqMzggwUcViodPjT6em=mo,画面がごちゃごちゃしていて分かりにくい。 もっとシンプルにした方がいいと思う。残高足りないなら現金で払える様にして欲しい。出来なかったので損した気分💢何か還元悪くなったよね？それに月の達成金額上がるし。ほとんどの人はきついと思う。あとクーポンかなりしょぼくなった。改悪にも程がある。需要ないのでいいクーポンあった時くらいでしか使わない。あとクーポンセットしたのに支払いした分しかポイント付いてません。ボーナスポイントは反映されてませんでした。これじゃ決済損です。星１つ必要なし。あとギフトカードからチャージした金額行方不明。何だコレ？残高に反映されないし。これだといくらあるか分からない。,1,1599,4.21.0,2023-11-16 18:58:51,ご意見をいただきありがとうございます。ご不便おかけし申し訳ございません。 前回いただいたご意見にあわせ、PayPayステップについてもいただいたご意見を参考に、より便利にお使いいただけるようサービスの改善に努めてまいります。 今後もPayPayをよろしくお願いいたします。,2023-02-01 17:33:28
1e0bab57-a6ea-47ae-8dcd-01d3716d4064,A T,https://play-lh.googleusercontent.com/a/ACg8ocITQVMV6KdWvJ9myI9nvFUrTa9M_iXGhF2gYFKS3MuP=mo,残高とポイントの合算表示がなくなって使い難い。 取引履歴を見ている時に過去に遡っていくと、表示されていなかった履歴が急に読み込まれるのか、表示が変わるし、移動するしで、どこを見ていたのか分からなくなってしまう。とても見づらい。開発している方はやってみてください。 ーーーーーーーーーーーーーーーーーーーーーーーーーーーーーー ポイント履歴で個々の詳細を見た後に、最初の日付に戻るのはやめてほしい。また見たい日付までスワイプさせていかないといけない。修正してください。,1,273,4.22.0,2023-11-18 18:19:53,ご意見をいただきありがとうございます。 いただいたご意見を参考に、より便利にお使いいただけるようサービスの改善に努めてまいります。 今後もPayPayをよろしくお願いいたします。,2023-05-10 19:30:48
300c2ccc-8370-41c9-b9eb-d8df32fd62c9,GUCCI,https://play-lh.googleusercontent.com/a-/ALV-UjVBtPEEutGElDzz2Jyzoz4VFlRSNQLnf2mDd8mM-EvrNQ,PayPayの支払いをチャージから、PayPayカード後払いにしてから、カード支払い毎月、数万引き落とししされているにもかかわらず、カード後払いにしてから長く使っているが、ポイント付与の履歴は表示されているのに、残高に入って無いし、しかも、チャージ支払いでしか、ポイント使え無い？！と、説明になっていて、どういう事？ ポイントまったくどこにも、付与されて無い状態だった。貯まっても、使え無い？使えるのは、ポイント運用(資産運用の、支払い(*_*))？どういう事なのか、どんなに、調べても解決法しない。もし、貯まってたら、数千円からそれ以上ポイント貯まっているはず。どこにも、無いの。PayPayカード引き落としの際のポイント付与もされて無いの気がつかなかった。 とても、わかり辛いシステムだ。調べてみても解らんようになってる。以前は、シンプルで他社より、かりやすく、残高にポイントが、還元されてるのが、一目瞭然にわかって、自動で、ポイント使えたし、安心して使えてた。今は、まったく解りにくい。他社に変えます。新しく変わって、がっかりした。,1,389,4.22.0,2023-11-21 22:42:41,,
f9670aa3-93c4-472c-8d3d-ee3f9db54075,K M,https://play-lh.googleusercontent.com/a/ACg8ocJRBP7gRMH5-rOK5h0_9jNGP4lFXD-oqsdluguYlU9L=mo,20231117。更新したらPayPay残高とPayPayポイントの合計が一目で分からなくなってしまった 。パッと見て自分がいくら使えるのか知りたいのに計算しないと分からず面倒。またポイント付与履歴も分かりにくい。というか分からない。取引履歴には付与されたポイントと付与処理中のポイントがどちらも表示される。付与済みポイントのみの表示絞り込みもできない。一見して把握できた以前の残高履歴に戻してほしい。,1,14,4.22.0,2023-11-18 18:08:35,,
086d8edb-bd62-4932-9071-343ef1c06738,Jun Compunctus,https://play-lh.googleusercontent.com/a-/ALV-UjWB0onIpcOhyey3GV6XYEYLmIZ77No3lhd9xpyMj0W4_1Q,残高確認、取引履歴が複雑すぎて分かりにくい。残高確認がなんで1ヶ月も前のしか見られないのか。これでは紙で管理しているのと変わりない。取引履歴もポイントの付与予定と実際に付与されたものも一緒になっているので、現在の実際の残高の収支も調べにくい。 あまりにも管理しにくいので、なるべく他社を使うようにしている。,2,197,4.22.0,2023-11-25 11:16:20,,
4fa5e0c3-ea87-4f36-a2ab-413bc1ac80a0,sincere 0565,https://play-lh.googleusercontent.com/a/ACg8ocJfkCBJTKOmhuzSIvxp8FjbCTcWfOA0mM5VzlwUzlBn=mo,とにかく検索機能が全く使い物になりません。店舗名検索しても全く関係ない店舗が出てきたり、地図で検索してもピンが出てこなかったり、ピンの位置が全く違ってたり、戻るボタンで戻るとメインメニューまで戻ったりと、全く良いところがありません。そのくせプラウザでは使える店舗の検索ができない。 クーポンもフォローしてる店舗は自動的にクーポン獲得するようにしてください。お気に入りの店舗だからフォローして利用してるのに、わざわざ能動的にクーポン獲得ボタンを押さないともらえないなんて面倒です。 バーコード決済としての機能のみ使えて、それ以外の機能はオマケ以下です。,1,214,4.21.0,2023-11-20 21:52:07,,
7c82f12a-4082-402b-809d-f72b9eadaae1,hiro 225,https://play-lh.googleusercontent.com/a/ACg8ocJwCPmPIoPwl7Xej4DOgXgABI19Y4B8L_f4_R9_M7RV=mo,ポイント加算通知とか要らない。 通知がとにかく多すぎる。 低速だとクーポンが開かない。マイ クーポンだけでも Wi-Fi がなくても開くようになったら 便利。アプリのサイズが大きくなり過ぎ。容量くいすぎ。スマホから警告がきた！YouTube よりもTwitterよりもサイズが大きい！小さくシンプルな仕様に戻して欲しい。,1,2356,4.22.0,2023-11-26 10:44:38,ご意見をいただきありがとうございます。ご不便をおかけし申し訳ございません。 いただいたご意見を参考に、より便利にお使いいただけるようアプリに関する機能改善に努めてまいります。 今後もPayPayをよろしくお願いいたします。,2022-06-24 16:46:00
9853660c-6be4-4012-bb84-bfce1bcb360d,コマーシャル元あげさげ,https://play-lh.googleusercontent.com/a-/ALV-UjWGOXMN22fl25xVk05vGrdQenC2AF6RmMF6ioZXePAKXsk,残高とポイントの合算表示がなくなって使い難い。 店頭レジで購入支払い額を確認して、 PAYPAYの支払い可能額(ポイントと残高の合算)が足りなければ、クレジット(旧後払い)へ切り替え支払うが、 合算表示がなくなったので、一々計算してから、残高払いかクレジット払いか判断出来ず、店頭レジで使い難い。 合算額を表示し、内ポイント○○○とするか、 支払い可能額を大きく表記、 内訳として、 残高、ポイントを小さく表示して欲しい。 クレジット払いがあるので、 オートチャージは使わない。,1,55,4.22.0,2023-11-16 12:23:13,,
92313b10-900d-4417-993d-e7cc14d4b605,Google ユーザー,https://play-lh.googleusercontent.com/a/ACg8ocJ2Mw2lBTccq6qsJTFbpPD4PQgAB58kKORtglNTuVNM=mo,※ これはアプリと paypayサービスそのものを含めた評価です。 ・機能や設定項目のうち、何が不要かを会議して減らして『シンプル・イズ・ベスト』目指してください。 ( 『選択肢が多い方が良い』という考え方もありますが、利用者目線では選択肢が多い事が混乱し、ややこしく感じるのです ) ・ほとんどの利用者は多機能より『分かりやすい』『見やすい』を求めています。 ・ 『paypayは分かりやすいよね～』と言われるサービスを目指してください。,1,184,4.20.1,2023-11-03 20:42:57,,
adeed6c4-439f-438e-a593-4c8349c159b4,るてぃ,https://play-lh.googleusercontent.com/a/ACg8ocJ8wjHS3jHOGeE-lOMGdyi8OT0oPtGPtu5TWu8jPkU9=mo,1年前にも同様のことがありましたが、「残高履歴」が変更され獲得したポイントが分かりにくくなりました。その時は反対意見が多く仕様を戻され、意見を聞いていただけるのだと嬉しく思いましたが、再度変更されてしまい残念です。 ポイント付与処理中ではなく、付与されたものを表示されるよう戻して欲しい。可能ならば付与予定をカレンダーで確認できますが、付与された過去のカレンダーも見れるようにしてください。,1,319,4.20.1,2023-11-04 12:52:12,ご意見をいただきありがとうございます。ご不便おかけし申し訳ございません。 弊社内でご利用状況など総合的に判断した結果、この度残高画面からウォレット画面へと変更することといたしました。 何卒ご理解くださいますようお願いします。 なお、いただいたご意見を参考に、快適にお使いいただけるようサービスの改善に努めてまいります。 今後もPayPayをよろしくお願いいたします。,2022-11-17 17:01:05
