reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
98b60289-ecce-47e0-84d1-9d9588eb4eb1,有光真奈実,https://play-lh.googleusercontent.com/a/ACg8ocL-V-NSRTDX8H8IqzobTykkmdfJXVJH9zb7MURX5m9T=mo,まずあくまでお買い物を主軸としたアプリなのにお金を確認するのに手間がかかる。またポイントもどこに表示されてるかもわからないというのが致命傷だなと思いました。カードたと機械に通して確認するのは当たり前だと思うけれどアプリでそれになるとお買い物するときに本当に不便だなと思います。あとクーポン適応されていないことも多いですし、改善するに当たって退化したことのほうが多いなと思います。正直声を元にしたいのはわかりますが、あくまでお買い物をするための決済アプリという事を忘れてはいけないと思います。お買い物を豊かにするためという思想は大変ありがたいのですが、重要なお金がホームに表示されないのは本当に不便ですし、どれだけのポイントを所持しているのかわからないというのはポイントの意味があまりないように思います。カードであれば納得しますがアプリをいれてわからないのははっきり言うと電子マネーの意味がないです。改善のほどよろしくお願いいたします。,1,230,2.1.0,2023-11-25 13:57:18,,
40437bf8-9b4b-4ddf-83d9-98afd56be74d,まっちゃ,https://play-lh.googleusercontent.com/a-/ALV-UjUnJ-C5opExnGjH0VOfhukMBuG5BkuPx15OL-7cJjCgN0E,アブデされる度にいらない機能が増えている気がする。チャージやクーポンが使いやすけれぱいいと思うので、他の機能はなるべく増やさないでほしい。 特にマジボイス機能が不要。レビュー等知りたいのなら普通に検索しますし、電子マネーアプリにその機能を追加するのはどうかと思う。 また、昔にあったバーコード読み取りで商品の値段が分かる機能は残しておいてほしかった。たまに商品価格が無記載のものがあるので、店員さんにわざわざ確認しなくても自分で手軽に調べられるのが便利だったのに。,1,85,2.1.1,2023-11-30 15:16:02,,
5cbbbd47-458f-4eb0-9408-3c574666db96,Sinapon,https://play-lh.googleusercontent.com/a-/ALV-UjXBLWbCijF3uLlEE9Z7h49TG6UqmsQi-3lMijt2yDe9Uuc,クーポンと電子レシートは嬉しいけど、アプリ的には問題ありです。まず遅い。いざレジで出す時にアプリ起動しない？？強制終了してみたり、とにかく遅い。レジの人には「それアプリを更新しないといけませんね」とか言われましたが、そんな物は存在しない。開発者の人、直して下さい。,2,150,2.1.0,2023-11-22 20:15:34,,
fa01d9f1-1dd3-4103-bc81-a270efb61b61,玖渚直,https://play-lh.googleusercontent.com/a-/ALV-UjW7vLyKvJ7p4v6jNWi6kVUT-SM5epJwKU_GTd5oQae3-w,とにかく重い。 起動に時間かかりすぎ。 ちょっと違うページ開こうとするだけで、くるくる回りっぱなし。 クーポン一覧はソート機能がないので、ひたすらスクロールしなければならないし、使い勝手が悪すぎて残念。,1,14,2.1.0,2023-11-16 16:02:38,,
713e8cdc-c65a-46c0-a148-d7d6ef18793c,飯田ゴンザレス,https://play-lh.googleusercontent.com/a/ACg8ocK9HndvY5HKFFAjXU-XYHTuRUwr9yCkXLjLhVE_YMlB=mo,アップデート後、チャージするときの認証ができなくなった。 開発者はテストしてるのかな？機能改善をやろうとしていることは理解できるがチャージ機能など重要な機能のバグを潰さないでリリースするのは、本末転倒。開発責任者は猛省してください。 まだ更新してない方は、糞アップデートなので、更新しないことをおすすめします。,1,109,2.1.0,2023-11-20 12:37:04,,
aadcebd6-e25d-4464-bc55-b9d6d6e64a60,鬼宿（まーくん鬼宿）,https://play-lh.googleusercontent.com/a-/ALV-UjXRaypuHncQy7JuUNqN98MeMYmOGq1KiqgaqVeRODYp1Q,皆が改悪アップデートと書いてるにもかかわらずアップデートしないと使えないのも問題だな。使えなくなるのにアップデートしないと使用出来ないのも大問題です。何故早急に対応しない？,1,3,2.1.0,2023-11-29 20:01:50,,
e1bf3e28-9b04-40a0-82b0-5529150f5d59,SGE46,https://play-lh.googleusercontent.com/a-/ALV-UjVrnK4Oqq1Ll8bEI_t22Je9oWW3xSXnPFdUdatIaZiACn0,今日更新したら、全く立ち上がらない。マジカが繰返し停止していますと。更新のたびにクーポンを開くスピードが遅くなり、全く開かない時もある。 2023/11/18現在、上下にスクロールするたび横のタブに移動し、食品飲料タブを開き直し、うざいんじゃー、食品飲料タブをみたいんじゃー、いちいちクーポン保有中のマークを真ん中に表示させるなー、全く見辛い、見にくい、使いにくい,1,5,2.1.0,2023-11-18 09:13:33,,
411171c3-f810-4668-8894-35d5bf9e3af7,82,https://play-lh.googleusercontent.com/a/ACg8ocIWO9SMmkRXhI9o9pJ8UI-JYULXJ4OY-WHvwjrblS5f=mo,垂直にスクロールさせないと隣の画面に移動して使いづらい。操作は重くキャンセルすらできないのでレジでモタモタ。さらにレジでプライバシーポリシーだか強制ダウンロードでレジで1分以上バーコードが出ず後続客も迷惑だったろう。わざと読む暇を与えないようにしているのか、ドンキのレジだけで使うものだから、こんな小学生が夏休みに作ったかのようなアプリが許されているのだろうな,1,5,2.1.1,2023-11-30 22:49:56,,
3d30512c-77de-443b-bfa5-e0bcfca3d7aa,K. S.,https://play-lh.googleusercontent.com/a-/ALV-UjUvzpeVu6GEpmq-FuoAdNB_0ykfSKq4UeVAjHaZ4wFGdHk,小型の端末だと、会員証バーコード表示が枠からはみ出て反応しない。会員証が読み込めても、期間中にクーポンのqrコード読み込んだら何度やってもjanコードエラーを吐き、なのになぜかクーポン呼び出しは成功していて、「まだクーポン利用期間前なので待て」みたいな内容のメッセージが表示されててクーポンはグレーアウト。期間前だったら製品ラベルにクーポン対象ラベルとqrコード貼りつけないでほしい。ドンキたまに行くけど使えないから使ったことないし、お金を扱うのに不具合のあるアプリにチャージなんて怖くてできない。とにかく、マジカという名前の通りのアプリです…,1,1,2.1.0,2023-11-16 13:48:42,,
a469882a-3853-4216-929b-f4f771c375dc,m 328,https://play-lh.googleusercontent.com/a/ACg8ocLgabM-DwdG1l7ciCPF3eq_qpYDNYnCTiBTUew_hBoF=mo,クレカでポイント付かないし。クーポン探しづらいし。改悪してから使わなくなったなぁ。なんの役にも立たないアプリです。 削除がいいな！,1,1,2.1.0,2023-11-18 05:39:10,,
