at,id,content
2023-10-24 14:00:08+00:00,1716816849483288991,rt:夜露が降りて水滴が付きすぎて、名和晃平の鹿みたいになってる、ヤマトシジミ
2023-10-24 14:00:02+00:00,1716816825529622853,今日はロードバイクで
2023-10-24 14:00:02+00:00,1716816825529622853,昨日、googlefitがサボったお陰で走ってないことになってたので、ちょい頑張って距離を伸ばしてみる
2023-10-24 14:00:02+00:00,1716816825529622853,ま26×2
2023-10-24 14:00:02+00:00,1716816825529622853,0で走った翌日の700×25cの回転の軽さが面白い
2023-10-24 14:00:02+00:00,1716816825529622853,太いタイヤ楽しいと思って、翌日に細い高圧タイヤのギャップよ
2023-10-24 13:44:19+00:00,1716812867960500712,rt:夜露が降りて水滴が付きすぎて、名和晃平の鹿みたいになってる、ヤマトシジミ
2023-10-24 13:43:37+00:00,1716812691908731149,rt:夜露が降りて水滴が付きすぎて、名和晃平の鹿みたいになってる、ヤマトシジミ
2023-10-24 13:41:10+00:00,1716812076411441431,夜露が降りて水滴が付きすぎて、名和晃平の鹿みたいになってる、ヤマトシジミ
2023-10-24 12:23:38+00:00,1716792565897592938,googlefitさん間違っているのでは、ハートポイントすごい数字になっている
2023-10-24 09:00:01+00:00,1716741324651774069,”糖化によってagesが生成され、肌がくすんでしまうことがあります
2023-10-24 09:00:01+00:00,1716741324651774069,糖化を予防するためには、血糖値の高い状態が続くことを避けなければなりません
2023-10-24 09:00:01+00:00,1716741324651774069,”また、agesが多く含まれた食べ物をたくさん摂ることも避けましょう
2023-10-24 09:00:01+00:00,1716741324651774069,出典元
2023-10-24 08:41:13+00:00,1716736591543374287,データをみると民主党政権になり東日本大震災が起きるまでは日本のgdpはバブル期を超えていました
2023-10-24 08:41:13+00:00,1716736591543374287,ドイツにこのタイミングでgdpを抜かれるとは予想外かもしれませんがインドが超えるのも間近なようです
2023-10-24 06:25:50+00:00,1716702520557654300,お昼にgooglefit見たら、何故か1回家に帰った事になってる
2023-10-24 04:23:17+00:00,1716671679190151240,他府県の給食メニューを除いたけど、奈良市って酷いなと思いました
2023-10-24 04:23:17+00:00,1716671679190151240,↓比較対象にしたソース、堺市の給食も覗きましたが、やっぱり奈良市の給食は貧素だった
2023-10-24 03:57:05+00:00,1716665084989350108,rt:さつま芋とうずら卵のそぼろ煮
2023-10-24 03:57:05+00:00,1716665084989350108,〔レシピ・作り方〕
2023-10-24 03:57:05+00:00,1716665084989350108,|楽天レシピ
2023-10-24 03:57:05+00:00,1716665084989350108,・煮物
2023-10-24 03:52:03+00:00,1716663821925007491,rt:さつま芋とうずら卵のそぼろ煮
2023-10-24 03:52:03+00:00,1716663821925007491,〔レシピ・作り方〕
2023-10-24 03:52:03+00:00,1716663821925007491,|楽天レシピ
2023-10-24 03:52:03+00:00,1716663821925007491,・煮物
2023-10-24 03:13:22+00:00,1716654086588977193,さつま芋とうずら卵のそぼろ煮
2023-10-24 03:13:22+00:00,1716654086588977193,〔レシピ・作り方〕
2023-10-24 03:13:22+00:00,1716654086588977193,|楽天レシピ
2023-10-24 03:13:22+00:00,1716654086588977193,・煮物
2023-10-24 02:41:18+00:00,1716646014126538977,成長期に必要な成分を医師に調査
2023-10-24 02:41:18+00:00,1716646014126538977,”子どもの成長に重要な成分は何だと思いますか
2023-10-24 02:41:18+00:00,1716646014126538977,上位3つまでと質問したところ、カルシウム58
2023-10-24 02:41:18+00:00,1716646014126538977,7%と回答した方が最も多く、次いでタンパク質51
2023-10-24 02:41:18+00:00,1716646014126538977,1%アルギニン26
2023-10-24 02:41:18+00:00,1716646014126538977,7%と続きました
2023-10-23 23:40:44+00:00,1716600575742317005,空山基氏
2023-10-23 14:50:50+00:00,1716467222494003350,steamワークショップ::日本国有鉄道キワ90形気動貨車
2023-10-23 14:50:50+00:00,1716467222494003350,いやあるんかい
2023-10-23 13:55:02+00:00,1716453176348729852,が付いたラクリスfit大阪の投稿
2023-10-23 12:41:26+00:00,1716434654323249327,android14にしてから、googlefitとfitbitの同期がうまく行かない
2023-10-23 12:41:26+00:00,1716434654323249327,なんでにゃ
2023-10-23 12:25:26+00:00,1716430630035317083,cmfってgooglefitに対応してますか
2023-10-23 12:25:26+00:00,1716430630035317083,xiaomiband8が非対応だったので迷ってるのですが、、、
2023-10-23 12:17:52+00:00,1716428724374307247,ぱっと見たら今日の歩数9898
2023-10-23 12:17:52+00:00,1716428724374307247,googlefitだと8138だけど
2023-10-23 11:29:24+00:00,1716416528361660548,googlefitさんによると、更に上へらしいので、恥も外聞もなく、呟いとこー
2023-10-23 10:51:19+00:00,1716406946109296792,fitbitの睡眠ログ見にくいな〜〜、samsunghealthの睡眠ログに次いでhuaweihealthが見やすいと思ってた
2023-10-23 10:51:19+00:00,1716406946109296792,googlefit内で同期してgooglefitで見たほうが見やすい
