1,【ログアウト】 【ログイン】 【クレジットカード】 
2,【10万】 【上限】 
3,
4,【ファミマ】 【ファミペイ】 【予約】 
5,【チャージ】 【現金】 【面倒】 
6,【押し】 【消え】 【右上】 
7,【プリン】 【ファミペイ】 【ファミリーマート】 
8,
9,【先着】 【先行】 【マジ】 
10,【読み込め】 
11,【使え】 【なる】 
12,【デザイン】 【アプリ】 【なっ】 
13,【確定】 【特典】 【ゴールド】 
14,
15,【チャージ】 【ファミペイ】 【増え】 
16,【差額】 【支払】 【変わら】 
17,【ファミペイ】 【使え】 【付か】 
18,【めんどくさ】 【めんど】 【すぎる】 
19,【ファミマ】 【定価】 【無かっ】 
20,【ぴあ】 【ファミペイ】 【ローチケ】 
21,【メンテナンス】 【無料】 【アプリ】 
22,【使え】 【メンテナンス】 【店内】 
23,【買う】 【こと】 
24,【クレカ】 【ファミペイ】 【銀行】 
25,【有効期限】 【あと】 【消え】 
26,
27,【まくっ】 【わかり】 【読み込み】 
28,【初回】 【dmm】 【購入】 
29,【面倒くさい】 【1万】 【カード】 
30,【有料】 【設定】 【くれ】 
31,【wifi】 【環境】 【不安定】 
32,
33,【クレカ】 【使え】 
34,【メンテ】 【ファミペイ】 【開か】 
35,【ログアウト】 【ログイン】 【画面】 
36,
37,
38,【横浜銀行】 【カード】 【ファミペイ】 
39,【払おう】 【使え】 【ファミペイ】 
40,【無限】 【なっ】 【エントリー】 
41,【なっ】 【買っ】 
42,【セブンイレブン】 【使え】 【不便】 
43,【メルペイ】 【わから】 【メイン】 
44,【ファミペイ】 【残高】 【もらっ】 
45,【使え】 【ポイント】 【払い】 
46,【ファミマ】 【ファミペイ】 【コラボ】 
47,【めんどくさい】 【バラバラ】 
48,【時間】 【かかっ】 
49,【ファミペイ】 【支払い】 【クーポン】 
50,【jcb】 【ファミペイ】 【クレカ】 
51,【オート】 【チャージ】 【機能】 
52,【停止】 【あり】 【アクセス】 
53,【applepay】 【waon】 【マネックス】 
54,【メンテナンス】 【使え】 【ファミペイ】 
55,【暗証番号】 【つまづい】 【ファミペイ】 
56,【起動】 
57,【ファミペイボタン】 【減る】 【使え】 
58,【ほや】 【当落】 【アニバ】 
