g_5910,スマートニュース,2023-10-23 05:33:59,記事の続きを読みたくてもどこかに行っちゃうし何とかしてほしい,記事の続きを読みたくてもどこかに行っちゃうし何とかしてほしい,5
g_5912,スマートニュース,2023-10-25 08:22:22,通知音を調整出来るようにした方が良い、通知音がうるさくてびっくりする最新のニュースが入って来るので役に立つ,通知音がうるさくてびっくりする最新のニュースが入って来る,6
g_5913,スマートニュース,2023-12-12 08:07:00,無料でも十分で、有料版もかなり魅力的ですが、お小遣い厳しくてちょっと手を出しにくいのが残念,お小遣い厳しくてちょっと手を出しにくい,7
g_5917,スマートニュース,2023-10-09 00:10:37,かなり読みづらくなってしまったので,読みづらくなってしまった,9
g_6634,スマートニュース,2023-12-06 23:23:17,最近は、広告の増加と進化で紙面が読みづらくあまり見なくなりました,紙面が読みづらく,9
g_5922,スマートニュース,2023-10-09 07:56:53,記事に寄っては、無駄に雑談的な内容を繰り返して次々と更新させる,無駄に雑談的な内容を繰り返して次々と更新させる,11
g_5923,スマートニュース,2023-12-17 08:38:24,ニュースを見ているのか広告を見せられているのか酷い,ニュースを見ているのか広告を見せられているのか,12
g_5924,スマートニュース,2023-12-01 06:45:17,この仕様を改善してほしいと思います,仕様を改善してほしい,13
g_6774,スマートニュース,2023-10-11 08:25:11,この仕様を改善してほしい,仕様を改善してほしい,13
g_5925,スマートニュース,2023-11-25 11:38:24,閲覧数、いいね数、共有ボタン等余分な表示が増えて非常に見づらくなりました,閲覧数、いいね数、共有ボタン等余分な表示が増えて非常に見づらくなりました,14
g_5926,スマートニュース,2023-10-02 08:15:14,次ページに行こうとすると広告をタップしてしまいストレスがたまる事が多い,広告をタップしてしまい,15
g_5930,スマートニュース,2023-12-17 09:48:44,いらない宣伝が前は消せたのに消せない目がアップが気持ち悪いのがある為,いらない宣伝が前は消せたのに消せない目がアップ,17
g_5933,スマートニュース,2023-10-25 20:48:40,動作が重い,動作が重い,18
g_5936,スマートニュース,2023-11-21 12:32:43,意味がわからない記事がある,意味がわからない記事がある,19
g_5937,スマートニュース,2023-10-03 21:19:19,あと、いちいち更新の案内がきてウザいですね,いちいち更新の案内がきてウザい,20
