g_2900,lemon8,2023-10-02 13:58:49,やはり20~30代の女性ユーザーがメインターゲットだからか、特定ジャンルにユーザーの関心が偏っている印象,特定ジャンルにユーザーの関心が偏っている,1
g_2906,lemon8,2023-11-05 22:35:22,最近通知欄に何も表情されないんですが、バグ,通知欄に何も表情されない,2
g_2911,lemon8,2023-10-25 14:17:46,為になる情報が多いので、こればかり見て他のsnsをあまり見なくなりました笑動画投稿の情報が表示されている部分をタップすると非表示にできる機能があれば良いなと思いました,動画投稿の情報が表示されている部分をタップすると非表示にできる機能があれば良い,3
g_2913,lemon8,2023-10-24 09:57:56,あてにならん,あてにならん,4
g_2920,lemon8,2023-12-18 05:12:17,顔診断しようとしたけど何度やってもネットワークが不安定と出て何もできない,ネットワークが不安定と出て何もできない,5
g_2945,lemon8,2023-10-28 23:23:22,また、aiの診断があるのはいいのですが機能性を上げる必要があると思います,機能性を上げる必要がある,6
g_2951,lemon8,2023-11-22 11:43:17,思ったよりごちゃごちゃし過ぎ,ごちゃごちゃし過ぎ,7
g_2959,lemon8,2023-12-02 20:50:43,インスタより使いやすく気に入っています、唯一気になるのが動画をタップしたらすぐ音声出ること、画像と思って起きて大きな音がでて毎度びっくりするので開いたら初期設定無音で軽く画面タップか音声マークおしたら音が出るとかにしてほしい、というか設定で選べるようにしてほしいです,開いたら初期設定無音で軽く画面タップか音声マークおしたら音が出るとかにしてほしい、というか設定で選べるようにしてほしい,8
g_2960,lemon8,2023-10-25 14:17:46,動画の文字が被って見えない投稿も多いので,動画の文字が被って見えない投稿も多い,9
g_2968,lemon8,2023-11-22 11:43:17,構成がぐちゃぐちゃで内容も幼稚,構成がぐちゃぐちゃで内容も幼稚,10
g_2971,lemon8,2023-12-18 05:12:17,笑とにかく最低なアプリ,笑とにかく最低なアプリ,11
g_2974,lemon8,2023-10-09 18:31:44,ユーザーが増えないのでやめます,ユーザーが増えない,12
g_2976,lemon8,2023-12-04 19:53:40,宿泊は情報がちょっと古いものも多いのが残念です,宿泊は情報がちょっと古いものも多い,13
g_2984,lemon8,2023-10-02 13:58:49,ただユーザー数は少ない印象,ユーザー数は少ない,14
g_2985,lemon8,2023-10-28 23:23:22,骨格診断とかの診断の広告ばかりですし広告では似合うメイクとかコーデがわかるという宣伝してますがはっきり言って広告詐欺レベルです,広告詐欺レベル,15
g_2990,lemon8,2023-10-23 19:20:54,すぐに反応がくるので、やる気になります,すぐに反応がくる,16
g_2992,lemon8,2023-10-25 09:45:12,カメラでの診断項目少なすぎ,カメラでの診断項目少なすぎ,17
g_3007,lemon8,2023-10-28 22:26:53,ダークモードがほしいです,ダークモードがほしい,18
g_3011,lemon8,2023-12-18 07:52:31,ネットワークエラーになって全く使えない,ネットワークエラー,19
g_3015,lemon8,2023-12-17 21:46:52,インターネット接続不安定となって全く使えない,インターネット接続不安定,20
g_3031,lemon8,2023-10-04 04:18:51,アプリの仕様を理解できてない配信者が多すぎる,アプリの仕様を理解できてない,21
g_3037,lemon8,2023-10-02 13:58:49,まだそこまで投稿数が多い実感もなく、この程度で致命的な不具合が発生するのは大問題,致命的な不具合,22
g_3040,lemon8,2023-11-22 11:43:17,cmの時点で市販の白ご飯パックごとフライパンに落としてしまうものをそのまま採用するとか有り得ない,cmの時点で市販の白ご飯パックごとフライパンに落としてしまうものをそのまま採用する,23
g_3042,lemon8,2023-10-29 08:59:31,見ていると、止まりません,止まりません,24
g_3043,lemon8,2023-11-11 14:31:39,ウイルスがあったら困りますし、このようなやり方は、やめてください,ウイルスがあったら困りますし、このようなやり方は、やめてください,25
g_3048,lemon8,2023-10-02 13:58:49,報告したところ、投稿数増加に伴い反映に時間が掛かる場合があるとのことだが、全く反映されないままになることもある,投稿数増加に伴い反映に時間が掛かる,26
g_3065,lemon8,2023-10-02 13:58:49,〈追記〉タグ記載しても反映されない事象が多々発生する,〈追記〉タグ記載しても反映されない事象が多々発生する,27
g_3071,lemon8,2023-12-09 20:00:12,アプリで買い物が出来たら良いのですが,アプリで買い物が出来たら良い,28
g_3075,lemon8,2023-10-28 23:23:22,公式じゃなくて素人の個人投稿でしか診断関連は全く無いし、さらには公式の肌診断では乾燥性敏感肌と美容部員さんに言われていたのに脂性肌と診断されさらには全く無いクマやシミを作り出されてしまいました,公式じゃなくて素人の個人投稿でしか診断関連は全く無いし、さらには公式の肌診断では乾燥性敏感肌と美容部員さんに言われていたのに脂性肌と診断されさらには全く無いクマやシミを作り出されてしまいました,29
g_3080,lemon8,2023-10-04 04:18:51,無断転載も多い,無断転載も多い,30
g_3083,lemon8,2023-10-02 13:58:49,再投稿するしか手段がないが、再投稿したところで反映されず何度もやり直すこともある,再投稿したところで反映されず,31
g_3089,lemon8,2023-12-17 12:58:31,内容は面白いけど、通知されてくる記事の内容が古過ぎて、後の祭りみたいなのが多過ぎます,通知されてくる記事の内容が古過ぎて,32
g_3093,lemon8,2023-11-22 14:46:40,顔診断で、たった唯一診断しなくても分かる二重が一重にしか診断されなくてこの診断本当か分からなくなった,顔診断で、たった唯一診断しなくても分かる二重が一重にしか診断されなくて,33
