g_6935,ファミペイ,2023-11-12 00:57:10,2023年10月30日アプデしたら勝手にログアウトされました,アプデしたら勝手にログアウトされました,1
g_6938,ファミペイ,2023-12-08 18:10:09,最近更新してから、急にデータ通信量が増えたのですが何を通信してるんでしょうか,急にデータ通信量が増えた,2
g_6939,ファミペイ,2023-10-10 09:59:50,レシートに印字されている割引クーポンのqrコードを読み込む時かなりの確率で失敗になる,レシートに印字されている割引クーポンのqrコードを読み込む時かなりの確率で失敗になる,3
g_6940,ファミペイ,2023-10-02 12:40:59,終了するように改善してください,終了するように改善してください,4
g_6946,ファミペイ,2023-10-10 13:24:02,無料クーポンが来るけど、たまに表示されない時と100円引きとかのクーポンが出る,無料クーポンが来るけど、たまに表示されない時と100円引きとかのクーポンが出る,5
g_6947,ファミペイ,2023-10-08 10:18:19,縮小表示機能をつけてもらいたいです,縮小表示機能をつけてもらいたい,6
g_6952,ファミペイ,2023-10-29 11:12:01,送り先が確定していなくても間違って贈るボタンを押してしまうと回数券が消えてしまう欠陥アプリ,送り先が確定していなくても間違って贈るボタンを押してしまうと回数券が消えてしまう,7
g_6953,ファミペイ,2023-11-30 21:13:55,家の側にファミマがあるので、いまは使ってますが、引っ越したらファミペイトとともにファミマも使わなくなりそう,引っ越したらファミペイトとともにファミマも使わなくなりそう,8
g_6956,ファミペイ,2023-12-19 18:32:00,auとsoftbankの方は普通のpointカードでもクレカの方もpoint2重取り出来ないので,auとsoftbankの方は普通のpointカードでもクレカの方もpoint2重取り出来ない,9
g_6957,ファミペイ,2023-10-08 13:39:57,入金自由度が低い,入金自由度が低い,10
g_6958,ファミペイ,2023-12-15 22:08:35,アプリを開く度に20mb程度の通信が発生する様になった,アプリを開く度に20mb程度の通信が発生する,11
g_6960,ファミペイ,2023-12-16 16:01:18,日常コンビニ使用及び税金等を払うのにも使用しているので、チャージ上限10万翌月払い10万を併用してもでは足りないことがあるので、早く解除して欲しいです,チャージ上限10万翌月払い10万を併用してもでは足りないことがあるので、早く解除して欲しい,12
g_6961,ファミペイ,2023-10-29 19:39:51,ファミペイボーナス有効期限短過ぎ使う暇無い,ファミペイボーナス有効期限短過ぎ,13
g_6962,ファミペイ,2023-10-13 14:15:16,セブンアプリみたいに商品在庫ができるようになれぱ最高,セブンアプリみたいに商品在庫ができるようになれぱ,14
g_6963,ファミペイ,2023-12-06 13:50:42,遅い、起動に失敗することが多いメニューがわかりにくいサポートが悪いサイト毎の内容が異なるファミマtカードとの組合せでチャージが安心意外と色々なところで使える,起動に失敗することが多いメニューがわかりにくい,15
