t_75697,楽天ペイ,2023-12-21 07:09:27+00:00,というより還元に関してはamazonpayが現状最強なので、amazonpayの支払先がもっと増えるといいなと常々思う,というより還元に関してはamazonpayが現状最強なので、amazonpayの支払先がもっと増えるといい,1
t_75705,楽天ペイ,2023-10-15 12:42:05+00:00,セキュリティリスクを考えてqr決済をずっと使ってこなかったんだけど、楽天ペイ使ったら便利過ぎて戻れなくなりそう,便利過ぎて戻れなくなりそう,2
t_75711,楽天ペイ,2023-10-24 11:11:58+00:00,かなりのポイントロス,かなりのポイントロス,3
t_75720,楽天ペイ,2023-11-21 02:54:49+00:00,楽天edyで払おうとしたのに楽天ペイで払えって強制された*́-`www,楽天edyで払おうとしたのに楽天ペイで払えって強制された,4
t_75756,楽天ペイ,2023-10-16 02:18:56+00:00,なんかのバグで一万くらい楽天ペイに送金されてないかな,なんかのバグで一万くらい楽天ペイに送金されてないかな,5
t_76335,楽天ペイ,2023-11-21 02:54:36+00:00,aupayが1%もらえたかもしれないが普段使わないので使いにくい,普段使わないので使いにくい,6
t_76371,楽天ペイ,2023-11-22 12:25:40+00:00,他にもっと効率の良い方法があるんだろうけど、頭悪くて細かく利用管理できない,細かく利用管理できない,7
t_76485,楽天ペイ,2023-10-16 03:33:40+00:00,楽天ペイのオートチャージが死んでて積み立てできなかったとか言われても困るんだよなぁそう言う設定にしたやないか,楽天ペイのオートチャージが死んでて積み立てできなかった,8
t_77006,楽天ペイ,2023-11-22 07:07:45+00:00,それは良いとして、既にチャージしてある楽天ペイも使えなくなるって意味が分からないんですけどw,既にチャージしてある楽天ペイも使えなくなる,9
t_77268,楽天ペイ,2023-12-21 23:14:34+00:00,楽天ペイ、この調子でどんどん使いやすくなるといいですね♪使えるお店を増やしてほしい~,使えるお店を増やしてほしい,12
t_77489,楽天ペイ,2023-11-22 03:33:54+00:00,銀行、コンビニ振込ができなくなります,銀行、コンビニ振込ができなくなります,13
t_77648,楽天ペイ,2023-10-15 12:32:40+00:00,d払いで支払おうとアプリを開こうとした時、繋がらず、,繋がらず,14
t_77688,楽天ペイ,2023-11-22 08:38:36+00:00,とか言っておきながら交通系は充実してても流通系と〇〇ペイをあんまり使ってないので冗長性があまりないとか言えないnanacoあまり使ってない、paypay使ってない、コードは楽天ペイしかほとんど使ってない,冗長性があまりないとか言えない,15
t_77812,楽天ペイ,2023-11-21 09:25:05+00:00,家の近くにセブンだったのがちょっと先に移転してまいばすになったんだが、支払い方法が楽天ペイ使えなくてpaypayも使えなくてクレカも現金も持たずに家出てきたせいで,支払い方法が楽天ペイ使えなくてpaypayも使えなくて,16
