at,reviewId,content
2023-10-17 13:35:34,5f338505-4626-44a5-b7bc-27ef98f22d3e,先日までは特に不具合なく利用していましたが、最新版にアップデートしてから、記録した内容
2023-10-17 13:35:34,5f338505-4626-44a5-b7bc-27ef98f22d3e,特に歩数のカウントが勝手に0に戻される事が1日に複数回発生するようになり、設定しておいた1日の目標をクリアしてもクリアされていないことにされるようになりました
2023-10-17 13:35:34,5f338505-4626-44a5-b7bc-27ef98f22d3e,モチベーションの低下に繋がるので、不具合の解消をお願いしたいです
2023-10-15 15:23:32,c003e1d0-29df-433a-a083-74d9b88cf04e,pixelwatch2のセットアップで必須のように案内されるのはfitbitアプリで、pixelにプリインストールされているのはこちら
2023-10-15 15:23:32,c003e1d0-29df-433a-a083-74d9b88cf04e,どちらもほとんど同じ内容のアプリだが、nesthubで睡眠記録を取りpixelwatchで運動記録を取る場合、このほとんど同じ機能で同じgoogleのアプリを両方インストールしなければならないという、まぬけなことになる
2023-10-15 15:23:32,c003e1d0-29df-433a-a083-74d9b88cf04e,ちなみに睡眠や歩数のデータはfitbitとgooglefitどちらにもそれぞれが記録した異なるデータが存在しているので、好きな方を見てね
2023-10-15 15:23:32,c003e1d0-29df-433a-a083-74d9b88cf04e,という仕様
2023-10-15 15:23:32,c003e1d0-29df-433a-a083-74d9b88cf04e,笑何故データを一元管理できない
2023-10-15 15:23:32,c003e1d0-29df-433a-a083-74d9b88cf04e,非常に煩雑で悪質だ
2023-10-15 15:23:32,c003e1d0-29df-433a-a083-74d9b88cf04e,まったくユーザーの利便性が考えられていない
2023-10-05 08:39:15,4bf1b27d-a687-47d1-9b32-4be9a675803b,とてもよいアプリですが、500メートル位の小道を往復するようなウォーキングの場合は距離は全くあてになりません
2023-10-05 08:39:15,4bf1b27d-a687-47d1-9b32-4be9a675803b,最初は正しく表示されていますがやがて修正されて半分ほどに短くなってしまいます
2023-10-05 08:39:15,4bf1b27d-a687-47d1-9b32-4be9a675803b,提供元というデータのサンプリング間隔が原因だと思われます
2023-10-05 08:39:15,4bf1b27d-a687-47d1-9b32-4be9a675803b,gpsを切った方がよいかもなんて思っています
2023-10-25 06:32:16,f1def79b-dfde-4c7f-b150-10c35dac99ec,10月上旬ぐらいから、歩数計が少なくカウントされるようになった毎朝1時間半ウォーキングしてますが、基本歩数が10200〜10500、誤差はあるとわかってるが、今は9400〜9800
2023-10-25 06:32:16,f1def79b-dfde-4c7f-b150-10c35dac99ec,もう何年も10000歩と時間を目安にしていたので、モチベーションが下がるあと、いくつかの歩数計アプリを利用してきたが
2023-10-25 06:32:16,f1def79b-dfde-4c7f-b150-10c35dac99ec,このアプリだけ歩数が後から表示される
