at,reviewId,content
2023-10-15 18:51:29,69612b4c-fc3f-48ee-8d9b-317476f44dc5,レジでこのアプリから楽天ポイントを表示してから精算をしようとするといつもエラーで表示されなくて困っている
2023-10-15 18:51:29,69612b4c-fc3f-48ee-8d9b-317476f44dc5,電波が悪いと言われるがアンテナは4本立っていて悪くない
2023-10-15 18:51:29,69612b4c-fc3f-48ee-8d9b-317476f44dc5,アプリを切って再接続をしてもダメで30秒色々しても使えないから結局いつも使えない
2023-10-15 18:51:29,69612b4c-fc3f-48ee-8d9b-317476f44dc5,ちなみに必要のない時には簡単に表示されることが多い́д`
2023-10-25 19:24:13,1b382be2-74e8-49ca-b555-4c61e49e5236,このレビューを入力している途中でも、広告が8回入ってくるなど、時間制限があるクイズやその他ゲームなど諸々、突然入ってくるので、とても迷惑です
2023-10-25 19:24:13,1b382be2-74e8-49ca-b555-4c61e49e5236,他の広告は、必ず区切りがある時にはいります
2023-10-25 19:24:13,1b382be2-74e8-49ca-b555-4c61e49e5236,異常な入り方をしているのを、承知されているのでしょうか
2023-10-25 19:24:13,1b382be2-74e8-49ca-b555-4c61e49e5236,一刻も早く修正してください
2023-10-25 19:24:13,1b382be2-74e8-49ca-b555-4c61e49e5236,お願いします
2023-10-04 09:01:18,4dceb25e-c7c3-4acf-9774-b74986e5ed70,auやペイペイ等の他社アプリに比べてデザインもシンプルで大変使いやすいアプリ
2023-10-04 09:01:18,4dceb25e-c7c3-4acf-9774-b74986e5ed70,減点は、連絡先一覧の仕様
2023-10-04 09:01:18,4dceb25e-c7c3-4acf-9774-b74986e5ed70,以前は楽天ペイの利用者だけが表示されるようになっていたのに、今は完全に同期で、絶対に送るはずのない多数の連絡先が表示される
2023-10-04 09:01:18,4dceb25e-c7c3-4acf-9774-b74986e5ed70,お気に入りを設定できるが、なぜかワンタッチで簡単に消えてしまう
2023-10-04 09:01:18,4dceb25e-c7c3-4acf-9774-b74986e5ed70,利用頻度順に連絡先の並び順を変えられるとか、履歴から送金できるような機能があるといいのに
