at,reviewId,content
2023-10-08 19:01:33,528347a9-b530-4a5a-b2f3-bc2c1fccdd2d,ドン・キホーテのクーポンを宣伝するqrコードから入手
2023-10-08 19:01:33,528347a9-b530-4a5a-b2f3-bc2c1fccdd2d,気をつけてください、qrコードを読むとホームページ→このアプリダウンロード画面に遷移する設定ですが、ネット画面の最終がアプリ遷移画面のままになるので、インターネットを使いたい→最終画面がアプリ遷移画面→アプリに飛ばされるのエンドレスでネットが二度と使えなくなります
2023-10-08 19:01:33,528347a9-b530-4a5a-b2f3-bc2c1fccdd2d,ブラクラと言えるレベルで迷惑
2023-10-08 19:01:33,528347a9-b530-4a5a-b2f3-bc2c1fccdd2d,ここを見ている人は手遅れかもしれませんが、みなさん絶対にドン・キホーテの店頭qrコードからは飛ばないように
2023-10-08 19:01:33,528347a9-b530-4a5a-b2f3-bc2c1fccdd2d,追記:無事生還しました
2023-10-08 19:01:33,528347a9-b530-4a5a-b2f3-bc2c1fccdd2d,ネットアプリアンインストールが一番手っ取り早いですが、それだとブックマーク等全滅するので
2023-10-08 19:01:33,528347a9-b530-4a5a-b2f3-bc2c1fccdd2d,データ通信&wi-fiをオフ→該当画面を破棄で生還できます
2023-10-08 19:01:33,528347a9-b530-4a5a-b2f3-bc2c1fccdd2d,ブラクラに引っかかったらまずオフライン
2023-10-08 19:01:33,528347a9-b530-4a5a-b2f3-bc2c1fccdd2d,の懐かしき2ch時代の知識が役立ちました
2023-10-08 19:01:33,528347a9-b530-4a5a-b2f3-bc2c1fccdd2d,一人でも多く生還出来ますように
2023-10-01 11:42:17,4bcb2414-09f5-4a11-9121-27f3b2682783,大量のクーポンが使用できる
2023-10-01 11:42:17,4bcb2414-09f5-4a11-9121-27f3b2682783,という触れ込みだが検索機能が死んでるのとクーポンが大量過ぎて探すのが難しく、その結果産まれたのは物理カードをアプリ化して無駄なポップアップといらない通知を追加した存在がこのアプリ
2023-10-01 11:42:17,4bcb2414-09f5-4a11-9121-27f3b2682783,もうカードでいいよ
2023-10-27 12:20:47,3fcadb80-6575-4ba5-962a-ee5c19594cc2,ドン・キホーテの明朗会計端数を切り捨てなどしてくれるのサービスを受けれたり、色々と便利なのは間違いないです
2023-10-27 12:20:47,3fcadb80-6575-4ba5-962a-ee5c19594cc2,複数台、複数端末へのインストールを許可して貰えるとありがたい
2023-10-13 18:45:36,7a88570e-fb77-40f0-9ae4-c0bac716efe8,買い物しようとして開いたけど全然開かないクソアプリ、おかげで後ろ並んでたから現金でカード通さないで会計したからポイントも累計購入金額もつかなかった
2023-10-20 17:40:45,03e7e32a-3c79-4e2d-bb29-ba57cf5575fe,先日、初めて、このアプリを、修得しました
2023-10-20 17:40:45,03e7e32a-3c79-4e2d-bb29-ba57cf5575fe,毎日の、ように、ドンキホーテに、行くので、ポイントが、ついて、嬉しいです
2023-10-19 21:38:21,695dd454-a2ab-4821-941e-4670e63b1646,会員価格にならず毎回意味がないし、よく落ちる
2023-10-31 01:14:29,d5802fab-50f4-4b98-b888-7a3dbcded912,親戚の家が金沢アピタ近くに転居したので、時々買い物して来ます
2023-10-31 01:14:29,d5802fab-50f4-4b98-b888-7a3dbcded912,かなり役立ってます
2023-10-03 09:23:06,e2eb12c8-edbc-4618-a189-a3080abc2d65,携帯変更切替え手続き最悪
2023-10-03 09:23:06,e2eb12c8-edbc-4618-a189-a3080abc2d65,同じ携帯電話番号では切替え否になる
2023-10-26 18:24:07,369d2966-cc79-4ff9-8606-c802595d00ce,マークを表にはりつけるにはどうするの教えてください
2023-10-25 19:28:28,f910fc58-df0f-4d84-af29-03417f61630a,始めて、コメントします安い価格で満足です
2023-10-02 15:36:11,8b3876f7-e9b4-472b-ae54-7981a5fe9f9e,店の雰囲気がまあまあですね
2023-10-01 19:08:27,b79f6c43-8772-4b84-b97f-42ce4dafa3cb,認証が難しい
2023-10-22 22:30:26,d3698315-ef6c-4688-aa7f-b7381faa6363,便利です
2023-11-25 13:57:18,98b60289-ecce-47e0-84d1-9d9588eb4eb1,まずあくまでお買い物を主軸としたアプリなのにお金を確認するのに手間がかかる
2023-11-25 13:57:18,98b60289-ecce-47e0-84d1-9d9588eb4eb1,またポイントもどこに表示されてるかもわからないというのが致命傷だなと思いました
2023-11-25 13:57:18,98b60289-ecce-47e0-84d1-9d9588eb4eb1,カードたと機械に通して確認するのは当たり前だと思うけれどアプリでそれになるとお買い物するときに本当に不便だなと思います
2023-11-25 13:57:18,98b60289-ecce-47e0-84d1-9d9588eb4eb1,あとクーポン適応されていないことも多いですし、改善するに当たって退化したことのほうが多いなと思います
2023-11-25 13:57:18,98b60289-ecce-47e0-84d1-9d9588eb4eb1,正直声を元にしたいのはわかりますが、あくまでお買い物をするための決済アプリという事を忘れてはいけないと思います
2023-11-25 13:57:18,98b60289-ecce-47e0-84d1-9d9588eb4eb1,お買い物を豊かにするためという思想は大変ありがたいのですが、重要なお金がホームに表示されないのは本当に不便ですし、どれだけのポイントを所持しているのかわからないというのはポイントの意味があまりないように思います
2023-11-25 13:57:18,98b60289-ecce-47e0-84d1-9d9588eb4eb1,カードであれば納得しますがアプリをいれてわからないのははっきり言うと電子マネーの意味がないです
2023-11-25 13:57:18,98b60289-ecce-47e0-84d1-9d9588eb4eb1,改善のほどよろしくお願いいたします
2023-11-30 15:16:02,40437bf8-9b4b-4ddf-83d9-98afd56be74d,アブデされる度にいらない機能が増えている気がする
2023-11-30 15:16:02,40437bf8-9b4b-4ddf-83d9-98afd56be74d,チャージやクーポンが使いやすけれぱいいと思うので、他の機能はなるべく増やさないでほしい
2023-11-30 15:16:02,40437bf8-9b4b-4ddf-83d9-98afd56be74d,特にマジボイス機能が不要
2023-11-30 15:16:02,40437bf8-9b4b-4ddf-83d9-98afd56be74d,レビュー等知りたいのなら普通に検索しますし、電子マネーアプリにその機能を追加するのはどうかと思う
2023-11-30 15:16:02,40437bf8-9b4b-4ddf-83d9-98afd56be74d,また、昔にあったバーコード読み取りで商品の値段が分かる機能は残しておいてほしかった
2023-11-30 15:16:02,40437bf8-9b4b-4ddf-83d9-98afd56be74d,たまに商品価格が無記載のものがあるので、店員さんにわざわざ確認しなくても自分で手軽に調べられるのが便利だったのに
2023-11-22 20:15:34,5cbbbd47-458f-4eb0-9408-3c574666db96,クーポンと電子レシートは嬉しいけど、アプリ的には問題ありです
2023-11-22 20:15:34,5cbbbd47-458f-4eb0-9408-3c574666db96,まず遅い
2023-11-22 20:15:34,5cbbbd47-458f-4eb0-9408-3c574666db96,いざレジで出す時にアプリ起動しない
2023-11-22 20:15:34,5cbbbd47-458f-4eb0-9408-3c574666db96,強制終了してみたり、とにかく遅い
2023-11-22 20:15:34,5cbbbd47-458f-4eb0-9408-3c574666db96,レジの人にはそれアプリを更新しないといけませんねとか言われましたが、そんな物は存在しない
2023-11-22 20:15:34,5cbbbd47-458f-4eb0-9408-3c574666db96,開発者の人、直して下さい
2023-11-16 16:02:38,fa01d9f1-1dd3-4103-bc81-a270efb61b61,とにかく重い
2023-11-16 16:02:38,fa01d9f1-1dd3-4103-bc81-a270efb61b61,起動に時間かかりすぎ
2023-11-16 16:02:38,fa01d9f1-1dd3-4103-bc81-a270efb61b61,ちょっと違うページ開こうとするだけで、くるくる回りっぱなし
2023-11-16 16:02:38,fa01d9f1-1dd3-4103-bc81-a270efb61b61,クーポン一覧はソート機能がないので、ひたすらスクロールしなければならないし、使い勝手が悪すぎて残念
2023-11-20 12:37:04,713e8cdc-c65a-46c0-a148-d7d6ef18793c,アップデート後、チャージするときの認証ができなくなった
2023-11-20 12:37:04,713e8cdc-c65a-46c0-a148-d7d6ef18793c,開発者はテストしてるのかな
2023-11-20 12:37:04,713e8cdc-c65a-46c0-a148-d7d6ef18793c,機能改善をやろうとしていることは理解できるがチャージ機能など重要な機能のバグを潰さないでリリースするのは、本末転倒
2023-11-20 12:37:04,713e8cdc-c65a-46c0-a148-d7d6ef18793c,開発責任者は猛省してください
2023-11-20 12:37:04,713e8cdc-c65a-46c0-a148-d7d6ef18793c,まだ更新してない方は、糞アップデートなので、更新しないことをおすすめします
2023-11-29 20:01:50,aadcebd6-e25d-4464-bc55-b9d6d6e64a60,皆が改悪アップデートと書いてるにもかかわらずアップデートしないと使えないのも問題だな
2023-11-29 20:01:50,aadcebd6-e25d-4464-bc55-b9d6d6e64a60,使えなくなるのにアップデートしないと使用出来ないのも大問題です
2023-11-29 20:01:50,aadcebd6-e25d-4464-bc55-b9d6d6e64a60,何故早急に対応しない
2023-11-18 09:13:33,e1bf3e28-9b04-40a0-82b0-5529150f5d59,今日更新したら、全く立ち上がらない
2023-11-18 09:13:33,e1bf3e28-9b04-40a0-82b0-5529150f5d59,マジカが繰返し停止していますと
2023-11-18 09:13:33,e1bf3e28-9b04-40a0-82b0-5529150f5d59,更新のたびにクーポンを開くスピードが遅くなり、全く開かない時もある
2023-11-18 09:13:33,e1bf3e28-9b04-40a0-82b0-5529150f5d59,2023/11/18現在、上下にスクロールするたび横のタブに移動し、食品飲料タブを開き直し、うざいんじゃー、食品飲料タブをみたいんじゃー、いちいちクーポン保有中のマークを真ん中に表示させるなー、全く見辛い、見にくい、使いにくい
2023-11-30 22:49:56,411171c3-f810-4668-8894-35d5bf9e3af7,垂直にスクロールさせないと隣の画面に移動して使いづらい
2023-11-30 22:49:56,411171c3-f810-4668-8894-35d5bf9e3af7,操作は重くキャンセルすらできないのでレジでモタモタ
2023-11-30 22:49:56,411171c3-f810-4668-8894-35d5bf9e3af7,さらにレジでプライバシーポリシーだか強制ダウンロードでレジで1分以上バーコードが出ず後続客も迷惑だったろう
