at,id,content
2021-12-15T23:27:38.000Z,1471260690690482177,にゃんトークってやつ使ってみてよw
2021-12-15T14:50:53.000Z,1471130647867834368,なんか寒いよにゃんトーク
2021-12-15T14:39:35.000Z,1471127804419149825,にゃんトークの履歴スクショしたのが出てきた
2021-12-15T14:39:35.000Z,1471127804419149825,あんまりにも可愛かったのでまた気が向いた時に話してみようwww
2021-12-15T13:15:11.000Z,1471106562593013763,にゃんトーク使ってみました
2021-12-15T13:15:11.000Z,1471106562593013763,で配信中
2021-12-15T13:10:27.000Z,1471105373658820608,にゃんトークやりたいのに、茶々丸も小夏も全然鳴かなくてサンプルが取れない
2021-12-15T13:10:27.000Z,1471105373658820608,やりたーい
2021-12-15T12:42:14.000Z,1471098271401918473,ナゼにゃんトークがあってわんトークがないのか
2021-12-15T12:21:33.000Z,1471093066467803143,にゃんトーク入れたけど、うちのはとくに用事ないと鳴かない猫だった́ω`
2021-12-15T11:49:10.000Z,1471084917929168898,にゃんトークっていう猫の翻訳アプリだよ
2021-12-15T11:49:10.000Z,1471084917929168898,ワンコ用も探したらありそう
2021-12-15T11:49:10.000Z,1471084917929168898,でも、アプリを起動するとさっきまでニャンニャン言ってたのに鳴かなくなるよ
2021-12-15T11:14:28.000Z,1471076186621366273,風邪が治った猫が喧嘩したくてウズウズしてたんですけど
2021-12-15T11:14:28.000Z,1471076186621366273,にゃんトーク
2021-12-15T10:14:01.000Z,1471060972970610691,にゃんトークやってたみたら、ほぼほぼ合ってたわ
2021-12-15T10:14:01.000Z,1471060972970610691,一緒にのんびりしようと言われたので、横に寝転がったら疲れてるって言われた笑そのあと、じゃあ、帰るねって近づいたらダラダラしてる
2021-12-15T10:14:01.000Z,1471060972970610691,リラックスさせてって怒られた笑可愛いね
2021-12-15T10:05:09.000Z,1471058743127601154,にゃんトーク入れてみた
2021-12-15T09:51:20.000Z,1471055262878670852,にゃんトークやったら当たってた笑
2021-12-15T09:13:31.000Z,1471045748838256646,にゃんトークにかけたらわたしのケツ穴にぶち込んでだったよ
2021-12-15T09:10:49.000Z,1471045067138019328,にゃんトーク
2021-12-15T08:03:17.000Z,1471028073005223940,にゃんトークで初めて翻訳した猫の鳴き声が大好きで感動
2021-12-15T04:26:58.000Z,1470973633342459908,にゃんトーク凄いと思う
2021-12-15T03:55:55.000Z,1470965821451436038,お猫様の本音ダダ漏れにゃんトーク
2021-12-15T03:10:10.000Z,1470954305624883202,にゃんトークです
2021-12-15T01:02:32.000Z,1470922186538233861,にゃんトークで鳥に声かけてるのかなーって思っていたら、大好きだよ
2021-12-15T01:02:32.000Z,1470922186538233861,って鳴いて私の所に甘えに来たの可愛すぎた
2021-12-15T01:02:32.000Z,1470922186538233861,にゃんトーク精度高い説
2021-12-15T00:55:16.000Z,1470920358442455040,にゃんトークしてみた
2021-12-15T00:55:16.000Z,1470920358442455040,私の大好きな人を探しているよ
2021-12-15T00:55:16.000Z,1470920358442455040,ベット下で言って今これだが️
2021-12-15T00:55:16.000Z,1470920358442455040,私の事なのか
2021-12-15T00:55:16.000Z,1470920358442455040,サカリの事なのか
2021-12-15T00:55:16.000Z,1470920358442455040,謎
2021-12-14T15:21:10.000Z,1470775882147311624,にゃんトークってアプリ入れて試してみて欲しいw
2021-12-14T15:21:10.000Z,1470775882147311624,凶暴猫を飼ってますって人の動画で飼い主が近づいたら
2021-12-14T15:21:10.000Z,1470775882147311624,獲物がきた
2021-12-14T15:21:10.000Z,1470775882147311624,って言ってて爆笑しましたw
2021-12-14T15:21:10.000Z,1470775882147311624,この子は俺の後ろに立つなって言うと思う・・・
2021-12-14T11:29:50.000Z,1470717664272486405,グラベルギターのyujiさんにねこの翻訳アプリことにゃんトークは人間にも使えると教えてもらったのだけど素晴らしい機能すぎる
2021-12-14T11:29:50.000Z,1470717664272486405,これでねこになれるという和氣だな
2021-12-14T11:25:03.000Z,1470716458833682438,にゃんトークでも多分わからないと思います
2021-12-14T11:15:55.000Z,1470714163572142080,にゃんトーク第一声
2021-12-14T10:39:46.000Z,1470705066919493633,にゃんトークで翻訳してほしい〜
2021-12-14T10:24:24.000Z,1470701195639820289,にゃんトーク入れて猫飼いさんたち
2021-12-14T10:24:24.000Z,1470701195639820289,そんで猫ちゃん写真と画面スクショくれ
2021-12-14T05:53:55.000Z,1470633128163438592,にゃんトークというアプリで猫の鳴き声で猫の気持ちがわかると言うので、ふくちゃんちと無理矢理抱っこして鳴いてもらった結果がこちら
2021-12-14T05:22:43.000Z,1470625276531212294,にゃんトーク
2021-12-14T05:22:43.000Z,1470625276531212294,って、いう、
2021-12-14T05:22:43.000Z,1470625276531212294,アンドロイドのアプリです
2021-12-14T05:22:43.000Z,1470625276531212294,猫がないたら
2021-12-14T05:22:43.000Z,1470625276531212294,人間のこの場に
2021-12-14T05:22:43.000Z,1470625276531212294,翻訳ですね笑
2021-12-14T05:17:17.000Z,1470623909867552768,にゃんトークでも好感はあるようで良かったー
2021-12-14T03:44:04.000Z,1470600449518497793,にゃんトークを盛の時期に起動させるも変わり映えしないな
2021-12-14T03:44:04.000Z,1470600449518497793,モザイクかかってるのヤバい翻訳は課金したら見れるのかと思ったけど履歴としては見れるてる
2021-12-13T16:14:39.000Z,1470426951408316417,"うちのねこはほぼ鳴かないので,にゃんトーク使えないと思いつつ作動させてた"
2021-12-13T16:14:39.000Z,1470426951408316417,オンラインで喋ってて猫の顔見せてと言われて猫をカメラに近づけたら、小さく鳴いた時の翻訳
2021-12-13T16:14:39.000Z,1470426951408316417,にゃんトークすごいな
2021-12-13T15:47:53.000Z,1470420215276408832,にゃんトーク、今日は痛いの
2021-12-13T15:47:53.000Z,1470420215276408832,が多く訳される
2021-12-13T15:47:53.000Z,1470420215276408832,食事と排泄はしてるし、苦しそうな姿勢でもない
2021-12-13T15:47:53.000Z,1470420215276408832,アプリはおもちゃみたいなものだから真に受けることはしないけど、引き続き観察
2021-12-13T14:50:57.000Z,1470405891208138752,にゃんトーク分かる️棗はお喋りだから多少はあってるかもって思うけど
2021-12-13T14:50:57.000Z,1470405891208138752,うーたん、ワクチンお疲れ様でした
2021-12-13T14:50:57.000Z,1470405891208138752,頑張ったね、いい子いい子
2021-12-13T12:02:21.000Z,1470363458558652416,にゃんトーク
2021-12-13T12:02:21.000Z,1470363458558652416,近所の猫ちゃんに試してみたい
2021-12-13T12:02:21.000Z,1470363458558652416,野良とは思えないですねこれなら
2021-12-13T12:02:21.000Z,1470363458558652416,ちょっとは触れそう
2021-12-13T12:02:21.000Z,1470363458558652416,私もこの間、散歩してた時になつこい猫さんに会いました
2021-12-13T11:37:56.000Z,1470357314075258884,にゃんトーク興味深い
2021-12-13T11:22:21.000Z,1470353391797030913,にゃんトークを使ったらこんな結果が出たんだけどy談だろうか
2021-12-13T11:00:42.000Z,1470347944490860544,にゃんトーク、あってないんだろうけれどおもろい
2021-12-13T10:05:06.000Z,1470333952326238210,にゃんトーク実況プレイ
2021-12-13T10:05:06.000Z,1470333952326238210,変な動画投稿してみました
2021-12-13T08:08:12.000Z,1470304533708681216,そうなんですよね
2021-12-13T08:08:12.000Z,1470304533708681216,めちゃくちゃわかりますそれ笑しばらく悶えてました笑
2021-12-13T08:08:12.000Z,1470304533708681216,目尻下がっちゃいますよね*́ω`*にゃんトーク入れてもらいたいところです*́-`
2021-12-13T05:15:37.000Z,1470261101300359175,にゃんトークっていうアプリをダウンロードしましたよー
2021-12-13T05:15:37.000Z,1470261101300359175,勿論無料ですー
2021-12-13T05:15:37.000Z,1470261101300359175,ぜひきざみさん家の猫ちゃんのお話聞かせてください笑
2021-12-13T05:14:37.000Z,1470260850183204865,にゃんトークっていうアプリです〜
2021-12-13T05:14:37.000Z,1470260850183204865,気の許し方が野良じゃないですよねwお腹を手のひらで感じたいですww
2021-12-13T01:32:34.000Z,1470204969794273280,にゃんトークを発動すると、
2021-12-13T01:32:34.000Z,1470204969794273280,なぜ猫は黙る
2021-12-12T13:22:49.000Z,1470021320058748933,あんだ〜そんさん
2021-12-12T13:22:49.000Z,1470021320058748933,にゃんトークで話すセリフがいつも同じなのであまり気に止めてなかったのですが大好き
2021-12-12T13:22:49.000Z,1470021320058748933,なんて初めて聞いたかも
2021-12-12T13:22:49.000Z,1470021320058748933,ってぐらい履歴にもありませんでした
2021-12-12T13:22:49.000Z,1470021320058748933,ほんと2〜3年前まで泣きべそかいてた娘が
2021-12-12T13:22:49.000Z,1470021320058748933,成長したものですルイもすっかりお姉さんな感じで*́艸`おやすみ良い夢を
2021-12-12T13:15:34.000Z,1470019499097493504,にゃんトークはアレクサを開発したエンジニアが携わったんですって♪
2021-12-12T13:15:34.000Z,1470019499097493504,うちのこの履歴〃▽〃
2021-12-12T12:18:10.000Z,1470005053616717831,にゃんトーク
2021-12-12T12:18:10.000Z,1470005053616717831,流行りに乗ってダウンロードしてから、早2週間以上
2021-12-12T12:18:10.000Z,1470005053616717831,一度も翻訳してくれないのは何故なのか
2021-12-12T12:18:10.000Z,1470005053616717831,うちの子、にゃんこ語はなしてないのかね
2021-12-12T12:01:03.000Z,1470000746578219009,にゃんトークに出てくるセリフ全部小黒✾澤さんに聞こえる病を患ってる
2021-12-12T11:39:13.000Z,1469995250924265479,にゃんトークやりたいけど、わが家の愛猫はあまり鳴かない
2021-12-12T11:39:13.000Z,1469995250924265479,というか基本キャッキャッとか短いので対応しそうにない
2021-12-12T11:39:13.000Z,1469995250924265479,至極残念
2021-12-12T11:39:13.000Z,1469995250924265479,そういう血統らしい
2021-12-12T11:04:08.000Z,1469986421834665986,にゃんトークすげえ
2021-12-12T11:04:08.000Z,1469986421834665986,普段親子で移動してる仔猫が一匹だったからにゃんトークしてみたら母親を探してた
2021-12-12T11:04:08.000Z,1469986421834665986,俺にはどうしようのねえ
2021-12-12T11:04:08.000Z,1469986421834665986,って思いながら後にした
2021-12-12T11:04:08.000Z,1469986421834665986,大丈夫だよね
2021-12-12T10:07:35.000Z,1469972189093183493,にゃんトーク起動して猫に近付いた時に限ってあんまり鳴いてくれない
2021-12-12T08:45:03.000Z,1469951418325151745,こちらこそ
2021-12-12T08:45:03.000Z,1469951418325151745,にゃんトークとかできるフレさんできて嬉しいです*'ω'*
2021-12-12T08:45:03.000Z,1469951418325151745,お返し
2021-12-12T08:45:03.000Z,1469951418325151745,大層なことはしている自覚はないのですが、そのお言葉だけでもありがたや
2021-12-12T08:45:03.000Z,1469951418325151745,これからも宜しくお願い致しますb
2021-12-12T07:45:12.000Z,1469936357653245952,にゃんトークを起動した途端にサイレントにゃー連発のうちの子
2021-12-12T06:07:19.000Z,1469911723146899456,にゃんトーク、初めて入れてみたけど猫カフェのねっこちゃん翻訳したら疲れてるってでてきたからこのアプリやっぱすごいわ
2021-12-12T04:49:14.000Z,1469892076003532800,にゃんトークでサクラ様がなんと言っているか知りたいです
2021-12-12T04:28:41.000Z,1469886901109018628,にゃんトークで
2021-12-12T04:28:41.000Z,1469886901109018628,愛する人、私はここ
2021-12-12T04:28:41.000Z,1469886901109018628,しあわせ~
2021-12-12T04:28:41.000Z,1469886901109018628,これだけで救われる
2021-12-12T02:09:34.000Z,1469851892767653888,にゃんトーク使ったことないけど翻訳するとこんな感じ
2021-12-12T02:09:34.000Z,1469851892767653888,クモさんがピョン
2021-12-12T02:09:34.000Z,1469851892767653888,聞いたことのない叫び
2021-12-12T02:09:34.000Z,1469851892767653888,海老蔵はっ
2021-12-12T02:09:34.000Z,1469851892767653888,何
2021-12-12T02:09:34.000Z,1469851892767653888,何なの~~~何するつもりよ~~
2021-12-12T02:09:34.000Z,1469851892767653888,クモ逃げる
2021-12-12T02:09:34.000Z,1469851892767653888,海老蔵信じらんない~~~何あれ、触った
2021-12-12T02:09:34.000Z,1469851892767653888,気持ち悪い
2021-12-12T02:09:34.000Z,1469851892767653888,誰かーーーー
2021-12-12T02:09:34.000Z,1469851892767653888,助けて
2021-12-12T02:09:34.000Z,1469851892767653888,のち全力疾走銀河
2021-12-12T01:26:02.000Z,1469840939082743808,にゃんトークみゃむ
2021-12-12T01:26:02.000Z,1469840939082743808,おいっ
2021-12-12T01:26:02.000Z,1469840939082743808,みんな注目だぞ
2021-12-12T00:58:30.000Z,1469834009975095298,にゃんトークによる翻訳結果は
2021-12-12T00:58:30.000Z,1469834009975095298,だそうです
2021-12-12T00:58:30.000Z,1469834009975095298,そうか
2021-12-12T00:58:30.000Z,1469834009975095298,そんなにおじさんのことが好きなのか
2021-12-11T15:13:27.000Z,1469686774519971843,にゃんトークで聴いて見たけど
2021-12-11T15:13:27.000Z,1469686774519971843,どうだろうビミョ〜
2021-12-11T15:13:27.000Z,1469686774519971843,機嫌が良くないの
2021-12-11T15:13:27.000Z,1469686774519971843,は合ってるかも
2021-12-11T14:14:20.000Z,1469671896916455424,画面の前でくっそ爆笑してるwwwwww
2021-12-11T14:14:20.000Z,1469671896916455424,しんどいwwwww
2021-12-11T14:14:20.000Z,1469671896916455424,ステージでかっこよく踊ってた人とは思えないwwww
2021-12-11T14:14:20.000Z,1469671896916455424,猫語翻訳アプリにゃんトークに猫語で話しかけたら本当の気持ちがわかるのでは
2021-12-11T14:14:20.000Z,1469671896916455424,meowtalkニャントーク
2021-12-11T13:18:41.000Z,1469657894388133894,なんか寒いよにゃんトーク
2021-12-11T12:56:22.000Z,1469652277619474443,鳴く
2021-12-11T12:56:22.000Z,1469652277619474443,なんで泣いてるの
2021-12-11T12:56:22.000Z,1469652277619474443,にゃんトーク使えない
2021-12-11T12:56:22.000Z,1469652277619474443,肝心な時に鳴いてくれないから
2021-12-11T12:56:22.000Z,1469652277619474443,どうして泣いてるんだろう
2021-12-11T12:56:22.000Z,1469652277619474443,どーしたの
2021-12-11T12:56:22.000Z,1469652277619474443,聞いても泣いてるだけ
2021-12-11T12:56:22.000Z,1469652277619474443,んー困ったなぁ
2021-12-11T12:56:22.000Z,1469652277619474443,とりあえず掃除の続きする
2021-12-11T12:56:22.000Z,1469652277619474443,むむむ
2021-12-11T12:56:22.000Z,1469652277619474443,な~んだぁさんでしたか
