1,【高低】 【距離】 【地図】 
2,【しまう】 【消え】 【データ】 
3,【アップデート】 【再起動】 【改善】 
4,【いじっ】 【設定】 
5,【止まる】 
6,
7,
8,
9,【歩数】 【減る】 【何百】 
10,【バグ】 【すぎる】 
11,【歩数計】 【歩数】 【減る】 
12,【歩数】 【わから】 【時間】 
13,【減る】 【一気】 【200】 
14,【歩い】 【3000】 【時間】 
15,【いる】 【アプリ】 【連動】 
16,
17,【歩数計】 【アバウト】 【機能】 
18,【歩数】 【減らさ】 【正しい】 
19,【計測】 【反映】 【カウント】 
20,
21,【修整】 【エクササイズ】 【体重】 
22,【数百】 【1000】 【当たり前】 
23,
24,【辛く】 【悪い】 【カッコ】 
25,
26,【足し算】 【でき】 
27,【正常】 【動か】 
28,
29,【歩数】 【スマホ】 【あり】 
30,
31,【足し算】 【消費】 【代謝】 
32,
33,【歩数】 【駄目】 【表示】 
34,
35,【gps】 【不正確】 【アプリ】 
36,
37,
38,【使え】 【計測】 【管理】 
39,【減っ】 【増え】 【いっ】 
40,【アプリ】 【戻る】 
41,【歩数】 【カウント】 【使え】 
42,【難儀】 【年配】 【設定】 
43,
44,【ヘルプ】 【充実】 
45,
46,【インストール】 【でき】 
47,【googlefit】 【歩数】 【アプリ】 
48,
49,
50,
51,
52,【なっ】 【歩い】 【700】 
53,【歩数】 【カウント】 【久しい】 
54,【歩数】 【カウント】 【出来】 
55,
56,
57,【歩数】 【減っ】 【運動】 
58,
59,
60,
61,
62,
63,
64,【再起動】 【試さ】 【スマホ】 
65,
66,【歩数】 【29】 【km】 
67,【戻る】 
68,
69,
70,【アップデート】 【なく】 【改善】 
71,【歩数】 【くれれ】 【機能】 
72,【いう】 【とき】 【26】 
73,
74,
75,
76,
77,
78,【ふざけん】 
79,【歩数】 【ウォーキング】 【競っ】 
80,【記録】 
81,
82,
83,【無駄】 【時間】 【なっ】 
84,【ピクミン】 【出来】 
85,
86,
87,
88,
89,【月経】 【cal】 【消費】 
90,
91,
92,【カウント】 【放置】 【7000】 
93,【切り替え】 【分かり】 【開始】 
94,【一日】 【リセット】 
95,【cal】 【消費】 【単位】 
96,【カウント】 
97,
98,
99,【4500】 【アプリ】 【3800】 
100,【修正】 
101,【ダウンロード】 【リンク】 【いる】 
102,
103,【コース】 【カウント】 【時間】 
104,【1000】 【900】 【カウント】 
105,
106,【99】 【進み】 
107,【移動】 【なり】 【自転車】 
108,【gps】 【不正確】 【距離】 
109,【リマインダー】 【なっ】 【しまっ】 
110,【再起動】 【変化】 【なし】 
111,
112,
113,【少ない】 【000】 【フィット】 
114,【大きく】 【アプリ】 【なら】 
115,
116,【昨日】 【帰り】 【サイクリング】 
117,
118,
119,
120,【スマホ】 【対象年齢】 【以上】 
121,【歩数】 【walk】 【なり】 
122,
123,
124,【歩数】 【はず】 【出かけ】 
125,
126,
127,【歩数】 【アプリ】 【対応】 
128,【歩数】 【減っ】 【最初】 
129,【歩数】 【目標達成】 【目標】 
130,【やら】 【完了】 【7500】 
131,【一万】 【アプリ】 【でる】 
132,【歩数】 【独自】 【数千】 
133,
134,【ヘルスケア】 【共有】 【アプリ】 
