at,reviewId,content
2021-12-15 12:18:27,gp:AOqpTOHLnK-mkUrqBHgqN6svbeiqq0YOG2FvyCCTpJFTkTm_OB08HKcv98zEkV4hrTOh8kjqE8YgaYYo2koKUA,何度もアプリをダンロードしても使えない
2021-12-15 12:18:27,gp:AOqpTOHLnK-mkUrqBHgqN6svbeiqq0YOG2FvyCCTpJFTkTm_OB08HKcv98zEkV4hrTOh8kjqE8YgaYYo2koKUA,いつになったら改善させるですか
2021-12-15 12:12:18,gp:AOqpTOHMKBVM1z3F1nHr-gxm3cdZeyfTqqESFxCkzkwWYyY5tHihA73saY_Mlxj_UHlzizy-1WC2__QqoVFe1A,バリスタを安く購入とても使いやすく満足満味も好みで美味しい
2021-12-15 10:20:11,gp:AOqpTOFZo-Z8dnA_bpgbJ3UcWb69l4GoEmJr4UIolo0s06H0sa-qmjxm8MCCTnj_Yf98xwdsIfQ4jaNyQGDprw,勝手にログアウトされて以来、何をしても入れなくなりました
2021-12-15 10:20:11,gp:AOqpTOFZo-Z8dnA_bpgbJ3UcWb69l4GoEmJr4UIolo0s06H0sa-qmjxm8MCCTnj_Yf98xwdsIfQ4jaNyQGDprw,レジで会計時に格闘すること数度、時間の無駄
2021-12-15 10:20:11,gp:AOqpTOFZo-Z8dnA_bpgbJ3UcWb69l4GoEmJr4UIolo0s06H0sa-qmjxm8MCCTnj_Yf98xwdsIfQ4jaNyQGDprw,ヘルプデスクに聞いたら、アプリ使用前にプラスチックのカードを使っていた者は、その番号を入れなければ永遠にアプリは使えないから、こういうログアウトに備えていつでもカード番号とpinを持ち歩け、番号のないものは使用できないとのことです
2021-12-15 10:20:11,gp:AOqpTOFZo-Z8dnA_bpgbJ3UcWb69l4GoEmJr4UIolo0s06H0sa-qmjxm8MCCTnj_Yf98xwdsIfQ4jaNyQGDprw,アプリに移行したらポイントカードは持ち歩かないし、なんなら捨てますが、メルアドid管理などへの移行も出来ないとのこと
2021-12-15 10:20:11,gp:AOqpTOFZo-Z8dnA_bpgbJ3UcWb69l4GoEmJr4UIolo0s06H0sa-qmjxm8MCCTnj_Yf98xwdsIfQ4jaNyQGDprw,追伸:ようやくアプリ開けて11月のアプリ不具合についての項目開けたけどお知らせのタイトルだけ出てきて、読み込み中から全く進まず真っ白で何も見えず追伸2:コルセンがめちゃくちゃ上からお客様は何々なんで〜
2021-12-15 10:20:11,gp:AOqpTOFZo-Z8dnA_bpgbJ3UcWb69l4GoEmJr4UIolo0s06H0sa-qmjxm8MCCTnj_Yf98xwdsIfQ4jaNyQGDprw,何々なんで〜
2021-12-15 10:20:11,gp:AOqpTOFZo-Z8dnA_bpgbJ3UcWb69l4GoEmJr4UIolo0s06H0sa-qmjxm8MCCTnj_Yf98xwdsIfQ4jaNyQGDprw,できませんーで、一切合切アプリ不具合の期間のポイント加算も断られました
2021-12-15 10:20:11,gp:AOqpTOFZo-Z8dnA_bpgbJ3UcWb69l4GoEmJr4UIolo0s06H0sa-qmjxm8MCCTnj_Yf98xwdsIfQ4jaNyQGDprw,わらける
2021-12-15 07:41:47,gp:AOqpTOHyryT0PjaElpVY5-07JbKiDcqxVB8iXtTp9sx__-gLyiMOsL1a1DP-0gok25f2VU1ZfzeeGH5cmGfB2w,決済履歴の確認時に表示されない履歴があるのはお金を管理するのに致命的
2021-12-14 19:42:03,gp:AOqpTOEwsOvRNgrsYkvQb7zxgA3RUE99UD8fbCreeXR4Fbd9qJqvgmQ0TTx4cINtre87DN5ynkIxRKuHpotzng,ドンキホーテ
2021-12-14 18:08:57,gp:AOqpTOHIXlIxQtdzoTYK_dS9R0PEQoccqJemOu7WlHqoPm4vNR5ACAq4NBsBpIgrXue2bI7wxveq-20MxcFo8A,簡単にチャージできて助かります
2021-12-14 15:33:23,gp:AOqpTOEMVdaDPjah5CC19jHEJS4MPIdGCf7Yoo4YfZdU1aC7TLZdxhLlu-Qmtx3wSzF1JZ8V5-wjmFm9iHGnqQ,このアプリを使うとドンキのクレジットカードに加入しませんか
2021-12-14 15:33:23,gp:AOqpTOEMVdaDPjah5CC19jHEJS4MPIdGCf7Yoo4YfZdU1aC7TLZdxhLlu-Qmtx3wSzF1JZ8V5-wjmFm9iHGnqQ,の電話が掛かってきますマジでウザイのでアンストします
