at,reviewId,content
2021-12-15 23:07:49,gp:AOqpTOH06_q-sTtQVFIrou3hQzRpW3ri15JrYFkpLImIgf9ViOhk5dIdnak9t3lv0ZGFs9sMwuGTXV1eHt9f0nA,ええんちゃいますか
2021-12-15 22:15:47,gp:AOqpTOFcmJLHHLrXcmxRoTRDNJAwI5rHyo61dIuOrwtQyYjqaWs1j47QwHO5n0SP09EN8VUUz_iok4_4SzftpF4,定期購入でちゃんと支払いもしているのに突然購入していない事になり何度試しても再度定期購入も出来ず好きだっただけに残念
2021-12-15 18:46:17,gp:AOqpTOGAl5UJGLwCAtyGnYIwHchy2KpityQzhEeRBXol7k7VtPsmHCrqtt8apHU9HDGTkRbhEYRGANOoAzSfNjc,自動更新できない
2021-12-15 18:46:17,gp:AOqpTOGAl5UJGLwCAtyGnYIwHchy2KpityQzhEeRBXol7k7VtPsmHCrqtt8apHU9HDGTkRbhEYRGANOoAzSfNjc,決済確認すると決済されてないってでてくる
2021-12-15 18:30:02,gp:AOqpTOGLJCKWNTShMO1E9nVSQYoHZzbjU13TiIFC_k5EHrURsHzWcGKWvQzwy0fLIIGYrGlFeVQUmESHJljY1-E,プレミアム会員ユーザです
2021-12-15 18:30:02,gp:AOqpTOGLJCKWNTShMO1E9nVSQYoHZzbjU13TiIFC_k5EHrURsHzWcGKWvQzwy0fLIIGYrGlFeVQUmESHJljY1-E,利用していて、そこまでの不満や不便なところはないのですが、コイン購入が終了したにも関わらず、コインが必須な楽曲があり、楽曲を購入することが出来ないのが難点です
2021-12-15 18:30:02,gp:AOqpTOGLJCKWNTShMO1E9nVSQYoHZzbjU13TiIFC_k5EHrURsHzWcGKWvQzwy0fLIIGYrGlFeVQUmESHJljY1-E,購入押下するもコインが不足しています
2021-12-15 18:30:02,gp:AOqpTOGLJCKWNTShMO1E9nVSQYoHZzbjU13TiIFC_k5EHrURsHzWcGKWvQzwy0fLIIGYrGlFeVQUmESHJljY1-E,コイン購入は終了しましたと表示されるのですが、そんなことはむちゃくちゃ知っとるわっ
2021-12-15 18:30:02,gp:AOqpTOGLJCKWNTShMO1E9nVSQYoHZzbjU13TiIFC_k5EHrURsHzWcGKWvQzwy0fLIIGYrGlFeVQUmESHJljY1-E,ってなる
2021-12-15 18:30:02,gp:AOqpTOGLJCKWNTShMO1E9nVSQYoHZzbjU13TiIFC_k5EHrURsHzWcGKWvQzwy0fLIIGYrGlFeVQUmESHJljY1-E,そういう時にどうしたらいいのかを知りたいねん
2021-12-15 18:30:02,gp:AOqpTOGLJCKWNTShMO1E9nVSQYoHZzbjU13TiIFC_k5EHrURsHzWcGKWvQzwy0fLIIGYrGlFeVQUmESHJljY1-E,と毎回なります
2021-12-15 16:43:27,gp:AOqpTOF8Ei5zUrngvL02FyXloUytwkW7rWAdhOXvjKWiScnurZvgkHoDHu6X_H5_tKGTnIuKDi3NjCqr_u_wws8,良い曲を探せるのがいい
2021-12-15 16:01:15,gp:AOqpTOEGOASPDsIZDWbgMoAFoMpvv6URbgm2_u5vQu7YNLC4KX6WCgWQ47K2RQZFSg_PivrI-uxAUMUcsdgURlg,何年も愛用してましたが、この度他の方同様、課金して更新したのに更新されず、お金払ったのにフルで聞けなくなりました
2021-12-15 16:01:15,gp:AOqpTOEGOASPDsIZDWbgMoAFoMpvv6URbgm2_u5vQu7YNLC4KX6WCgWQ47K2RQZFSg_PivrI-uxAUMUcsdgURlg,3日ほど様子見ましたが変わらないので定期購入キャンセル、解除、アインストールしました
2021-12-15 16:01:15,gp:AOqpTOEGOASPDsIZDWbgMoAFoMpvv6URbgm2_u5vQu7YNLC4KX6WCgWQ47K2RQZFSg_PivrI-uxAUMUcsdgURlg,きちんとバグ治してください
2021-12-15 16:01:15,gp:AOqpTOEGOASPDsIZDWbgMoAFoMpvv6URbgm2_u5vQu7YNLC4KX6WCgWQ47K2RQZFSg_PivrI-uxAUMUcsdgURlg,そして使えないのなら払った金額は返して欲しい
2021-12-15 16:01:15,gp:AOqpTOEGOASPDsIZDWbgMoAFoMpvv6URbgm2_u5vQu7YNLC4KX6WCgWQ47K2RQZFSg_PivrI-uxAUMUcsdgURlg,運営さんも大変だとは思いますが、金銭が絡むバグは早急に直してください
2021-12-15 10:03:40,gp:AOqpTOFCodPuzYXLsPusDFZFNB2THaJ7D6qw9jhU00ZNkv_4IKRW9VbCGkOZrS_bS68UYcnTipjIiCTHQmLKd1o,突然音楽が再生できなくなりました
2021-12-15 10:03:40,gp:AOqpTOFCodPuzYXLsPusDFZFNB2THaJ7D6qw9jhU00ZNkv_4IKRW9VbCGkOZrS_bS68UYcnTipjIiCTHQmLKd1o,不具合の連絡フォームみても、当てはまる文面がなく、対処に困っています
2021-12-15 10:03:40,gp:AOqpTOFCodPuzYXLsPusDFZFNB2THaJ7D6qw9jhU00ZNkv_4IKRW9VbCGkOZrS_bS68UYcnTipjIiCTHQmLKd1o,残念ですが、解約するしかないかも
2021-12-14 22:42:46,gp:AOqpTOGn2VSvabD3PAxwvrLxh7z0NUHS3POqajW44lBPaS2KZDmUcoGNbXP0kuPvhNVu93Zjn01xnqdDc-T3DM0,解約ができません
2021-12-14 22:42:46,gp:AOqpTOGn2VSvabD3PAxwvrLxh7z0NUHS3POqajW44lBPaS2KZDmUcoGNbXP0kuPvhNVu93Zjn01xnqdDc-T3DM0,最低
2021-12-14 22:13:07,gp:AOqpTOHOqCdx3HvzzmlriF5BPKwPujkgY1sXQVHY2wugyzsFI2OaxL-1EEYu4gh1DbmWrl9l5tDuQO41H0ZBjAw,すごく嬉しい♡
