id,app_name,datetime,context,prediction
g_12254,にゃんトーク,2021-12-07 19:07:20,からエラーですか,エラー
g_12256,にゃんトーク,2021-11-08 13:28:11,ネットワークエラーで使えなくなることが多い,ネットワークエラー
g_12259,にゃんトーク,2021-12-01 12:23:25,11月末頃から通信エラーで使えなくなりました,通信エラー
g_12262,にゃんトーク,2021-11-13 06:31:08,迷惑メールが大量にくるようになった,迷惑メールが大量にくる
g_12265,にゃんトーク,2021-11-21 18:25:42,登録しないと使えないとかなんかヤバそうなので消しました,登録しないと使えない
g_12267,にゃんトーク,2021-10-31 08:05:20,迷惑メールが届くようになります,迷惑メールが届くようになります
g_12268,にゃんトーク,2021-12-11 16:21:06,愛猫があまり鳴かないのでなかなか声のサンプルが取れないのですが、帰宅時に取れたかまってよと、子猫の時に気に入っていたおもちゃを引っ張りだしたら会えて嬉しいでした,愛猫があまり鳴かないのでなかなか声のサンプルが取れない
g_12271,にゃんトーク,2021-11-08 13:28:11,使い勝手がイマイチなのが残念ですが、訳されたことはたいてい合っていそうだし面白いし、無料だからあまりあれこれ言えず、これからもお世話になると思います,使い勝手がイマイチ
g_12272,にゃんトーク,2021-10-24 19:51:35,使えない,使えない
g_12273,にゃんトーク,2021-12-12 03:18:23,たまにボカシが入った状態の翻訳があるのは何だろう,ボカシが入った状態の翻訳がある
g_12274,にゃんトーク,2021-11-23 14:09:45,よく来る野良に試したら《会いたかった》とか出て*́∀`*ポッただ猫が直ぐに鳴いてくれるとは限らず昔発売されてたミャウリンガルもは一分位無音が続くとエラーになってたので連続してくれるのは有難い,猫が直ぐに鳴いてくれるとは限らず昔発売されてたミャウリンガルもは一分位無音が続くとエラーになってた
g_12278,にゃんトーク,2021-11-12 14:29:14,エラーも多いみたいやし、流行ってきてんだから早期に対応してださいよ,エラーも多い
g_12280,にゃんトーク,2021-11-03 11:54:20,全文英語で規約が出て、同意だけ日本語だったので、ダウンロードしたけど怖くて同意出来ないから使えませんでした,全文英語で規約が出て、同意だけ日本語だったので、ダウンロードしたけど怖くて同意出来ないから使えません
g_12281,にゃんトーク,2021-12-01 12:23:25,改善よろしくお願いします,改善よろしくお願いします
g_12283,にゃんトーク,2021-10-28 00:49:34,なんでメアド登録が必要なんでしょうか,なんでメアド登録が必要なんでしょうか
g_12284,にゃんトーク,2021-10-27 01:51:32,あと、突然鳴きだして慌てて翻訳開始したら近所の猫って項目で登録されてしまいました;・∀・あとからその声の主のプロフィールを編集できるようにしてほしい,翻訳開始したら近所の猫って項目で登録されてしまいました;・[UNK]・あとからその声の主のプロフィールを編集できるようにしてほしい
g_12285,にゃんトーク,2021-11-15 23:22:37,アプリを入れてすぐネットワークエラーがでて使えなくなった面白いし、インストールする価値はあるかなと思ったのにこのままネットワークエラーが出るのならアンインストールも検討せざるをえないかな毛づくろいの嫌なタイミングあってたからこれからも使いながら毛づくろいとかしようと思ってたのに残念,ネットワークエラーがでて使えなくなった面白いし、インストールする価値はあるかなと思ったのにこのままネットワークエラーが出る
g_12287,にゃんトーク,2021-12-10 08:08:46,最近起動しても真っ白なままで動きません,起動しても真っ白なままで動きません
g_12288,にゃんトーク,2021-11-01 17:36:42,今日開いたらネットワーク接続エラーになってしまって使えなくなってしまいました,ネットワーク接続エラー
g_12291,にゃんトーク,2021-11-09 20:19:44,何でメアドやtwitter等の情報登録しなきゃならんのよ,何でメアドやtwitter等の情報登録しなきゃならん
g_12296,にゃんトーク,2021-11-21 18:31:56,ネットワークエラーがいつも出て、翻訳の吹き出し内の文字にモザイクがかかった画面からすすみません,ネットワークエラー
g_12298,にゃんトーク,2021-11-01 03:35:19,使い始めて2週間くらいでネットワークエラーで接続できませんとエラーメッセージが出て使えなくなりましたが、1度ログアウトしてログインし直すとまた使えるようになりました,ネットワークエラー
g_12299,にゃんトーク,2021-11-10 23:47:43,ネットワークエラーで数回しか利用できず、楽しみにしてただけに残念です,ネットワークエラー
g_12303,にゃんトーク,2021-12-07 13:15:00,️galaxynote9で使うとる人達が軒並みエラーになっとるなはよ、改善して欲しいもんやわサブスクの金って返してくれんのにサービス悪すぎやろ┐́~`;┌ん今日、アプリ起動したらネットワークエラー表示で使えん┐́~`;┌どないなってんや,
g_12305,にゃんトーク,2021-10-23 09:16:51,猫が全員大きな声で鳴くわけないし,
g_12306,にゃんトーク,2021-11-16 04:39:46,精度はあまり高くないように思う,精度はあまり高くない
g_12307,にゃんトーク,2021-11-22 22:39:21,長押しの自動翻訳の機能もよくわからない,長押しの自動翻訳の機能もよくわからない
g_12308,にゃんトーク,2021-12-02 09:21:27,更新されるまでは結構よかったから何とかしてほしい,何とかしてほしい
g_12310,にゃんトーク,2021-11-18 10:03:55,ネットワークエラーで使えなくなっていましたが、インストールし直したら使えるようになりました,ネットワークエラー
g_12311,にゃんトーク,2021-11-25 22:33:39,うちの猫では、音声での翻訳がハズレてる方が90%くらいで、ちょっと合わないかなと思いました,音声での翻訳がハズレてる方が90%くらいで、ちょっと合わない
g_12314,にゃんトーク,2021-11-24 21:08:51,ネットワーク繋がらず全く使えないアプリ,ネットワーク繋がらず全く使えない
g_12318,にゃんトーク,2021-11-16 20:52:59,設定も正しくしていてもダメでした,設定も正しくしていてもダメでした
g_12321,にゃんトーク,2021-12-14 06:04:51,あまり当てにならない,あまり当てにならない
g_12325,にゃんトーク,2021-11-15 02:03:40,機種変更したら録音出来なくなったアンインストール後インストールしなおしてもエラーが発生しましたか,録音出来なくなった
g_12327,にゃんトーク,2021-10-30 07:39:26,エラー発生により起動できません,エラー発生により起動できません
g_12331,にゃんトーク,2021-12-01 12:23:25,docomoandroidgalaxynote9wifi接続でもだめ、データ通信でもだめです,docomoandroidgalaxynote9wifi接続でもだめ、データ通信でもだめ
g_12335,にゃんトーク,2021-10-25 00:30:41,スマホ本体のマイクだけではなく、bluetoothマイクを使えるようにしてほしい,スマホ本体のマイクだけではなく、bluetoothマイクを使えるようにしてほしい
g_12337,にゃんトーク,2021-12-10 01:27:58,診察してもらうと、脚の傷に大量の膿が溜まりそれに耐えきれなくなった皮膚が裂けていました,脚の傷に大量の[UNK]が溜まりそれに耐えきれなくなった皮膚が裂けていました
g_12339,にゃんトーク,2021-11-11 12:47:40,全く使えない,全く使えない
g_12341,にゃんトーク,2021-11-01 21:56:23,wifiも4gも正常です,wifiも4gも正常です
g_12342,にゃんトーク,2021-10-27 01:51:32,録音がちゃんとされるとこは満足なので、かゆいところに手が届くようになったら月課金でも全然いいんですけど•᷄ὤ•᷅翻訳は遊びでやる程度かな,かゆいところに手が届くようになったら月課金でも全然いい
g_12343,にゃんトーク,2021-10-23 09:16:51,小さい声や遠くにいる声も聞きてるようにして欲しい,小さい声や遠くにいる声も聞きてるようにして欲しい
g_12344,にゃんトーク,2021-11-16 04:39:46,いちいち消す作業が面倒なうえに、その結果がデータベースに悪影響を与えていると思うと複雑な気分になる,いちいち消す作業が面倒
g_12345,にゃんトーク,2021-11-16 21:20:22,早く改善して欲しいです,早く改善して欲しい
g_12346,にゃんトーク,2021-11-15 02:07:37,不具合ですよね,不具合
g_12348,にゃんトーク,2021-11-03 07:00:44,数日前より、特定のデフォルト猫の時だけ、ネットワークエラーで使えなくなりました,ネットワークエラー
g_12349,にゃんトーク,2021-11-01 02:41:17,本にゃんの声が小さいと拾われにくいように感じましたが、デバイス自体の音量設定で改善できたようです,本にゃんの声が小さいと拾われにくい
g_12352,にゃんトーク,2021-11-22 22:39:21,高い声しか拾わないから、殆ど使えない,高い声しか拾わない
