id,app_name,datetime,context,prediction
t_3742081,simeji,2021-11-27T05:13:10.000Z,画像長すぎて画質荒いんよ,画像長すぎて画質荒いん
t_3742206,simeji,2021-11-26T19:51:56.000Z,atokからsimejiに変えたら誤入力が減った,atokからsimejiに変えたら誤入力が減った
t_3742541,simeji,2021-10-29T12:33:28.000Z,でも打ちにくいという難点,打ちにくい
t_3742828,simeji,2021-11-27T07:05:54.000Z,キーボードの画像は勿論フロイド先輩なんかsimejiちょっと変換が難しいよね百均最高〜でも雑貨屋さんでなんか映えるの買いたいかもマスコットってボールチェーンマスコットの事確かにエースくんも全然顔違ったからなぁでも買った,キーボードの画像は勿論フロイド先輩なんかsimejiちょっと変換が難しい
t_3742927,simeji,2021-11-09T19:41:27.000Z,スマホで打つならsimejiっていうキーボードアプリ使うとでてくるぞ、pcとかはわからん_:3∠_,スマホで打つならsimejiっていうキーボードアプリ使うとでてくるぞ、pcとかはわからん
t_3742940,simeji,2021-10-28T09:27:31.000Z,見づらいけど,見づらい
t_3743582,simeji,2021-12-07T16:31:44.000Z,明日も雨かよいつの間にかsimejiが使えなくなってた,いつの間にかsimejiが使えなくなってた
t_3744073,simeji,2021-11-02T12:47:15.000Z,atokとbaiduという単語しか出してないのに唐突にsimejiの広告が出てきた、我々は監視されているそれはそう,atokとbaiduという単語しか出してないのに唐突にsimejiの広告が出てきた
t_3744710,simeji,2021-10-29T09:26:53.000Z,その変わり腹冷えやすいし急な温度変化に弱い,急な温度変化に弱い
t_3745033,simeji,2021-11-19T13:24:41.000Z,simejiアンインストールしたからかわいい絵文字使えなくなったぜ,
t_3745586,simeji,2021-12-12T23:59:15.000Z,眠いって打とうとしてsimejiの予測変換におどろいた,眠いって打とうとしてsimejiの予測変換におどろいた
t_3746738,simeji,2021-10-28T10:25:23.000Z,simeji第五コラボで当たった占い師のキーボード使ってるけど使いにくい,使いにくい
t_3746875,simeji,2021-11-04T02:07:37.000Z,simeji便利やけど勝手に変な変換せん,simeji便利やけど勝手に変な変換せん
t_3746882,simeji,2021-11-22T02:31:07.000Z,iosアプデしたらsimeji落ちまくるクソ,iosアプデしたらsimeji落ちまくる
t_3746970,simeji,2021-11-04T09:17:45.000Z,simejiって打つと勝手に変換に出てくるwww,simejiって打つと勝手に変換に出てくる
t_3747170,simeji,2021-10-29T14:15:53.000Z,静止画像ダウンロードできない,静止画像ダウンロードできない
t_3747475,simeji,2021-10-31T01:27:28.000Z,simejiの機能か知らんけどlineのトーク内出たハロウィンって打ったら背景にエフェクト出るんやけど,lineのトーク内出たハロウィンって打ったら背景にエフェクト出る
t_3747477,simeji,2021-11-03T02:29:08.000Z,simejiアプデのせいなのか変な変換が絶妙な位置に出てきて使いにくいもうsimeji卒業しようかな,simejiアプデのせいなのか変な変換が絶妙な位置に出てきて使いにくい
t_3747793,simeji,2021-12-04T11:42:08.000Z,というかストーリー途中とかイベの映像見返せるようにして欲しい,というかストーリー途中とかイベの映像見返せるようにして欲しい
t_3748595,simeji,2021-11-07T00:21:24.000Z,1ゲームのアプリがなぜか同じものが2つあって、削除したら全部消えた,1ゲームのアプリがなぜか同じものが2つあって、削除したら全部消えた
t_3748619,simeji,2021-12-03T15:46:58.000Z,simejiが使えなくなって戸惑ってる,simejiが使えなくなって
t_3748964,simeji,2021-11-14T01:56:20.000Z,simejiもネット不具合で変換できてなかったーw,ネット不具合で変換できてなかった
t_3749037,simeji,2021-11-13T12:10:58.000Z,音出せない,音出せない
