id,app_name,datetime,context,prediction
g_4924,line_music,2021-12-10 18:04:03,エラーと出て更新できないのでなんとかしてください,エラーと出て更新できない
g_4927,line_music,2021-12-15 18:46:17,決済確認すると決済されてないってでてくる,決済確認すると決済されてないってでてくる
g_4929,line_music,2021-10-24 00:01:49,呼び出し音の保存がエラーになります,呼び出し音の保存がエラーになります
g_4932,line_music,2021-11-21 02:02:41,それも気になったので直接問い合わせてみた所、結局4月から曲は買えなくなる10/5からチャージ出来ないと同じ様な返信しか来ませんでした,チャージ出来ないと同じ様な返信しか来ません
g_4933,line_music,2021-11-20 21:06:30,曲数も多く愛用させてもらっていますがステータスバーにおいて音楽の再生・停止が反応しなくなってしまいその点だけが残念です,ステータスバーにおいて音楽の再生・停止が反応しなくなってしまい
g_4934,line_music,2021-10-25 07:53:02,くそゴミだから戻してほしい,くそゴミだから戻してほしい
g_4935,line_music,2021-11-20 10:04:46,lineのbgm全部聞けなくなったんですが,lineのbgm全部聞けなくなった
g_4937,line_music,2021-12-15 16:01:15,何年も愛用してましたが、この度他の方同様、課金して更新したのに更新されず、お金払ったのにフルで聞けなくなりました,課金して更新したのに更新されず、お金払ったのにフルで聞けなくなりました
g_4939,line_music,2021-11-17 18:19:42,久しぶりに曲を聞こうとしたらエラーが発生して再生できませんと表示されて曲が聞けなくなったスマホ再起動しても変わらずアプリ入れ直さないと直らない,エラーが発生して再生できませんと表示されて曲が聞けなくなった
g_4941,line_music,2021-11-26 01:17:44,対応お願い致します,対応お願い致します
g_4942,line_music,2021-11-19 19:25:33,ライン電話中に急に音楽鳴り出すし、携帯触ってなくても勝手に流れるやばいやろそれで充電取られてるしね,ライン電話中に急に音楽鳴り出すし、携帯触ってなくても勝手に流れる
g_4945,line_music,2021-12-03 12:56:49,面倒だがダウンロード曲、プレイリスト全て消して入れ直した,ダウンロード曲、プレイリスト全て消して入れ直した
g_4947,line_music,2021-12-02 17:40:50,フルで聴けない,フルで聴けない
g_4948,line_music,2021-12-05 16:29:27,次に再生のリストから一曲目の曲がいつの間にかリストから消えます,いつの間にかリストから消えます
g_4950,line_music,2021-12-03 07:43:06,返金して欲しい,返金して欲しい
g_4951,line_music,2021-10-28 19:30:34,早く設定したいので運営さんの迅速な対応お願いします,迅速な対応お願いします
g_4953,line_music,2021-12-13 15:57:40,通話呼出音、着信音の設定が未だに一時的なエラーで設定できません,通話呼出音、着信音の設定が未だに一時的なエラーで設定できません
g_4956,line_music,2021-10-23 20:17:52,l音楽用のイコライザーとかは好みに合っていて好きでしたが、自分の聞きたい音楽が検索しても出てこないことが多いので残念^_^;,自分の聞きたい音楽が検索しても出てこない
g_4957,line_music,2021-12-04 20:23:29,早急に対応してほしい,早急に対応してほしい
g_4960,line_music,2021-12-02 17:40:50,既に支払っているのに、購入すれば聴けるみたいな内容を見て、さすがにこれは無いなと思いました,既に支払っているのに、購入すれば聴けるみたいな内容を見て、さすがにこれは無い
g_4961,line_music,2021-11-07 21:07:02,ただ、勝手に再生されたり、停止されたりなどの再生機能周りでたまに難ありなので、今は星4です,勝手に再生されたり、停止されたり
g_4962,line_music,2021-12-01 01:15:18,グーグルでは反映されてるのに、lineミュージックでは定期購入が必要だと,グーグルでは反映されてるのに、lineミュージックでは定期購入が必要
g_4964,line_music,2021-11-16 18:29:12,音楽が流れなくなりました,音楽が流れなくなりました
g_4966,line_music,2021-12-01 07:29:54,確かに曲数は多くて、lineのbgmを設定するには必要ですが、よく急にエラーが発生して曲がストップすることがあります,急にエラーが発生して曲がストップする
g_4967,line_music,2021-10-21 14:20:26,ライブラリで曲一覧を見る時のスクロールバー的なやつなくなってしまったんですかね,ライブラリで曲一覧を見る時のスクロールバー的なやつなくなってしまった
g_4968,line_music,2021-11-18 10:22:21,何故かここ数日音楽の再生が勝手に止まったり、数時間スマホに触れていない状況下で勝手に音楽が再生されていたりとバグが起きており、再起動をしても治りません,音楽の再生が勝手に止まったり、数時間スマホに触れていない状況下で勝手に音楽が再生されていたり
g_4969,line_music,2021-12-06 11:57:33,googleplayカードで定期購入をさせて頂いたのですが、曲がフルで聞けず、他のコンテンツも利用できません,googleplayカードで定期購入をさせて頂いたのですが、曲がフルで聞けず、他のコンテンツも利用できません
g_4970,line_music,2021-12-07 23:37:36,lineミュージックのプレミアムを購入しているのに、聴き放題になりません,lineミュージックのプレミアムを購入しているのに、聴き放題になりません
