t_869127,paypay,2021-10-23T16:31:23.000Z,最近はlinepay自体がマイナーにされてるようだ,
t_869166,paypay,2021-10-23T10:54:58.000Z,paypayの引き落とし口座変更しようと思ったらufj未対応だった;́д`,paypayの引き落とし口座変更しようと思ったらufj未対応だった
t_869276,paypay,2021-10-22T10:57:36.000Z,街からpaypay使える店が消えてきた,街からpaypay使える店が消えてきた
t_869368,paypay,2021-10-30T05:23:30.000Z,数年前に作られたアカウントで凍結されにくい,数年前に作られたアカウントで凍結されにくい
t_869501,paypay,2021-10-24T14:00:28.000Z,払ったら即ブロックされた,払ったら即ブロックされた
t_869653,paypay,2021-10-31T09:08:29.000Z,paypay支払い回数30回がなかなか到達できない,paypay支払い回数30回がなかなか到達できない
t_869807,paypay,2021-10-24T02:01:04.000Z,カード作るのもめんどくさいし,カード作るのもめんどくさい
t_870212,paypay,2021-10-28T03:15:03.000Z,前はyahooロコ使ってたんだけど、paypayグルメに変わってからpaypayと連携させないと使いにくいシステムになってしまった,paypayと連携させないと使いにくいシステムになってしまった
t_870291,paypay,2021-10-25T16:00:57.000Z,paypayの倍企画で詐欺られました,paypayの倍企画で詐欺られました
t_870464,paypay,2021-10-25T02:40:41.000Z,自販機paypay対応してなくてつら,
t_870494,paypay,2021-10-24T14:47:51.000Z,paypayは銀行口座も紐付けできるのでコンビニチャージは面倒くさい、そうしておいて、日曜日のyahooの買い物とかちょっとしたものはpaypay払いにするのはどうかな,コンビニチャージは面倒くさい
t_870840,paypay,2021-10-26T07:00:49.000Z,paypayの倍企画で詐欺られました,paypayの倍企画で詐欺られました
t_870848,paypay,2021-10-28T12:34:27.000Z,wi-fi使用時にpaypay使えません,wi-fi使用時にpaypay使えません
t_871251,paypay,2021-10-27T02:25:51.000Z,paypay使えなくなります,paypay使えなくなります
t_871256,paypay,2021-10-25T04:25:49.000Z,ひねくれすぎです,ひねくれすぎ
t_871543,paypay,2021-10-24T06:25:35.000Z,paypayのスピードくじが1円ばっかり出る,paypayのスピードくじが1円ばっかり出る
t_871602,paypay,2021-10-24T13:12:16.000Z,とりあえず銀行paypayにチャージなんか送れなくなったので,銀行paypayにチャージなんか送れなくなった
t_872244,paypay,2021-10-29T12:34:39.000Z,めっちゃ嬉しいpaypayわからんくて,めっちゃ嬉しいpaypayわからん
t_872281,paypay,2021-10-22T00:02:44.000Z,paypayの倍企画で詐欺られました,paypayの倍企画で詐欺られました
t_872422,paypay,2021-10-23T14:02:41.000Z,paypayの倍企画で詐欺られました,paypayの倍企画で詐欺られました
t_872696,paypay,2021-10-25T18:27:03.000Z,ホーム画面がお姉ちゃん達のセクシー動画だらけになって苦情問合せしても返事なし,ホーム画面がお姉ちゃん達のセクシー動画だらけになって苦情問合せしても返事なし
t_873505,paypay,2021-10-30T04:57:40.000Z,4g表示が出なくなって今まで携帯使えなかったpaypay含む,4g表示が出なくなって
t_873759,paypay,2021-10-30T07:53:08.000Z,モバイル回線だと使えるのにwi-fiに繋ぐとpaypayが使えないの私だけでしょうかね,モバイル回線だと使えるのにwi-fiに繋ぐとpaypayが使えない
t_874044,paypay,2021-10-23T22:04:01.000Z,paypayの倍企画で詐欺られました,paypayの倍企画で詐欺られました
t_874045,paypay,2021-10-21T19:40:33.000Z,昨日14時くらいにpaypayフリマで売れた物を発送したけど、追跡したくて確認したらもう配達完了になってた,昨日14時くらいにpaypayフリマで売れた物を発送したけど、追跡したくて確認したらもう配達完了になってた
t_874377,paypay,2021-10-21T14:34:49.000Z,symbol決済がpaypay並みに普及されたらいいのに笑,
t_874635,paypay,2021-10-28T23:03:15.000Z,paypayの倍企画で詐欺られました,paypayの倍企画で詐欺られました
t_874826,paypay,2021-10-26T03:03:53.000Z,paypayのqrコードが目に入る頻度を減らす,paypayのqrコードが目に入る頻度を減らす
t_874956,paypay,2021-10-30T10:34:06.000Z,paypay使えんくなった,paypay使えんくなった
t_875828,paypay,2021-10-23T11:03:01.000Z,paypayの倍企画で詐欺られました,paypayの倍企画で詐欺られました
t_876346,paypay,2021-10-28T21:15:58.000Z,電子マネーは複数使えるようにしとかないとメンテナンスなどで使えない時に詰む,電子マネーは複数使えるようにしとかないとメンテナンスなどで使えない
t_876492,paypay,2021-10-30T02:03:08.000Z,当店でpaypayのクーポンをゲットしてからお支払いすると20%オフになります金額などの制限あり,当店でpaypayのクーポンをゲットしてからお支払いすると20%オフになります金額などの制限あり
t_876801,paypay,2021-10-26T04:37:59.000Z,paypayとか楽天ポイントの投資系サービスが浸透するとだいぶハードル下がりそう,
t_877016,paypay,2021-10-24T12:06:51.000Z,paypayとかって、こないだのdocomoの通信障害のような時使えないんですかね,paypayとかって、こないだのdocomoの通信障害のような時使えないんですか
t_877117,paypay,2021-10-24T07:55:09.000Z,バッテリー残量も少なく背面も割れていたから,バッテリー残量も少なく背面も割れていた
t_877182,paypay,2021-10-22T07:50:37.000Z,paypay使いたいんだけど顔認証と身分証明がめんどすぎて一生登録できない,顔認証と身分証明がめんどすぎて一生登録できない
t_877330,paypay,2021-10-30T02:14:33.000Z,これでヤフオクもショッピングも優位性がさらに低下することになり利用頻度はかなり減ると思う,
t_877332,paypay,2021-10-22T14:29:16.000Z,lになってから爆速で消えていく,爆速で消えていく
t_877792,paypay,2021-10-31T03:55:49.000Z,レジでpaypay使おうと思ってチャージしようとしたらエラー出て使えなくて焦った,チャージしようとしたらエラー出て使えなくて
t_877975,paypay,2021-10-28T23:52:32.000Z,まじで危ないってあとからコンビニのwifiの存在思い出したけど、wifiオンにして繋げるにも時間かかるし,wifiオンにして繋げるにも時間かかる
t_878926,paypay,2021-10-25T06:08:30.000Z,会社の飲み物決済がpaypayに変わったのだがポイントをチャージする手段がない,ポイントをチャージする手段がない
t_879039,paypay,2021-10-23T10:57:56.000Z,paypayが使えず断念,
t_879327,paypay,2021-10-29T02:02:01.000Z,paypayの倍企画で詐欺られました,paypayの倍企画で詐欺られました
t_879337,paypay,2021-10-26T14:12:10.000Z,ちょうど17時過ぎにpaypay使おうと思ったら使えなくて、ここって電波悪いんですか,ちょうど17時過ぎにpaypay使おうと思ったら使えなくて
t_879444,paypay,2021-10-24T08:33:37.000Z,そして何より、アカウントを消してもdmが残るという謎仕様,
t_879820,paypay,2021-10-29T09:00:49.000Z,paypayの倍企画で詐欺られました,paypayの倍企画で詐欺られました
t_880003,paypay,2021-10-30T08:02:25.000Z,paypayの倍企画で詐欺られました,paypayの倍企画で詐欺られました
t_880193,paypay,2021-10-22T06:55:07.000Z,決済回数を機械学習させたら店が決済用のqrコードを引っ込めてしまったのを検出できないかと思った,
t_880269,paypay,2021-10-29T12:13:37.000Z,昨日14時くらいにpaypayフリマで売れた物を発送したけど、追跡したくて確認したらもう配達完了になってた,昨日14時くらいにpaypayフリマで売れた物を発送したけど、追跡したくて確認したらもう配達完了になってた
t_880396,paypay,2021-10-31T09:08:00.000Z,ペイペイ残高支払いが勝手にクレカ支払いに変わってた謎,ペイペイ残高支払いが勝手にクレカ支払いに変わってた
t_881138,paypay,2021-10-24T04:26:31.000Z,hoopバス、suicaなど交通系icカードが使えないの不便だ,
t_881144,paypay,2021-10-22T11:53:18.000Z,ならpaypayの還元が大きいかわりに、一定の額で買わないと送料がかかるし、paypay還元を考えると日曜日に注文した方が得だけど注文してから配達までがまた何日もかかったりするし,注文してから配達までがまた何日もかかったりする
t_881407,paypay,2021-10-29T12:40:13.000Z,bmsgと、タワレコ、tsutaya、hmv、amazonと受け取りが分からなくなりそう,bmsgと、タワレコ、tsutaya、hmv、amazonと受け取りが分からなくなりそう
t_881501,paypay,2021-10-23T13:08:56.000Z,天パのシートピッチ、paypayドームよりも広目だったけど、ドリンクが取りにくかった,天パのシートピッチ、paypayドームよりも広目だったけど、ドリンクが取りにくかった
t_881997,paypay,2021-10-26T14:43:37.000Z,コツコツ増やしてるけど使い時がわからなくなってきた,使い時がわからなくなってきた
t_882338,paypay,2021-10-25T09:11:05.000Z,paypayやり方がわからなかった,paypayやり方がわからなかった
t_882526,paypay,2021-10-30T12:16:54.000Z,オフライン実店舗での普及率は恐らく先の2つの経済圏ほどは広がらない気が,オフライン実店舗での普及率は恐らく先の2つの経済圏ほどは広がらない
t_882873,paypay,2021-10-22T00:53:24.000Z,急ぎすぎて,急ぎすぎて
