t_3509152,paypay,2021-12-15T08:42:28.000Z,paypay本位制推進論ちょいちょいみるけど、基本的に三菱ufjユーザーがアクセスできない致命的欠陥があるのでダメワオはyahooマネー時代から継続してるのでufjだけど使えてるけど,三菱ufjユーザーがアクセスできない
t_3509388,paypay,2021-12-07T22:35:30.000Z,が、メインバンク登録出来なくて,が、メインバンク登録出来なくて
t_3510332,paypay,2021-12-05T03:51:34.000Z,paypay企画できません,paypay企画できません
t_3510344,paypay,2021-12-03T12:07:27.000Z,今までd払いとかペイペイ使ってた人がauペイ使ったら画面の情報量がクソ多い,画面の情報量がクソ多い
t_3510420,paypay,2021-12-13T03:43:17.000Z,多分ホームのスーパーだと楽天payは使えなくてedyしか使えないとか、,楽天payは使えなくてedyしか使えない
t_3510539,paypay,2021-12-04T10:54:46.000Z,録り溜めしたものになるので構図指定は出来ませんᴗ̫ᴗ,録り溜めしたものになるので構図指定は出来ません
t_3510658,paypay,2021-12-06T21:41:15.000Z,最近paypayでばっかりガソリン代支払ってたのに、クレジットカードにガソリン代の請求が大量に来るっていう地味に嫌な夢見た,クレジットカードにガソリン代の請求が大量に来る
t_3511269,paypay,2021-12-15T03:02:25.000Z,paypayの倍企画で詐欺られました,paypayの倍企画で詐欺られました
t_3511385,paypay,2021-12-14T03:10:11.000Z,paypayカードになってetcなくなってて草,paypayカードになってetcなくなってて
t_3511853,paypay,2021-12-04T03:49:33.000Z,paypayカードに変わって、tポイント付かなくなるのか,paypayカードに変わって、tポイント付かなくなるのか
t_3511909,paypay,2021-12-05T04:59:56.000Z,lohacopaypayモールでグーン買えなかった,lohacopaypayモールでグーン買えなかった
t_3512454,paypay,2021-12-06T14:59:48.000Z,吃音のせいで出来ないこと:支払いにpaypay使いたいけどpaypayって単語が言いづらくて難発気味になるのでいつも諦めてしまう,[UNK]のせいで出来ないこと:支払いにpaypay使いたいけどpaypayって単語が言いづらくて
t_3512486,paypay,2021-12-05T01:23:23.000Z,paypayの表示名変えようとするとエラーになるんだけどなんで,paypayの表示名変えようとするとエラーになる
t_3512578,paypay,2021-12-06T20:08:17.000Z,ヤフオクとpaypayフリマは匿名配送は発送したら勝手に通知されるのにメルカリは発送ボタン押さないとダメだから自動にならないかな〜と思ってる,
t_3512692,paypay,2021-12-13T14:30:27.000Z,paypayカードを作ったはいいものの、マネーフォワードに対応してなかった,マネーフォワードに対応してなかった
t_3512732,paypay,2021-12-13T13:03:35.000Z,paypayの倍企画で詐欺られました,paypayの倍企画で詐欺られました
t_3513287,paypay,2021-12-15T06:13:22.000Z,paypay証券でsp500買おうとしたら、在庫不足とか言われた,paypay証券でsp500買おうとしたら、在庫不足
t_3514571,paypay,2021-12-05T08:07:29.000Z,aupayと同じになってなんか罠くさい,
t_3514930,paypay,2021-12-06T03:08:40.000Z,セブンイレブンのクソみたいなwi-fiに接続しようとしてpaypay読み込まないの嫌いすぎる,セブンイレブンのクソみたいなwi-fiに接続しようとしてpaypay読み込まない
t_3514945,paypay,2021-12-14T01:37:27.000Z,lineもブロックされてます,lineもブロックされてます
t_3515377,paypay,2021-12-05T04:56:48.000Z,余ってる方や同行などで来れなくなった,余ってる方や同行などで来れなくなった
t_3515539,paypay,2021-12-03T12:58:43.000Z,スーパーでpaypayとか楽天ペイとか使うようになったらいかんな,スーパーでpaypayとか楽天ペイとか使うようになったらいかんな
t_3515788,paypay,2021-12-03T01:37:36.000Z,本人確認しないと銀行口座からチャージできないはずですけど,
t_3515814,paypay,2021-12-08T22:02:25.000Z,paypayの倍企画で詐欺られました,paypayの倍企画で詐欺られました
t_3515856,paypay,2021-12-13T04:05:31.000Z,paypayが特殊な書体で表記されてると、急に知らないサービスに見える問題,
t_3515866,paypay,2021-12-06T14:01:27.000Z,シチュアシオン物販がとうとうpaypayまで使えるようになって完全に死角なしになった,シチュアシオン物販がとうとうpaypayまで使えるようになって完全に死角なしになった
t_3515953,paypay,2021-12-13T15:04:52.000Z,paypayの倍企画で詐欺られました,paypayの倍企画で詐欺られました
t_3516018,paypay,2021-12-13T15:13:44.000Z,usmhのヴィンクスposだとコード決済連動してるのに、マルエツのダイエーposだと未だに連動できてないとか、イオンのresmexレジだとpaypay/aeonpay/wechat/alipayの4つ以外連動できてないとか,usmhのヴィンクスposだとコード決済連動してるのに、マルエツのダイエーposだと未だに連動できてない
t_3516182,paypay,2021-12-13T18:01:37.000Z,paypayの倍企画で詐欺られました,paypayの倍企画で詐欺られました
t_3517035,paypay,2021-12-04T07:03:51.000Z,ufjも楽天銀行も使えないのでpaypay使えないおわおわり,
t_3517039,paypay,2021-12-03T07:49:24.000Z,paypayの検索全然機能してくれなくて泣きそう,paypayの検索全然機能してくれなくて
t_3517250,paypay,2021-12-13T21:03:23.000Z,paypayの倍企画で詐欺られました,paypayの倍企画で詐欺られました
t_3517577,paypay,2021-12-14T14:52:57.000Z,確認コードがsmsで届かない,確認コードがsmsで届かない
t_3517691,paypay,2021-12-15T10:02:10.000Z,paypayの倍企画で詐欺られました,paypayの倍企画で詐欺られました
t_3518017,paypay,2021-12-03T00:32:28.000Z,病院に来てるけどこんなにも電波au悪かったかな,病院に来てるけどこんなにも電波au悪かった
t_3518601,paypay,2021-12-15T02:00:48.000Z,paypayの倍企画で詐欺られました,paypayの倍企画で詐欺られました
t_3518704,paypay,2021-12-15T16:10:32.000Z,それとpaypayは利用していないので、モチベーションの維持にもしんどくなってきてしまいました,それとpaypayは利用していないので、モチベーションの維持にもしんどくなってきてしまいました
t_3518744,paypay,2021-12-07T01:19:37.000Z,スイカ、エディ等の電子マネーは使用できません,スイカ、エディ等の電子マネーは使用できません
t_3519053,paypay,2021-12-07T09:24:51.000Z,コークオンのチケット使い方わからんくてせっかくチケット貯まったから使おうと思ったら謎にpaypayで払ってしまって最悪,コークオンのチケット使い方わからん
t_3519523,paypay,2021-12-13T10:02:09.000Z,paypayの倍企画で詐欺られました,paypayの倍企画で詐欺られました
t_3519553,paypay,2021-12-14T22:01:39.000Z,paypayの倍企画で詐欺られました,paypayの倍企画で詐欺られました
t_3519580,paypay,2021-12-15T04:02:21.000Z,paypayの倍企画で詐欺られました,paypayの倍企画で詐欺られました
t_3519816,paypay,2021-12-15T03:55:28.000Z,財布のチャックにレシートが絡んじゃって一時的に開かんくなったこういう時paypayが第2の財布でありがたやって思うわ〜,財布のチャックにレシートが絡んじゃって一時的に開かんくなった
t_3519998,paypay,2021-12-07T03:39:11.000Z,paypay登録するのめんどくさいな,paypay登録するのめんどくさい
t_3520358,paypay,2021-12-06T11:56:22.000Z,レジスター切り替えのためキャッシュレス決済はpaypayqr読み取りタイプだけだったわ,レジスター切り替えのためキャッシュレス決済はpaypayqr読み取りタイプだけだった
t_3520593,paypay,2021-12-06T11:01:47.000Z,paypayの倍企画で詐欺られました,paypayの倍企画で詐欺られました
t_3520946,paypay,2021-12-06T02:36:48.000Z,ビーバーチケット譲っていただく方と連絡取れなくなり困っております,
t_3521168,paypay,2021-12-05T08:01:38.000Z,paypayの倍企画で詐欺られました,paypayの倍企画で詐欺られました
t_3521593,paypay,2021-12-13T09:45:44.000Z,twitter、paypayのqrコード溢れすぎててキモくなってきた,twitter、paypayのqrコード溢れすぎててキモくなってきた
