t_1529771,paypay,2021-11-05T18:50:02.000Z,50%クーポン終わったらメルカリshopsが全然動かない,50%クーポン終わったらメルカリshopsが全然動かない
t_1530119,paypay,2021-11-10T16:02:31.000Z,paypayの倍企画で詐欺られました,paypayの倍企画で詐欺られました
t_1530749,paypay,2021-11-10T09:03:06.000Z,paypayの倍企画で詐欺られました,paypayの倍企画で詐欺られました
t_1530923,paypay,2021-11-01T13:47:31.000Z,神奈川payの飲食店2割引素晴らしいけど、何故paypayで連携支払いができなかったのか,神奈川payの飲食店2割引素晴らしいけど、何故paypayで連携支払いができなかったのか
t_1531194,paypay,2021-11-04T23:42:41.000Z,paypayのスピードくじ一生1ポイントしか貰えないバグ何とかして欲しい,paypayのスピードくじ一生1ポイントしか貰えないバグ何とかして欲しい
t_1531749,paypay,2021-11-01T11:53:52.000Z,最近当選確率表示されないから期待値計算できないのが購買意欲を削ぐところでもあるが,最近当選確率表示されないから期待値計算できない
t_1532175,paypay,2021-11-01T09:18:35.000Z,3回もpaypayの本人確認が通らなかったのですが、これは犯罪ですか,paypayの本人確認が通らなかった
t_1532649,paypay,2021-11-06T08:47:10.000Z,paypayで課金中解除出来ませんか,paypayで課金中解除出来ませんか
t_1532688,paypay,2021-11-01T03:15:11.000Z,条件クリアするとpaypay貰えるみたいですけど実際はブロックされます,ブロックされます
t_1532896,paypay,2021-11-10T02:04:09.000Z,メルカリで最近初めて購入してみたんだけど、ヤフオクやpaypayフリマに比べて発送までが長くかかる出品者がいて困る,ヤフオクやpaypayフリマに比べて発送までが長くかかる
t_1533214,paypay,2021-11-02T14:50:51.000Z,フレンドの方ですが申請は来ていますが、そちらのフレンド上限の為承認出来ません,フレンドの方ですが申請は来ていますが、そちらのフレンド上限の為承認出来ません
t_1533636,paypay,2021-11-04T03:22:36.000Z,また連絡が来なくなり音信不通になりました,連絡が来なくなり音信不通になりました
t_1534202,paypay,2021-11-07T12:07:57.000Z,アプリでは対象店舗と出てたけど、店頭には対象店とのpopがないのでやや不安になりましたが,アプリでは対象店舗と出てたけど、店頭には対象店とのpopがない
t_1534552,paypay,2021-11-08T00:54:53.000Z,いろいろ発送のために家から1番近い郵便局に行ったのだけど、使えると思い込んでたpaypayが使えなくて焦った,使えると思い込んでたpaypayが使えなくて
t_1534554,paypay,2021-11-05T07:03:56.000Z,paypay開かんと気づかんwwww,paypay開かんと気づかん
t_1534858,paypay,2021-11-07T10:56:46.000Z,大変申し訳ありませんがペイペイの残高が足りず、チャージに時間がかかるため今回はご遠慮させていただけないでしょうか,ペイペイの残高が足りず、チャージに時間がかかる
t_1534920,paypay,2021-11-03T01:02:09.000Z,paypayの倍企画で詐欺られました,paypayの倍企画で詐欺られました
t_1535033,paypay,2021-11-04T02:01:05.000Z,paypayの倍企画で詐欺られました,paypayの倍企画で詐欺られました
t_1535645,paypay,2021-11-08T22:30:53.000Z,そして電話番号忘れちゃってpaypay払いできなくなった,電話番号忘れちゃってpaypay払いできなくなった
t_1535706,paypay,2021-11-06T05:43:49.000Z,レジ混んでるからモバイルオーダーにしたいけど、ペイペイのクーポン使えないから仕方なくレジ待ち,ペイペイのクーポン使えない
t_1535824,paypay,2021-11-07T08:15:27.000Z,光回線も不もう文字数,光回線も不もう文字数
t_1535935,paypay,2021-11-05T21:04:08.000Z,paypayの倍企画で詐欺られました,paypayの倍企画で詐欺られました
t_1536429,paypay,2021-11-08T01:01:19.000Z,paypayの倍企画で詐欺られました,paypayの倍企画で詐欺られました
t_1536648,paypay,2021-11-09T10:14:24.000Z,事前に支払うというのをやったことがないのですが、振込の方法を希望しますpaypayの支払方法がわからないため,事前に支払うというのをやったことがないのですが、振込の方法を希望しますpaypayの支払方法がわからない
t_1536759,paypay,2021-11-05T18:01:36.000Z,paypayの倍企画で詐欺られました,paypayの倍企画で詐欺られました
t_1537017,paypay,2021-11-10T09:29:01.000Z,マイナポイントpaypayにぶち込んだら全部特典券に消えてきそうだ,
t_1537185,paypay,2021-11-03T13:35:10.000Z,paypayグルメの予約内容変更したらクーポン無効になるって書いてる人いるけどどうなんだろ,paypayグルメの予約内容変更したらクーポン無効になる
t_1537339,paypay,2021-11-05T09:17:46.000Z,しかし使えなくなっちゃった店もあるのよねぇ〜,使えなくなっちゃった店もあるのよねぇ
t_1537520,paypay,2021-11-04T12:02:07.000Z,paypayの倍企画で詐欺られました,paypayの倍企画で詐欺られました
t_1537542,paypay,2021-11-09T13:02:34.000Z,paypayの倍企画で詐欺られました,paypayの倍企画で詐欺られました
t_1538146,paypay,2021-11-05T01:48:59.000Z,paypay使えないとこ多すぎて不便,paypay使えないとこ多すぎて不便
t_1538865,paypay,2021-11-04T12:02:19.000Z,paypayの倍企画で詐欺られました,paypayの倍企画で詐欺られました
t_1539569,paypay,2021-11-09T02:01:15.000Z,paypayの倍企画で詐欺られました,paypayの倍企画で詐欺られました
t_1539819,paypay,2021-11-03T01:49:17.000Z,paypayと検索してもペイパルしか出てこないwgoogle検索の敗北の瞬間wちなみにpaypayと検索すると正常に出てくるw,paypayと検索してもペイパルしか出てこない
t_1539839,paypay,2021-11-08T08:01:51.000Z,paypayの倍企画で詐欺られました,paypayの倍企画で詐欺られました
t_1539859,paypay,2021-11-09T11:02:05.000Z,paypayの倍企画で詐欺られました,paypayの倍企画で詐欺られました
t_1540033,paypay,2021-11-01T23:45:52.000Z,抽選結果の発表、配布は遅くなることもあります,抽選結果の発表、配布は遅くなる
t_1540246,paypay,2021-11-06T12:49:16.000Z,paypayみたら友達から10万円請求されてて完全に詐欺,paypayみたら友達から10万円請求されてて完全に詐欺
t_1540494,paypay,2021-11-07T08:28:32.000Z,ロッカーが予約できるとかpaypayで払えるとか時間単位で料金変わるとかハイテクすぎて感動,
t_1540753,paypay,2021-11-05T04:44:52.000Z,店先にステッカー貼って写真取ったらアフター全く無く消えた,店先にステッカー貼って写真取ったらアフター全く無く消えた
t_1540797,paypay,2021-11-08T06:46:37.000Z,金が追いついて無さすぎてわらうwwww当たったのに金出せない事件多すぎて笑うし辛いwwwwwwwwでも今日クレカのポイントでquoカード届いたしwowowのポイントでpaypay3000円手に入れたから無敵,金が追いついて無さすぎてわらうwwww当たったのに金出せない
t_1541000,paypay,2021-11-07T05:18:59.000Z,noteログイン出来ないエラーが起きていて出せないのでここは,noteログイン出来ないエラーが起きていて出せない
t_1541799,paypay,2021-11-01T07:14:41.000Z,街角paypay白石今月対象なのに地元の商店街が死んでて使えるような所が全然なくて意味無い,
t_1541983,paypay,2021-11-05T22:49:40.000Z,ところで銀行口座にお金がない&amp;現金もなくてpaypayにはあるスイカがチャージできず明日明後日の出勤がやばすぎる状態になっていますどうにかしますがもうだめだ情けない,ところで銀行口座にお金がない&amp;現金もなくてpaypayにはあるスイカがチャージできず
t_1542055,paypay,2021-11-02T08:19:23.000Z,塾でpaypayから支払ったら音がばかうるさかった,塾でpaypayから支払ったら音がばかうるさかった
t_1542614,paypay,2021-11-05T13:01:44.000Z,paypayの倍企画で詐欺られました,paypayの倍企画で詐欺られました
t_1542868,paypay,2021-11-02T03:20:02.000Z,現金不可のセルフレジで全てスキャンし終わってからpaypayで払おうとしてら電波が悪くてなかなかバーコードが表示されず・・・,バーコードが表示されず
t_1543356,paypay,2021-11-03T00:33:13.000Z,いちいち物買うのに携帯出して操作とか面倒くさいし、なんかややこしそうだから現金が一番,いちいち物買うのに携帯出して操作とか面倒くさい
t_1543487,paypay,2021-11-06T01:02:06.000Z,paypayの倍企画で詐欺られました,paypayの倍企画で詐欺られました
t_1543503,paypay,2021-11-05T13:33:02.000Z,マイナカードのポイントは使い勝手の良いpaypayなどに交換できるようにしろ,マイナカードのポイントは使い勝手の良いpaypayなどに交換できるようにしろ
t_1543760,paypay,2021-11-06T07:04:03.000Z,ドコモ通信障害かつながらんのでpaypayも使えず,ドコモ通信障害かつながらんのでpaypayも使えず
t_1543837,paypay,2021-11-08T04:57:43.000Z,でも回線毎にyahooidとpaypay作るのはややこしくなりそう,回線毎にyahooidとpaypay作るのはややこしくなりそう
t_1544050,paypay,2021-11-03T03:16:22.000Z,でも堂々と規約違反する店はちょっと疎すぎるw,
t_1544562,paypay,2021-11-03T05:41:14.000Z,冬になると指紋認証が鈍くなる,指紋認証が鈍くなる
t_1544818,paypay,2021-11-04T08:02:50.000Z,クレジットカードが使えても、高額利用に限定されてるケースが多い,クレジットカードが使えても、高額利用に限定されてる
t_1544969,paypay,2021-11-06T08:36:59.000Z,paypay定期的な本人確認が必要更新しないと一部機能を制限/更新方法,paypay定期的な本人確認が必要更新しないと一部機能を制限
t_1545148,paypay,2021-11-02T11:37:19.000Z,年中リピートできるようなものは少なかったのはリサーチ不足,年中リピートできるようなものは少なかった
