t_2849519,paypay,2021-12-01T16:45:39.000Z,直接支援いただいたのですがライトマネーで出金することが出来なくて、代理支援をした分の支払いが出来ないかもしれなくて困ってます,ライトマネーで出金することが出来なくて、代理支援をした分の支払いが出来ない
t_2849709,paypay,2021-11-24T20:01:39.000Z,paypayの倍企画で詐欺られました,paypayの倍企画で詐欺られました
t_2849910,paypay,2021-12-01T02:58:15.000Z,セリアでカードもpaypayも使えなくてクソ時代遅れ店舗って思った、セリアクソすぎ死ね・_・,セリアでカードもpaypayも使えなくて
t_2850364,paypay,2021-12-02T10:37:49.000Z,値下げ厨が面倒くさい,値下げ厨が面倒くさい
t_2850374,paypay,2021-11-28T19:02:34.000Z,paypayの倍企画で詐欺られました,paypayの倍企画で詐欺られました
t_2850456,paypay,2021-11-25T10:51:54.000Z,paypay銀行登録したんだけど入金方法がわかんなくて,入金方法がわかんなくて
t_2850507,paypay,2021-11-24T12:10:56.000Z,キャッシュレス決済は少しでも還元あるからpaypayとクレカでほとんど生活してるんだけど、クレカ上限あるから通販優先になってほとんど使えなくなるからめっちゃ上限気にしてたら今月から上限上がってたわい,通販優先になってほとんど使えなくなる
t_2850835,paypay,2021-11-27T22:18:41.000Z,公共料金の支払いもスマホ決済で出来るようになんねーかなー,
t_2851149,paypay,2021-11-30T16:02:56.000Z,paypayの倍企画で詐欺られました,paypayの倍企画で詐欺られました
t_2851222,paypay,2021-11-24T08:15:39.000Z,メルカリshops売れなくなってきた,メルカリshops売れなくなってきた
t_2851244,paypay,2021-11-25T11:34:31.000Z,paypay、送金してもらうと、勝手に自動受け取りになってる,paypay、送金してもらうと、勝手に自動受け取りになってる
t_2851301,paypay,2021-11-30T02:13:37.000Z,paypayクレカやるならaupayやkyashみたいに残高0円からのオートチャージができるようにしてほしい,aupayやkyashみたいに残高0円からのオートチャージができるようにしてほしい
t_2851846,paypay,2021-11-26T15:46:55.000Z,セブンイレブンでpaypay使えなかった,セブンイレブンでpaypay使えなかった
t_2851891,paypay,2021-11-27T10:04:36.000Z,ペイペイ後払いサービスのアイコンは無い,
t_2852168,paypay,2021-11-25T16:00:45.000Z,paypayの倍企画で詐欺られました,paypayの倍企画で詐欺られました
t_2852625,paypay,2021-11-26T09:23:04.000Z,って肉やらなんやらぽいぽい放り込んでレジ並んでお金払おうとして財布見当たらなくてpaypay使えなくて死,
t_2852949,paypay,2021-11-25T14:49:41.000Z,クレジットカードの制限も解除してもらえたはずなのにエラーになるし、しゃーないからpaypayで払おうとしてもご利用を制限されていますって出た,クレジットカードの制限も解除してもらえたはずなのにエラーになるし、しゃーないからpaypayで払おうとしてもご利用を制限されていますって出た
t_2853146,paypay,2021-11-28T10:56:49.000Z,コードを読み込んで、自分で金額入力して店員さんに見せる作業が面倒くさかった,コードを読み込んで、自分で金額入力して店員さんに見せる作業が面倒
t_2853200,paypay,2021-11-30T05:31:38.000Z,ブロックして逃げる,
t_2853527,paypay,2021-11-30T03:03:02.000Z,paypayの倍企画で詐欺られました,paypayの倍企画で詐欺られました
t_2853829,paypay,2021-11-26T15:43:26.000Z,コンビニでpaypayが使えない,
t_2854398,paypay,2021-12-01T08:08:50.000Z,paypayとかの最大半額相当って、全てにおいて上限が低すぎるから全くうまみが感じられない,paypayとかの最大半額相当って、全てにおいて上限が低すぎる
t_2854435,paypay,2021-12-02T14:13:26.000Z,になったけど、あと少しのところまで来て、登録出来ない,登録出来ない
t_2854502,paypay,2021-11-30T22:01:34.000Z,paypay還元のお店位置情報オンにしても出ない,paypay還元のお店位置情報オンにしても出ない
t_2854754,paypay,2021-12-02T12:05:39.000Z,paypayが使えなくなっとるしチャージ出来ないぞ,paypayが使えなくなっとるしチャージ出来ないぞ
t_2855333,paypay,2021-11-27T17:01:56.000Z,paypayの倍企画で詐欺られました,paypayの倍企画で詐欺られました
t_2855606,paypay,2021-11-26T19:31:51.000Z,全プラットフォーム可能ですがswitchが回線の都合上めんどくさいのでpcかps4だともっと安くさせていただきます,switchが回線の都合上めんどくさい
t_2855641,paypay,2021-12-01T07:56:34.000Z,来年春以降paypayカード発送で、夏にはヤフーカード使えなくなるらしい,ヤフーカード使えなくなる
t_2855904,paypay,2021-11-30T06:55:55.000Z,paypay送るとすぐブロックされます️,paypay送るとすぐブロックされます
t_2855923,paypay,2021-11-30T02:23:59.000Z,paypayでもマイナポイントはライトマネーで現金として引き出す事が出来ないので消費にしか使えない,paypayでもマイナポイントはライトマネーで現金として引き出す事が出来ない
t_2856985,paypay,2021-11-30T07:14:58.000Z,返信くそ遅いし,返信くそ遅い
t_2857036,paypay,2021-11-26T15:40:34.000Z,paypayが使えない,
t_2857612,paypay,2021-11-27T10:41:04.000Z,ヤフーショッピング使って買いたいものがあるのに、paypay残高から支払いを選択すると登録中の携帯電話番号にsms送信ができない状態のため、paypayに登録している携帯電話番号を変更してください,ヤフーショッピング使って買いたいものがあるのに、paypay残高から支払いを選択すると登録中の携帯電話番号にsms送信ができない
t_2858007,paypay,2021-12-01T10:10:07.000Z,paypayの設定リセットトラップに毎回引っかかってる,paypayの設定リセットトラップに毎回引っかかってる
t_2858227,paypay,2021-12-02T10:45:12.000Z,paypay銀行ビジネスは、入金のみ、出金のみの表示が出来ず不便,paypay銀行ビジネスは、入金のみ、出金のみの表示が出来ず
t_2858343,paypay,2021-11-25T22:26:14.000Z,うちのクリニックもpaypay払いできるようになって欲しいなぁ,うちのクリニックもpaypay払いできるようになって欲しい
t_2858380,paypay,2021-12-01T21:03:06.000Z,paypayの倍企画で詐欺られました,paypayの倍企画で詐欺られました
t_2858393,paypay,2021-11-29T10:06:32.000Z,だいぶ前からpaypay登録しようとしてるのに瞬きチェックから進まなくて今にいたる,瞬きチェックから進まなくて
t_2858423,paypay,2021-11-29T04:29:42.000Z,paypayあげ始めて1番最初ら辺にフォロバになってくれた子からブロックされてた笑,paypayあげ始めて1番最初ら辺にフォロバになってくれた子からブロックされてた
t_2858682,paypay,2021-12-02T03:44:21.000Z,話題の休眠中2022年3月終了で困ることというと月末ギガ枯渇などで低速通信200kbpsになるとセブンアプリ内のpaypayで時間切れが頻発する事,話題の休眠中2022年3月終了で困ることというと月末ギガ枯渇などで低速通信200kbpsになるとセブンアプリ内のpaypayで時間切れが頻発する
t_2858750,paypay,2021-12-01T23:03:11.000Z,paypayの倍企画で詐欺られました,paypayの倍企画で詐欺られました
t_2859862,paypay,2021-11-28T07:26:34.000Z,paypay、国内最大手qr決済取りに行ってる割には管理画面のux悪すぎる,管理画面のux悪すぎる
t_2859878,paypay,2021-11-24T11:01:11.000Z,paypayの倍企画で詐欺られました,paypayの倍企画で詐欺られました
t_2859949,paypay,2021-12-01T11:38:04.000Z,paypayは電話番号変えてからログインできなくなって問い合わせてもどうにもならなくて腹たったから使ってないw,paypayは電話番号変えてからログインできなくなって
t_2859984,paypay,2021-11-26T06:16:37.000Z,paypayも起動にてこずったし端末変更すると確認が結構大変,paypayも起動にてこずったし端末変更すると確認が結構大変
t_2860223,paypay,2021-11-27T20:01:10.000Z,paypayの倍企画で詐欺られました,paypayの倍企画で詐欺られました
t_2860280,paypay,2021-11-26T15:49:29.000Z,コンビニでpaypay使えなくて詰んでたんだけど調べたら障害出てるみたいで草,
t_2860304,paypay,2021-11-26T22:27:40.000Z,セブン通信障害全国のセブンイレブンでバーコード決済不具合システムトラブルでpaypay支払い出来ない、バーコードの決済が全滅で店員さんパニック11月27日,セブン通信障害全国のセブンイレブンでバーコード決済不具合システムトラブルでpaypay支払い出来ない
t_2860377,paypay,2021-11-28T12:01:53.000Z,paypayの倍企画で詐欺られました,paypayの倍企画で詐欺られました
t_2860593,paypay,2021-12-01T09:31:09.000Z,ジャパンネット銀行paypay銀行ログインできるけども、ワンタイムパスワードが入力できん,
t_2860641,paypay,2021-11-29T05:00:58.000Z,paypayの倍企画で詐欺られました,paypayの倍企画で詐欺られました
t_2861041,paypay,2021-11-28T14:09:15.000Z,paypayで半額クーポンあるのに、銀行口座がメンテナンス中でチャージできない〜ねえ〜どうしたらいいの〜,paypayで半額クーポンあるのに、銀行口座がメンテナンス中でチャージできない
