id,app_name,datetime,context,prediction
t_4569453,にゃんトーク,2021-11-16T00:29:16.000Z,アプリを起動させると途端に声を聞かせてくれなくなる,アプリを起動させると途端に声を聞かせてくれなくなる
t_4569479,にゃんトーク,2021-11-04T18:02:22.000Z,にゃんトーク、猫の鳴き真似しても全く反応しない,にゃんトーク、猫の鳴き真似しても全く反応しない
t_4569494,にゃんトーク,2021-10-22T14:32:38.000Z,以前、android版インストールしたけど、うまく音声を認識しないので、削除してしまった,音声を認識しない
t_4569500,にゃんトーク,2021-11-12T04:36:13.000Z,にゃんトーク、デバイスエラーが出てて翻訳できない,デバイスエラーが出てて翻訳できない
t_4569520,にゃんトーク,2021-11-04T02:19:30.000Z,にゃんトークめっちゃ楽しい♪あんまり鳴かない二人なので準備できてないことが多くてちょっと残念,にゃんトークめっちゃ楽しい♪あんまり鳴かない二人なので準備できてないことが多くて
t_4569563,にゃんトーク,2021-10-25T07:19:45.000Z,にゃんトークさらに精度上がらんかな,にゃんトークさらに精度上がらんかな
t_4569568,にゃんトーク,2021-11-19T05:24:00.000Z,にゃんトークでご飯くれを翻訳されそうになると沈黙する猫,にゃんトークでご飯くれを翻訳されそうになると沈黙する
t_4569602,にゃんトーク,2021-10-26T12:07:06.000Z,全然反応しない,全然反応しない
t_4569604,にゃんトーク,2021-11-15T11:32:07.000Z,にゃんトーク、エラーしか出なくなっちゃって猫の言葉がわからない,にゃんトーク、エラーしか出なくなっちゃって猫の言葉がわからない
t_4569623,にゃんトーク,2021-11-14T00:00:04.000Z,にゃんトークがエラーばっかり,にゃんトークがエラーばっかり
t_4569626,にゃんトーク,2021-10-27T11:56:27.000Z,にゃんトークをインストールしたもののうちのこは全く鳴かないからただおもむろにネチコヤンへスマホを差し向ける不審者に成り下がっているヒト,
t_4569634,にゃんトーク,2021-11-11T11:11:09.000Z,にゃんトーク、アプデしたらデバイスエラー出るようになった〜,デバイスエラー出る
t_4569639,にゃんトーク,2021-10-25T10:14:19.000Z,にゃんトーク入れたけどクソ面倒くさいなこいつ,にゃんトーク入れたけどクソ面倒くさい
t_4569684,にゃんトーク,2021-10-21T07:34:44.000Z,にゃんトーク、履歴一覧から対象の猫を変えられるようにしてほしいな,にゃんトーク、履歴一覧から対象の猫を変えられるようにしてほしい
t_4569696,にゃんトーク,2021-11-19T04:54:35.000Z,にゃんトークでご飯くれを翻訳されそうになると沈黙する猫,にゃんトークでご飯くれを翻訳されそうになると沈黙する
t_4569744,にゃんトーク,2021-10-21T07:14:11.000Z,にゃんトーク、私もしてみたいのですが・・・何故かラインが開きません,ラインが開きません
t_4569752,にゃんトーク,2021-11-12T02:49:25.000Z,うちの猫にゃんトーク起動すると何かを察知して喋らなくなるんですが,起動すると何かを察知して喋らなくなる
t_4569781,にゃんトーク,2021-11-19T00:53:20.000Z,にゃんトークでご飯くれを翻訳されそうになると沈黙する猫,にゃんトークでご飯くれを翻訳されそうになると沈黙する
t_4569847,にゃんトーク,2021-11-12T11:19:12.000Z,にゃんトークがエラー吐いて使えなくなった,にゃんトークがエラー吐いて使えなくなった
t_4569859,にゃんトーク,2021-11-19T04:47:43.000Z,にゃんトークでご飯くれを翻訳されそうになると沈黙する猫,にゃんトークでご飯くれを翻訳されそうになると沈黙する
t_4569867,にゃんトーク,2021-11-08T21:59:29.000Z,一方シマちゃんはおしゃべりなのに採取がなかなか出来ない上に採取してもあまり翻訳されないか、かなり違うことが多い,採取がなかなか出来ない
t_4570001,にゃんトーク,2021-12-04T07:18:00.000Z,にゃんトークをつけていると、ニンゲンが翻訳画面に夢中になるのがお気に召さないようで、流れる様に前足で翻訳を止められてしまう,にゃんトークをつけていると、ニンゲンが翻訳画面に夢中になるのがお気に召さないようで、流れる様に前足で翻訳を止められてしまう
