reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
d710fcea-b45c-433f-9223-2ad4d2f9cba9,しめじーしめ,https://play-lh.googleusercontent.com/a-/ALV-UjUdoNO6oVRr8TFaqLheFkzbRUsacfXYgbaEHlPZ8NZLXg,投稿時の編集機能が非常に使いやすい。タグ検索では最新投稿と人気投稿を切り替えて見られるので、今のインスタグラムよりも格段に使い勝手が良い。ただユーザー数は少ない印象。投稿者もやや少ないので、それだけ自分の投稿が他ユーザーの目につきやすいが、絶対数が多いとは言えないので難しいところ。今後、ユーザーが増えるなら大きなメリットではある。やはり20～30代の女性ユーザーがメインターゲットだからか、特定ジャンルにユーザーの関心が偏っている印象。イベントを頻繁に展開しているのは好印象。今後の展開次第で最高のアプリに成り得る可能性はある。 〈追記〉タグ記載しても反映されない事象が多々発生する。報告したところ、投稿数増加に伴い反映に時間が掛かる場合があるとのことだが、全く反映されないままになることもある。まだそこまで投稿数が多い実感もなく、この程度で致命的な不具合が発生するのは大問題。再投稿するしか手段がないが、再投稿したところで反映されず何度もやり直すこともある。非常に手間も掛かるので早急に対応いただきたい。,2,39,4.6.6,2023-10-02 13:58:49,,
66a15f14-fbba-4ba8-8601-978f56cbf737,miho_delicious,https://play-lh.googleusercontent.com/a-/ALV-UjV4F9uiOABK_-JwCpD2aqW-l01MX3Mf1G86cINeqMvm4w,沢山の情報から素敵な物、行きたい場所、見たい景色、食べたいお店などが見つかります！どれを見ていても、楽しい！癒される！可愛い！と思える投稿です。,5,1,4.7.0,2023-10-18 18:21:54,楽しくご利用頂き、大変嬉しく存じます。今後もより一層ユーザー様にご愛用していただけるように努力して参りますので、引き続きよろしくお願いいたします。,2023-10-19 12:05:25
d651c62c-33a7-44fa-a2e6-2cdb2286d46c,sawa naka,https://play-lh.googleusercontent.com/a-/ALV-UjXS34qJVGmQ3m4QBCEkjCRItcGwsxLjgK0kqoOMtmnFNgc,為になる情報が多いので、こればかり見て他のSNSをあまり見なくなりました（笑） 動画投稿の情報が表示されている部分をタップすると非表示にできる機能があれば良いなと思いました。 動画の文字が被って見えない投稿も多いので。,5,1,4.8.5,2023-10-25 14:17:46,いつもご利用いただき、誠にありがとうございます。この度は貴重なご意見ありがとうございます！リクエストをもとに、今後もより一層ユーザー様にご愛用していただけるよう、運営側で機能拡充に向けて努力して参ります。引き続きよろしくお願いいたします。,2023-10-25 19:34:17
da53584d-878e-45fa-95d6-ad4b5f018894,柳沢美香,https://play-lh.googleusercontent.com/a/ACg8ocJRk1d7Y9gYQMofZHLe2IwgJIcHeA0JzqpDZN22-UfR=mo,かわいい情報が満載! 自分が探していたこともたくさんすぐ見つかって便利!,5,0,4.8.5,2023-10-30 11:41:41,楽しくご利用頂き、大変嬉しく存じます。今後もより一層ユーザー様にご愛用していただけるように努力して参りますので、引き続きよろしくお願いいたします。,2023-10-31 15:55:13
011bc0e7-ec63-4f82-a3f6-460f6d6f1a93,尹明恵,https://play-lh.googleusercontent.com/a-/ALV-UjUELo-zw9-OAgZfaeSEhy49889FfbLMV5F_k_W24rJ6W7A,個性がある内容がたくさんあり、楽しいです。カフェ紹介は参考にさせてもらっています。,5,1,4.8.0,2023-10-20 01:38:54,楽しくご利用頂き、大変嬉しく存じます。今後もより一層ユーザー様にご愛用していただけるように努力して参りますので、引き続きよろしくお願いいたします。,2023-10-23 17:17:09
672106b3-fcf3-43f8-9332-dafd1a604692,i ya,https://play-lh.googleusercontent.com/a/ACg8ocJUibTUQ4EuGyouPlLK-27f8_NOQ8pb0DpF6s2tfhUu=mo,インテリア・旅行・グルメ等……興味のある情報が的確に見つかり、とても重宝しています！,5,1,4.7.0,2023-10-24 21:39:44,楽しくご利用頂き、大変嬉しく存じます。今後もより一層ユーザー様にご愛用していただけるように努力して参りますので、引き続きよろしくお願いいたします。,2023-10-25 19:35:56
ba90f04a-b261-493d-9223-b4ad5bc85e48,りお,https://play-lh.googleusercontent.com/a/ACg8ocIxx2oisXJla1iOde7jkny8T6giuC4r96lSlYKt8zG5=mo,このアプリを入れてから身だしなみに気をつけるようになりました。また、前まで「自分に価値はない」「自分の顔、体が嫌い」ずっと思っていました。けど色んな人の画像を見て真似してみたり、診断をして自分にあった服やスキンケア方をやってみました。そしたら「自分はこんなに変われるんだ」と思えるくらい変わりました。,5,2,4.6.6,2023-10-09 14:02:05,楽しくご利用頂き、大変嬉しく存じます。今後もより一層ユーザー様にご愛用していただけるように努力して参りますので、引き続きよろしくお願いいたします。,2023-10-09 20:19:35
1f994a41-ce91-48a1-a16d-7d3a9ebc8491,豊樹季,https://play-lh.googleusercontent.com/a/ACg8ocLIhtAP8mW4qgPg5xD9nRci4RLvdvOubo5aPPkR5jEX=mo,なんか、好きで、よくみます。素敵な投稿ありがとうございます。 新しいレシピを見つけたり、健康に良いことや、メイク、ネイルなんか、とっても楽しくなります、ありがとうございます😊,5,2,4.7.0,2023-10-15 17:52:44,楽しくご利用頂き、大変嬉しく存じます。今後もより一層ユーザー様にご愛用していただけるように努力して参りますので、引き続きよろしくお願いいたします。,2023-10-17 15:48:00
ada901c0-8461-4bde-962e-bb5ca246bcd4,J k,https://play-lh.googleusercontent.com/a-/ALV-UjWalHPn3EKKiksxd19yo4lg2AGOcA9D9jmZkVgeZ8rQFUA,とても楽しいし、動画も写真も綺麗で参考になります。,5,1,4.8.0,2023-10-25 08:47:40,楽しくご利用頂き、大変嬉しく存じます。今後もより一層ユーザー様にご愛用していただけるように努力して参りますので、引き続きよろしくお願いいたします。,2023-10-25 19:35:25
f354e531-fac7-482c-915e-f85299a6d471,airi tanaka,https://play-lh.googleusercontent.com/a/ACg8ocJfMt_-U4XPfCNEOBVllIwyvbT60VfVHSHSgwrWF5EM=mo,ダークモードがほしいです。 いつも使ってます。レモン大好きです!,5,1,4.8.5,2023-10-28 22:26:53,いつもご利用いただき、誠にありがとうございます。この度は貴重なご意見ありがとうございます！リクエストをもとに、今後もより一層ユーザー様にご愛用していただけるよう、運営側で機能拡充に向けて努力して参ります。引き続きよろしくお願いいたします。,2023-10-31 15:53:02
