id,app_name,datetime,context,prediction
g_3095,line_music,2023-12-07 16:57:46,もう消えろ,もう消えろ
g_3096,line_music,2023-11-15 18:55:50,障害でしょうか,
g_3097,line_music,2023-11-29 21:21:01,お節介過ぎて邪魔,
g_3098,line_music,2023-12-01 07:01:43,不便なんだけど,不便
g_3099,line_music,2023-11-15 18:44:37,何度も曲が勝手に止まる,何度も曲が勝手に止まる
g_3100,line_music,2023-11-18 09:25:05,おすすめリストはいらないので非表示にできるようにとか、その他通知をもっと細かく分けてフォローしているアーティストの新曲通知だけほしいのに、フォローユーザーのどうでもいい情報まで一緒に来るから紛らわしいとかそのへん改善してください,おすすめリストはいらないので非表示にできるようにとか、その他通知をもっと細かく分けてフォローしているアーティストの新曲通知だけほしい
g_3102,line_music,2023-11-15 18:40:44,プレイリストが全て消えたのですが、何の不具合ですか,プレイリストが全て消えた
g_3103,line_music,2023-12-19 00:16:56,これで私の端末の問題だったら申し訳ないですアプリ側の不具合なのであれば早めに改善していただきたいです,アプリ側の不具合
g_3104,line_music,2023-12-08 18:44:43,といった楽曲の情報がないので、先入観のない曲や動画の触りだけのスクロールで選ぶ、感覚的なプレイリスト作りがしやすい,といった楽曲の情報がない
g_3105,line_music,2023-11-03 14:00:42,またストアの用語の意味も重複しており何を指しているのか分かりづらい,ストアの用語の意味も重複しており何を指しているのか分かりづらい
g_3106,line_music,2023-11-15 19:26:37,どうにか対処してもらえないでしょうか、,どうにか対処してもらえないでしょうか
g_3109,line_music,2023-11-03 14:00:42,音楽の検索や再生が非常に使いづらく、使っていてストレス,音楽の検索や再生が非常に使いづらく
g_3110,line_music,2023-11-15 19:33:09,lineミュージック不具合が今起きてます,lineミュージック不具合
g_3111,line_music,2023-11-15 19:19:38,"使用が変わってなのか気に入らない部分もあるが1ヶ月間曲を設定すると次の1ヶ月まで待たなきゃいけないから、それはしんどい異論反論あると思うけど,使って損はないと思う",使用が変わってなのか気に入らない部分もあるが1ヶ月間曲を設定すると次の1ヶ月まで待たなきゃいけない
g_3116,line_music,2023-11-15 19:48:19,一時的に開けないことがたまにあって、そこを直して欲しいです,一時的に開けない
g_3119,line_music,2023-11-15 18:53:00,曲を聴いてたら突然再生出来ませんになってた,曲を聴いてたら突然再生出来ませんになってた
g_3120,line_music,2023-11-13 20:52:20,機能を嫌がっている人は反映されないようにしてほしい,機能を嫌がっている人は反映されないようにしてほしい
g_3121,line_music,2023-11-26 17:43:55,聞いていてもアプリがすぐ落ちてまともに音楽が聞けない,アプリがすぐ落ちてまともに音楽が聞けない
g_3122,line_music,2023-10-22 21:59:35,シャッフルプレイをしていると、一曲一曲再生が止まるようになってしまいました,シャッフルプレイをしていると、一曲一曲再生が止まる
g_3125,line_music,2023-12-19 00:16:56,改善ありがとうございます,改善ありがとうございます
g_3126,line_music,2023-10-12 19:11:31,何年も使い続けてて我慢してきたけどもう限界,何年も使い続けてて我慢してきたけどもう限界
g_3127,line_music,2023-12-02 15:27:19,曲か、途中で終わってしまい、数日前までは、最後まで聴けません、何故ですか,最後まで聴けません
g_3133,line_music,2023-11-15 18:44:37,ダウンロード曲のアーティスト検索が出来なくて不便,ダウンロード曲のアーティスト検索が出来なくて
g_3134,line_music,2023-11-15 18:44:37,歌詞が間違ってる,歌詞が間違ってる
g_3135,line_music,2023-10-24 02:27:45,全ての操作が手探り総当たりで非常に分かりづらい,全ての操作が手探り総当たりで非常に分かりづらい
g_3137,line_music,2023-11-15 18:44:37,有料会員なのに1部の曲課金しないといけないのが許せない,有料会員なのに1部の曲課金しないといけない
g_3138,line_music,2023-11-04 03:32:23,間違いまくり,間違いまくり
g_3139,line_music,2023-11-15 23:58:10,チケット月額払ってても無料に戻してもbgm設定が出来ません,bgm設定が出来ません
g_3140,line_music,2023-10-09 22:14:16,前々からバグのようなものは多く起きていたが最近は、聞きたい曲があって検索してもすべて検索結果はありませんと出てきます,聞きたい曲があって検索してもすべて検索結果はありませんと出てきます
g_3141,line_music,2023-11-15 18:40:44,かなりの曲数があったので、1から作るとなると手間がかかりすぎるので何とかならないもんですか,1から作るとなると手間がかかりすぎる
g_3142,line_music,2023-11-15 18:40:05,たまにlinemusicのプレイリストやアルバムはmvやアーティストの欄がたまに消えてページが読み込め無いって出るんですけどもう一度試しても元に戻らないんですけどどうしたら良いですか,
g_3144,line_music,2023-11-12 18:35:23,しかも、サビから始まるのもあれば、最初から始まるのもあるので、どっちかに決めて欲しい,サビから始まるのもあれば、最初から始まるのもあるので、どっちかに決めて欲しい
g_3146,line_music,2023-11-20 22:39:53,再生キャンペーンで課金したのにエラーで再生できません,再生キャンペーンで課金したのにエラーで再生できません
g_3147,line_music,2023-11-20 08:56:59,殆どのサービスに不満は無いのですがフレンズチョイスの機能をどうにかしていただきたいです,フレンズチョイスの機能をどうにかしていただきたい
g_3148,line_music,2023-11-20 18:31:47,再生キャンペーンチャレンジしてるんですが3日経ってもtop50に反映されないのでちと不安だったけど20曲以上の再生を改めてしたらちゃんと出た,top50に反映されない
g_3149,line_music,2023-10-22 21:59:35,曲数をダウンロードしすぎてアプリが重くなってしまったのでしょうか,曲数をダウンロードしすぎてアプリが重くなってしまった
g_3150,line_music,2023-11-29 17:30:56,昔購入した安室奈美恵やゼブラヘッドの曲も聞けない,昔購入した安室奈美恵やゼブラヘッドの曲も聞けない
g_3151,line_music,2023-12-15 07:51:50,毎月更新されるたびにラインスタンプを設定し直さなくてはならないのが無茶苦茶面倒くさい,毎月更新されるたびにラインスタンプを設定し直さなくてはならない
g_3152,line_music,2023-11-15 23:58:10,アプリ自体消してインストールし治してもなおらない,アプリ自体消してインストールし治してもなおらない
g_3153,line_music,2023-11-11 02:00:11,たまにならともかく、有線ヘッドホン、bluetooth、他の画面操作時や、スマホの画面を閉じただけでも聴けなくなります,有線ヘッドホン、bluetooth、他の画面操作時や、スマホの画面を閉じただけでも聴けなくなります
g_3154,line_music,2023-11-02 21:19:06,lineが使えなく成りました、間違って消してしまい無効に成った,lineが使えなく成りました
g_3155,line_music,2023-11-26 09:30:03,バグが解消される前はなかった問題なので、困っています,
g_3156,line_music,2023-11-15 19:40:50,急にページが読み込めませんと表示され、音楽が聴けなくなりました,ページが読み込めませんと表示され、音楽が聴けなくなりました
g_3157,line_music,2023-11-15 18:44:37,エラーで音源が読み込めないと表示される,エラーで音源が読み込めないと表示される
g_3161,line_music,2023-10-06 20:38:22,自分の使い方だとちょうど良いプランの為、継続で使えている人もいる中での突然の解約は非常に残念です,突然の解約
g_3162,line_music,2023-10-09 16:31:30,すでに設定方法があれば教えて下さい,すでに設定方法があれば教えて下さい
g_3163,line_music,2023-11-20 22:39:53,キャンペーンのために課金したのにこれじゃ意味なくて返金してほしい至急対応してください,キャンペーンのために課金したのにこれじゃ意味なくて返金してほしい
