g_956,coke_on,2021-11-02 12:15:37,使用している端末が、利用できる端末の一覧表にないため、サポートは期待できない,使用している端末が、利用できる端末の一覧表にない,2
g_959,coke_on,2021-11-11 15:32:50,そもそも自販機側が黄色点滅していなくて買えないことが多過ぎです,自販機側が黄色点滅していなくて買えない,3
g_961,coke_on,2021-11-14 23:13:26,今まではcoke_on対応を優先してかっていたが、これからはコカコーラ製品全般をできるだけ買わないようにする,今まではcoke_on対応を優先してかっていたが、これからはコカコーラ製品全般をできるだけ買わないようにする,4
g_964,coke_on,2021-10-24 12:30:07,自販機との接続を早くしてほしい,自販機との接続を早くしてほしい,5
g_965,coke_on,2021-11-11 16:43:39,やっと繋がっても先にキャンペーン広告が出てすぐに買えないのが不親切,キャンペーン広告が出てすぐに買えない,6
g_969,coke_on,2021-12-07 08:28:27,コークオンパスのフリー20プランの残り回数が分かりやすく表示してほしい,コークオンパスのフリー20プランの残り回数が分かりやすく表示してほしい,7
g_977,coke_on,2021-11-11 18:22:04,2本以上の購入はとても使えません,2本以上の購入はとても使えません,9
g_982,coke_on,2021-11-22 11:58:45,ただ自分のスマホのストレージが小さく、データ容量が大きいため今回一先ず削除いたします,自分のスマホのストレージが小さく、データ容量が大きい,12
g_983,coke_on,2021-12-02 07:01:39,抽選は当たらないし、引っ越ししたら近所にアプリの使える自販機ほとんど無い,抽選は当たらないし、引っ越ししたら近所にアプリの使える自販機ほとんど無い,13
g_984,coke_on,2021-11-17 12:37:55,直してほしい,直してほしい,14
g_986,coke_on,2021-10-22 10:11:50,天気の悪い日だと、支払い後に接続できなかったとエラーが出て、どんどんお金を持っていかれる,支払い後に接続できなかったとエラーが出て、どんどんお金を持っていかれる,16
g_989,coke_on,2021-12-04 15:16:18,ただしデータ速度制限期にはアプリ自体が起動できなかったので、その辺がシビアならばおすすめしない,データ速度制限期にはアプリ自体が起動できなかった,17
g_1001,coke_on,2021-10-24 17:06:49,どれだけ時間を無駄にしたと,どれだけ時間を無駄にした,21
g_1003,coke_on,2021-11-12 22:14:14,coke_onpayが使えなくなってつかえない,coke_onpayが使えなくなって,22
g_1005,coke_on,2021-12-06 18:02:18,スマホ替えたら繋がらなくなった,スマホ替えたら繋がらなくなった,23
g_1007,coke_on,2021-11-01 11:06:09,有るってトコに無くて、無いトコに有るって何の冗談ですか,有るってトコに無くて、無いトコに有る,24
g_1017,coke_on,2021-12-05 18:48:12,読み込みの遅さ、読み込みの失敗、スタンプを受け取り損なうなどシステムが弱い懸賞で当たっても何も来ない,読み込みの遅さ、読み込みの失敗、スタンプを受け取り損なうなどシステムが弱い,28
g_1018,coke_on,2021-11-22 06:47:34,製品情報習得中で操作できない,製品情報習得中で操作できない,29
