g_13130,楽天ペイ,2021-10-22 00:23:49,問い合わせからセキュリティコード認証が必要などという文言があるがセキュリティコードを入力する画面は出てこないし八方塞がり,セキュリティコードを入力する画面は出てこない,1
g_13131,楽天ペイ,2021-11-04 12:37:18,悪いことをした覚えもないのに利用制限掛けられたそもそもアプリを入れたことなかったのに、このアプリで初めてログインして利用制限掛かっていると言われても,利用制限掛けられたそもそもアプリを入れたことなかったのに、このアプリで初めてログインして利用制限掛かっている,2
g_13132,楽天ペイ,2021-10-22 18:32:01,無駄機能なんか入れる前に、本来の機能をしっかりと作り込めないのが楽天らしい,無駄機能なんか入れる前に、本来の機能をしっかりと作り込めない,3
g_13134,楽天ペイ,2021-12-14 14:10:40,楽天モバイルの引き落としが有ったのに利用履歴が無い,楽天モバイルの引き落としが有ったのに利用履歴が無い,4
g_13136,楽天ペイ,2021-11-26 22:17:35,最近、楽天ポイントがもたつく紐付して欲しい,楽天ポイントがもたつく紐付して欲しい,5
g_13137,楽天ペイ,2021-12-15 13:54:07,楽天関係はエラーが起きたときの対応力が不足し過ぎです,楽天関係はエラーが起きたときの対応力が不足,6
g_13138,楽天ペイ,2021-11-29 22:56:08,早急のアップデートを求めます,早急のアップデートを求めます,7
g_13139,楽天ペイ,2021-11-01 08:28:16,不具合・問題起動時に関係ないバーコード出るの直してください,不具合・問題起動時に関係ないバーコード出る,8
g_13140,楽天ペイ,2021-11-06 13:54:33,ログイン画面の無限ループになり、その後、制限されていますと出て利用不可に,ログイン画面の無限ループ,9
g_13519,楽天ペイ,2021-11-08 18:27:03,使おうと思ったらログイン画面が延々と出る無限ループに陥り、タスクキルもできず、再起動でなんとか復帰,ログイン画面が延々と出る無限ループ,9
g_13611,楽天ペイ,2021-11-29 17:11:05,久しぶりにアプリ立ち上げたらログイン画面のブラウザが何度もアクセスを繰り返してループ状態で全く使えない、,ログイン画面のブラウザが何度もアクセスを繰り返してループ状態,9
g_13849,楽天ペイ,2021-12-14 17:13:48,ログイン画面がループするなんで対応しない,ログイン画面がループする,9
g_13852,楽天ペイ,2021-11-12 07:15:41,ログイン画面の無限ループで使い物にならない,ログイン画面の無限ループ,9
g_13944,楽天ペイ,2021-11-10 18:36:35,楽天銀行口座の連携は出来て数回使ったら今度はログイン画面の繰り返し,ログイン画面の繰り返し,9
g_13141,楽天ペイ,2021-11-04 11:54:13,いつの間にかプッシュ通知がオンになっていた,いつの間にかプッシュ通知がオンになっていた,10
g_13143,楽天ペイ,2021-11-28 04:42:57,エラーになり使い物にならないのでアンインストールしました,エラーになり使い物にならない,11
g_13278,楽天ペイ,2021-12-04 07:20:48,11/30の更新で期待していたけど、やっぱりエラーで使えません,エラーで使えません,11
g_13319,楽天ペイ,2021-12-11 17:51:38,エラーで全く使えなくなった楽天からは何の通知もないみんな使えないみたいだしもう終わりでしょう,エラーで全く使えなくなった,11
g_13349,楽天ペイ,2021-12-13 12:53:12,エラーが出続けて使えない,エラーが出続けて使えない,11
g_13646,楽天ペイ,2021-11-20 13:42:45,申し込んだがエラーを起こして使わせない気ですね,エラーを起こして使わせない,11
g_13730,楽天ペイ,2021-11-15 00:18:42,機種変更をしたらエラーが出て使えなくなった怒,エラーが出て使えなくなった,11
g_13793,楽天ペイ,2021-12-04 15:19:51,ずっとエラー表示で使用出来ません,エラー表示で使用出来ません,11
g_13908,楽天ペイ,2021-12-01 19:44:53,エラーが出てまともに使えないpay系のアプリでこれはゴミすぎる,エラーが出てまともに使えない,11
g_14060,楽天ペイ,2021-12-05 17:12:53,今日エラー表示で使い物にならない,エラー表示で使い物にならない,11
g_13145,楽天ペイ,2021-11-06 20:34:36,暴走して使い物にならないんだけど,暴走して使い物にならない,12
g_13146,楽天ペイ,2021-12-13 11:14:33,ポイントを使いたくないのに、ポイントがどんどん減っていく,ポイントがどんどん減っていく,13
g_13148,楽天ペイ,2021-11-02 15:32:24,全然起動しない,全然起動しない,14
g_13287,楽天ペイ,2021-10-28 10:19:37,アンインストールしてもかわらず、なにも使えません,なにも使えません,14
g_13421,楽天ペイ,2021-11-08 18:27:03,全然直す様子がないので、しばらくpaypayに一本化して様子を見ます,全然直す様子がない,14
g_13731,楽天ペイ,2021-12-13 22:06:19,対処方法の情報なし,対処方法の情報なし,14
g_13744,楽天ペイ,2021-11-27 11:34:05,何の対応もなく非常に残念に思います,何の対応もなく,14
g_13768,楽天ペイ,2021-11-19 21:21:19,全然起動出来ない繰り返し停止する,全然起動出来ない繰り返し停止する,14
g_13780,楽天ペイ,2021-12-07 07:29:45,全く繋がらなくなりなりました,全く繋がらなくなりなりました,14
g_13862,楽天ペイ,2021-11-21 12:46:29,全く動かない,全く動かない,14
g_13962,楽天ペイ,2021-11-18 16:32:40,操作すらできない,操作すらできない,14
g_14034,楽天ペイ,2021-11-04 11:54:13,煩わしいのでオフにしようと検索で調べたが、案内されている項目がない,案内されている項目がない,14
g_14047,楽天ペイ,2021-11-09 07:48:55,さらにその修整すらしていないのはサポート体制にも欠陥があると判断します,修整すらしていない,14
g_13151,楽天ペイ,2021-11-10 23:28:31,アンインストールして再度インストールし直したが、今度はログインできない,ログインできない,15
g_13291,楽天ペイ,2021-12-15 12:41:45,ログインできなくなって3ヶ月以上放置,ログインできなくなって,15
g_13509,楽天ペイ,2021-11-15 14:08:16,一時クルクル回りなかなかログイン出来なかったが、つかいやすかった,ログイン出来なかった,15
g_13709,楽天ペイ,2021-10-30 22:51:25,ログイン画面から進まない,ログイン画面から進まない,15
g_13740,楽天ペイ,2021-11-07 20:55:56,何をどうやってもログインできません,ログインできません,15
g_13791,楽天ペイ,2021-11-16 19:21:19,他の方の投稿通り、バグが起きていてログインできません,ログインできません,15
g_13879,楽天ペイ,2021-11-12 07:15:41,今のところログインが全くできない,ログインが全くできない,15
g_13922,楽天ペイ,2021-11-16 20:00:23,ログインできない,ログインできない,15
g_13153,楽天ペイ,2021-11-23 10:32:24,と開くのが速い,と開くのが速い,16
g_13157,楽天ペイ,2021-10-26 12:47:14,qrが読めない,qrが読めない,18
g_13158,楽天ペイ,2021-12-08 14:51:01,当方の楽天idの情報は何も変わっていない,楽天idの情報は何も変わっていない,19
g_13162,楽天ペイ,2021-12-09 18:37:43,ポイント画面にしようとすると、1回目が必ず失敗します,ポイント画面にしようとすると、1回目が必ず失敗します,23
g_13165,楽天ペイ,2021-11-29 22:56:08,ログイン時にブラウザ起動を繰り返し使えない,ログイン時にブラウザ起動を繰り返し使えない,24
g_13166,楽天ペイ,2021-11-29 22:03:19,どういうわけかポイントがつくときとつかない時とあってどうやったらポイントがつくのかよくわからない楽天カードを使わないとほとんどポイントがつかないっていうことなんだろうとは思うんだけどポイントの有無が分かりにくくって他のバーコード決済の方が簡単でわかりやすいな,ポイントがつくときとつかない時とあってどうやったらポイントがつくのかよくわからない楽天カードを使わないとほとんどポイントがつかない,25
g_13172,楽天ペイ,2021-11-28 17:45:18,久しぶりに開いたらウイルスに感染しているかの動作,久しぶりに開いたらウイルスに感染しているかの動作,28
g_13806,楽天ペイ,2021-11-24 19:20:20,久々に開いたら、ウイルス,久々に開いたら、ウイルス,28
g_13177,楽天ペイ,2021-12-12 16:19:09,エラーたびたび出てるけど,エラーたびたび出てる,29
g_13179,楽天ペイ,2021-10-27 18:42:44,多くの方同様に唐突に使えなくなり、解消するための方法を調べて実際に使えるようになるまでに掛かる時間やら手間を考えると面倒なので放置,使えなくなり、解消するための方法を調べて実際に使えるようになるまでに掛かる,30
g_13182,楽天ペイ,2021-11-10 12:45:51,お金を返してほしいです,お金を返してほしい,31
g_13184,楽天ペイ,2021-11-21 13:45:17,新しいカードが届いていないのに更新してください,新しいカードが届いていないのに更新してください,32
g_13636,楽天ペイ,2021-12-04 15:01:37,カードを更新したら使えなくなった,カードを更新したら使えなくなった,32
g_13187,楽天ペイ,2021-11-20 13:42:45,ドンドンタチ悪くなってる,ドンドンタチ悪くなってる,34
g_13189,楽天ペイ,2021-12-05 17:12:53,いざ買い物で使えないアプリは要らない,いざ買い物で使えない,35
g_13192,楽天ペイ,2021-12-11 22:32:44,店舗により全く上がって来ず、肝心の時使えない,店舗により全く上がって来ず、肝心の時使えない,36
g_13196,楽天ペイ,2021-10-30 16:22:27,アプリ事態が調子が悪いので、安心して使えるようにして欲しいです,安心して使えるようにして欲しい,37
g_13199,楽天ペイ,2021-11-09 18:53:44,ログインし直されて、レジのときに困る,ログインし直されて、レジのときに,38
g_13204,楽天ペイ,2021-11-23 10:32:24,と開く、楽天ペイはクルクル回ってイライラする、楽天銀行アプリでも開くのにクルクル回って時間かかりすぎ、paypay銀行アプリはパッ,楽天銀行アプリでも開くのにクルクル回って時間かかりすぎ,39
g_13206,楽天ペイ,2021-11-28 19:56:59,よって現状、爆弾でしかないので、一旦アンストします,一旦アンストします,41
g_13208,楽天ペイ,2021-12-14 23:36:13,そのうえ解除申請してから5日以内で解除って、もうこのまま使うの止めます,解除申請してから5日以内で解除,42
g_13209,楽天ペイ,2021-12-15 23:52:27,使い勝手悪い,使い勝手悪い,43
g_13724,楽天ペイ,2021-10-22 00:23:49,これは使い勝手悪い,使い勝手悪い,43
g_13210,楽天ペイ,2021-12-15 17:45:05,無限に回って停止しまくり,無限に回って停止しまくり,44
g_13211,楽天ペイ,2021-11-23 14:45:48,改札口で通過出来ずにアタフタする,改札口で通過出来ずにアタフタする,45
g_13213,楽天ペイ,2021-11-18 11:55:36,みなさんと同じ起動、ダウンのループみんな書き込んでるのになおす気あんの,起動、ダウンのループ,46
g_13403,楽天ペイ,2021-11-26 08:51:20,先日の変な挙動強制終了と起動の繰り返しは自分の端末にもありまして、暫くほかの操作もできませんでした,変な挙動強制終了と起動の繰り返し,46
g_13708,楽天ペイ,2021-11-04 17:30:35,エラーと再起動の繰り返しが止まらない,エラーと再起動の繰り返しが止まらない,46
g_13216,楽天ペイ,2021-10-25 12:41:38,エラー→アプリ閉じる→アプリ開く→エラー→アプリ閉じるが永遠ループする、、,エラー→アプリ閉じる→アプリ開く→エラー→アプリ閉じるが永遠ループする,48
g_13222,楽天ペイ,2021-10-23 11:05:57,他のqrコード決済の取扱店が増えているのと比べると見劣りする,他のqrコード決済の取扱店が増えているのと比べると見劣りする,50
g_13223,楽天ペイ,2021-12-07 19:31:23,もっとポピュラーに普及して欲しいです,ポピュラーに普及して欲しい,51
g_13810,楽天ペイ,2021-11-25 10:29:50,もっと普及して欲しいです,もっと普及して欲しい,51
g_13224,楽天ペイ,2021-12-04 18:34:21,paypayもauもあるし、次エラーになったら使うのをやめようかな,paypayもauもあるし、次エラーになったら使うのをやめようかな,52
g_13229,楽天ペイ,2021-12-13 22:32:11,スイカもつなげているし、また、ダメになるかもと心配です,スイカもつなげているし、また、ダメになる,55
g_13231,楽天ペイ,2021-12-10 20:36:15,流石低レベルの楽天電話番号入力画面で何度押しても待っても30秒後の入力とでてくる,楽天電話番号入力画面で何度押しても待っても30秒後の入力とでてくる,56
