g_12653,ファミペイ,2021-11-15 12:17:29,電話番号、パスワードは入れれてもログインボタンが無反応で対処しようもないエラーも出ないから何も出来ない全て無駄になった,電話番号、パスワードは入れれてもログインボタンが無反応で対処しようもないエラーも出ない,1
g_12655,ファミペイ,2021-11-27 09:58:03,機種変更したらパスワード使えなくなったのでアンインストールしましたさようなら,パスワード使えなくなった,2
g_12657,ファミペイ,2021-12-01 21:31:28,通知が来たら勝手にアプリが開く意味わからん,通知が来たら勝手にアプリが開く,3
g_12662,ファミペイ,2021-12-13 07:55:16,ワンタイム聞かれてないのにワンタイムが失敗しましたって出ます,ワンタイム聞かれてないのにワンタイムが失敗しました,5
g_12670,ファミペイ,2021-11-29 13:15:36,重くてダウンロードに時間掛かりすぎです,重くてダウンロードに時間掛かりすぎ,6
g_12673,ファミペイ,2021-12-01 00:35:32,10円しかもらえないけど,10円しかもらえない,8
g_12676,ファミペイ,2021-10-21 03:05:20,セブンイレブンアプリに比べると使いにくいです,セブンイレブンアプリに比べると使いにくい,9
g_12678,ファミペイ,2021-10-28 11:09:42,よくよくみればよくある質問なんかも見れない対応して欲しい,よくある質問なんかも見れない対応して欲しい,11
g_12682,ファミペイ,2021-10-25 16:07:19,操作も、簡単ですし使っていると、お得なクーポンも、もらえるので良いのですが、ファミペイがはじまる以前に作ったtカードとひもづけできないのが、残念,ファミペイがはじまる以前に作ったtカードとひもづけできない,12
g_12683,ファミペイ,2021-11-25 04:17:10,40倍キャンペーンで1決済分が適応されず、付与額が本来より少なかったのでメールした,1決済分が適応されず、付与額が本来より少なかった,13
g_12686,ファミペイ,2021-12-15 23:17:55,もう少し更新の頻度があると楽しみ,更新の頻度があると楽しみ,14
g_12688,ファミペイ,2021-12-11 05:48:14,今日インストールして会員登録までしたが、その後ログインのダウンロードが永遠と,ログインのダウンロードが永遠と,15
