t_104623,coke_on,2021-12-15T23:49:06.000Z,シャッターのタイミングか角度で売切が写らなかったみたい,シャッターのタイミングか角度で売切が写らなかった,1
t_104646,coke_on,2021-11-22T00:59:10.000Z,溜まってたポイントを今日全部使って抽選したらあたったー,溜まってたポイントを今日全部使って抽選したらあたった,2
t_104653,coke_on,2021-12-07T03:53:24.000Z,わかりにくい/,わかりにくい,3
t_133972,coke_on,2021-11-08T14:16:55.000Z,cokeonアプリうまく使えばお得だけど、キャッシュで支払うより手間がかかるし、商品の情報の読み込みが遅いのは改善してほしい,遅い,3
t_152504,coke_on,2021-10-27T16:09:59.000Z,うまくいかない,うまくいかない,3
t_168443,coke_on,2021-10-21T12:56:25.000Z,ちょっとわかりにくいけど表地にまで愛液付くくらいびっしょびしょに汚れてます,ちょっとわかりにくい,3
t_247523,coke_on,2021-11-16T03:45:24.000Z,わかりづらいですよね,わかりづらい,3
t_104674,coke_on,2021-11-16T14:23:35.000Z,一瞬脳がバグったw,一瞬脳がバグった,4
t_105300,coke_on,2021-10-22T08:53:02.000Z,コークオンってアプリほんと最悪️自販機に繋がらないしiphoneのbluetoothは設定済iphoneのコークオンアプリの設定の所にbluetooth表示されないからオンオフも出来ず,自販機に繋がらないしiphoneのbluetoothは設定済iphoneのコークオンアプリの設定の所にbluetooth表示されないからオンオフも出来ず,6
t_106148,coke_on,2021-11-24T11:54:31.000Z,コークオンの歩数カウントをバンドリの揺れで溜められないか試したら1曲30歩くらいしか溜まらんかった,コークオンの歩数カウントをバンドリの揺れで溜められないか試したら1曲30歩くらいしか溜まらん,8
t_107204,coke_on,2021-10-26T23:37:56.000Z,通信制限のせいで、コークオンが使えん,通信制限のせいで、コークオンが使えん,11
t_107917,coke_on,2021-11-24T04:29:36.000Z,cokeon、接続確認して買ったのに今日もスタンプが貰えてなかったスタンプ反映されないのwifiのせいなんかな,スタンプが貰えてなかったスタンプ反映されないのwifiのせいなんかな,13
t_108366,coke_on,2021-11-01T00:31:33.000Z,って思ったけど、iphone側のデータ通信オフになってんじゃねーか,iphone側のデータ通信オフになってんじゃねーか,16
t_109004,coke_on,2021-11-07T16:18:16.000Z,家の近くの公園の入口にある自販機が少し前からお金入れても戻ってきて買えない状態になってる,自販機が少し前からお金入れても戻ってきて買えない状態になってる,19
t_109672,coke_on,2021-10-30T06:57:31.000Z,問い合わせがアプリ番号やらスマホ機種やら入力必要で面倒すぎ,問い合わせがアプリ番号やらスマホ機種やら入力必要で面倒すぎ,20
t_109708,coke_on,2021-12-01T13:19:27.000Z,cokeonpass、メンテナンス中で使えなかったよ,cokeonpass、メンテナンス中で使えなかった,21
t_109790,coke_on,2021-10-22T23:07:01.000Z,流れて最近1番小さい音にしてるのに大きく流れる現象多すぎてなんだろな,流れて最近1番小さい音にしてるのに大きく流れる現象多すぎ,22
t_109962,coke_on,2021-12-01T22:34:56.000Z,っていうシールも貼ってあるのに全く接続できない自販機たまにあるけど何かのイタズラか,っていうシールも貼ってあるのに全く接続できない自販機たまにある,23
t_110115,coke_on,2021-11-28T03:51:11.000Z,コークオンが自販機を認識しないから使う度にスマホ再起動せにゃいかん,コークオンが自販機を認識しないから使う度にスマホ再起動せにゃいかん,24
t_110635,coke_on,2021-11-20T07:11:56.000Z,コークオンのチケットでホットココア飲んで帰ろうとしたら、朝あったホットココアが撤去されてコンポタになっとった,コークオンのチケットでホットココア飲んで帰ろうとしたら、朝あったホットココアが撤去されてコンポタになっとった,25
t_110922,coke_on,2021-11-22T15:59:23.000Z,cokeonアプリのバグでドリンクチケット2枚消えて最悪,cokeonアプリのバグでドリンクチケット2枚消えて,26
t_111045,coke_on,2021-12-01T06:48:46.000Z,去年12月にスマホが壊れて機種変更したあとそのままだったlinepayとの再連携もしないと,linepayとの再連携もしないと,29
t_111368,coke_on,2021-10-23T03:40:27.000Z,自宅のwi-fiがなぜか使えない,自宅のwi-fiがなぜか使えない,30
t_111492,coke_on,2021-11-20T02:44:13.000Z,icも該当箇所が塞がってました,icも該当箇所が塞がってました,32
t_111903,coke_on,2021-10-22T01:11:21.000Z,いつの間にかペイペイ使えなくなったんですね,いつの間にかペイペイ使えなくなった,34
t_112072,coke_on,2021-12-13T10:41:06.000Z,chilloutがコークオン対応機からどんどんなくなってる気がする,chilloutがコークオン対応機からどんどんなくなってる,35
t_113805,coke_on,2021-10-24T09:35:50.000Z,ペイペイしばらくするとqrコード読み込みし直すから外で開いてもレジで電波なかったら無理じゃん〜,ペイペイしばらくするとqrコード読み込みし直すから外で開いてもレジで電波なかったら無理,39
t_113924,coke_on,2021-11-19T00:35:55.000Z,コークオンやほっともっとのアプリも設定終わってねぇ̄▽̄;,コークオンやほっともっとのアプリも設定終わってねぇ,40
t_114131,coke_on,2021-11-24T14:07:54.000Z,なんでかコーラ飲みたくなって、下の自動販売機で買おうとするもcokeonがうまく繋がらず、小銭で買ったらゼロカロリーのだった,cokeonがうまく繋がらず,41
t_117285,coke_on,2021-11-25T22:26:54.000Z,cokeon不安定すぎる,cokeon不安定すぎる,41
t_169260,coke_on,2021-10-27T02:55:04.000Z,cokeonが全然繋がらへん自販機イライラする,cokeonが全然繋がらへん,41
t_186314,coke_on,2021-12-03T10:04:13.000Z,cokeonはまじ使いにくい,cokeonはまじ使いにくい,41
t_187755,coke_on,2021-11-04T11:06:31.000Z,cokeonって電波弱くね,cokeonって電波弱く,41
t_114327,coke_on,2021-12-14T07:31:59.000Z,メッセージエラー送信未になってました,メッセージエラー送信未になってました,42
t_114890,coke_on,2021-10-28T03:05:22.000Z,cokeon対応機種が増えてきたのは嬉しいけどpay対応がまだ少ない,pay対応がまだ少ない,43
t_115261,coke_on,2021-11-28T04:32:25.000Z,綾鷹のスタンプ2個のキャンペーン、ルールがイマイチ分かりにくい,綾鷹のスタンプ2個のキャンペーン、ルールがイマイチ分かりにくい,44
t_115832,coke_on,2021-11-30T03:08:10.000Z,画面上部にある、cokeonpayやドリンクチケットなどを選択するボタンは使用できませんか,画面上部にある、cokeonpayやドリンクチケットなどを選択するボタンは使用できませんか,45
t_116798,coke_on,2021-11-02T15:03:55.000Z,コークオン自販機に接続できなくて期限ギリのチケット失効したが,コークオン自販機に接続できなくて期限ギリのチケット失効した,48
t_201273,coke_on,2021-11-09T23:27:19.000Z,コークオンのチケットが使用期限過ぎてて消えてた,コークオンのチケットが使用期限過ぎてて消えてた,48
t_116914,coke_on,2021-11-07T01:23:21.000Z,購入後、買った自販機から完全に離れると権利が無くなりそうで離れられず、でも近付いてると自動でメニューが出る所まで進んでしまい券を入手する操作が中断されてしまう,購入後、買った自販機から完全に離れると権利が無くなりそうで離れられず、でも近付いてると自動でメニューが出る所まで進んでしまい券を入手する操作が中断されてしまう,50
t_117006,coke_on,2021-11-12T14:44:05.000Z,コークオンのアプリをずっと前に入れたが田舎すぎて対応自販機がないしなんなら費用が高いのか最近コカコーラの自販機が撤去されてダイドーみたいなパターンが多すぎて田舎じゃなんにも役に立たないアプリだということがわかった田舎すぎるだけ,コカコーラの自販機が撤去されてダイドーみたいなパターンが多すぎ,52
t_117729,coke_on,2021-10-23T23:54:43.000Z,毎日応募したりしてるうちに、コークオンのドリチケに困らなくなった,コークオンのドリチケに困らなくなった,54
t_118137,coke_on,2021-11-10T14:53:47.000Z,購入ボタン押した瞬間に通信切られる事が数回に1回ぐらいで発生するのがアレ,購入ボタン押した瞬間に通信切られる,55
t_119248,coke_on,2021-11-22T03:56:27.000Z,ドリンクチケットを使うとスタンプがもらえないので、スタンプためたくてついチケット消化を後回しにしてしまう罠コークオンあるある,チケット消化を後回しにしてしまう,57
t_119594,coke_on,2021-11-24T04:04:43.000Z,コークオンとかの抽選方式やめてほしい,コークオンとかの抽選方式やめてほしい,59
t_119621,coke_on,2021-12-03T16:09:05.000Z,コカコーラ自販機故障で、商品が出ず全額返金もされなかった何故か100円足りなかったから、お問合せしたらコークオンチケット送ってくれた,コカコーラ自販機故障で、商品が出ず全額返金もされなかった,60
t_120740,coke_on,2021-11-04T22:28:39.000Z,安定のハズレ、今日は自販機の不具合もあった,自販機の不具合もあった,64
t_120749,coke_on,2021-12-04T11:47:17.000Z,そしたらアプリ画面がその自販機の商品の購入画面になるから欲しい商品を選んでスライドしたら商品が落ちてくるはず,欲しい商品を選んでスライドしたら商品が落ちてくるはず,65
t_122021,coke_on,2021-11-19T00:32:52.000Z,ジョージア抽選出来なくなったんだけどもう予定数達したのかな,ジョージア抽選出来なくなった,67
t_122974,coke_on,2021-10-26T00:51:57.000Z,現金で買う人の近くでずっとコークオン開いといたら無限にポイント溜まって草,現金で買う人の近くでずっとコークオン開いといたら無限にポイント溜まって草,68
t_123014,coke_on,2021-11-29T17:10:19.000Z,・自販機がなくなってた,自販機がなくなってた,69
t_182951,coke_on,2021-12-07T13:59:10.000Z,家の前にあった自販機がなくなっている,自販機がなくなっている,69
t_190555,coke_on,2021-11-03T04:50:59.000Z,コークオンのおかげで自販機に入金する概念が消えた,自販機に入金する概念が消えた,69
t_123162,coke_on,2021-11-30T00:43:23.000Z,商品出て来ずにスタンプカードだけ消えていったw,商品出て来ずにスタンプカードだけ消えていった,70
t_123859,coke_on,2021-11-07T05:41:48.000Z,bluetooth調子よくなくて、コークオン使えんし、イヤフォン使えんしで不便してたが、スマホ再起動したらなおった,スマホ再起動したらなおった,71
t_123971,coke_on,2021-11-20T03:03:56.000Z,自動販売機に携帯を接触させたらイイんか,自動販売機に携帯を接触させたらイイんか,73
t_124501,coke_on,2021-11-15T07:32:48.000Z,コークオン8時45分ごろ接続できずで商品情報を取得できず、結局買うことができなかった-_-;,コークオン8時45分ごろ接続できずで商品情報を取得できず,75
t_124587,coke_on,2021-12-07T22:20:20.000Z,日記アプリはいつ何の検査したかとか記録しとかないと検査しすぎて記憶ごっちゃになる,日記アプリはいつ何の検査したかとか記録しとかないと検査しすぎて記憶ごっちゃになる,76
t_125489,coke_on,2021-12-02T00:37:33.000Z,いつものcoke-on対応自販機で、蓋付きアルミ缶のブラックがなくなり、そのスペースに微糖が入ってしまった,いつものcoke-on対応自販機で、蓋付きアルミ缶のブラックがなくなり、そのスペースに微糖が入ってしまった,80
t_127342,coke_on,2021-11-02T09:43:13.000Z,専用アプリのcokeonに比べてキリンのtapinessの繋がらなさは毎度感心するレベル,専用アプリのcokeonに比べてキリンのtapinessの繋がらなさ,85
t_127849,coke_on,2021-12-02T01:15:31.000Z,外ればっかりや,外ればっかり,87
t_128168,coke_on,2021-10-24T09:53:33.000Z,あと、待ち合わせして返金してとか、めんどくさいよね,待ち合わせして返金してとか、めんどくさい,88
t_128492,coke_on,2021-11-20T07:37:07.000Z,cokeonpayの設定に戸惑い時間ロス,cokeonpayの設定に戸惑い時間ロス,90
t_129166,coke_on,2021-11-20T12:00:00.000Z,cokeonで15個スタンプ貯めてチケットゲットしたから自販機で交換しようと思ったら、チケット無くなったのに飲み物出てこなかったんだか,チケット無くなったのに飲み物出てこなかったんだか,92
t_129235,coke_on,2021-11-16T11:22:54.000Z,エリクサー使えないタイプすぎてcokeonのドリンクチケット溜め込んで使えずに使用期限忘れる事たまにある,エリクサー使えないタイプすぎてcokeonのドリンクチケット溜め込んで使えずに使用期限忘れる,93
t_129344,coke_on,2021-10-21T03:29:35.000Z,ネット注文とかする時にペイペイとかラインペイとかやってないと不便だよな,ネット注文とかする時にペイペイとかラインペイとかやってないと不便,95
t_129545,coke_on,2021-11-04T02:05:44.000Z,コークオン乞食ってコークオン未利用者のポイントを横取りするのもアレだが利用者が購入時になかなか接続できなくなるのとても害悪,利用者が購入時になかなか接続できなくなる,96
t_129940,coke_on,2021-10-26T11:45:12.000Z,コークオンで接続してからic決済したのにスタンプ貰えなかった、悲しい,コークオンで接続してからic決済したのにスタンプ貰えなかった,98
