reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
gp:AOqpTOFX2M4gKVT19k8tXU8RbmRB_Qsi9cMC5_CfpERIF2hm87gHEVl9jxKOJUc0SRvJFfsS0ow4igqN5MAyJoI,pot TEA,https://play-lh.googleusercontent.com/a-/AOh14Ggy2h03kBhMNLkbBP9ESWKTgw2gocXvuQJoDTn5qw,広告で出た人物をタップですぐ トリミングする機能ってどこにあるんでしょうか？,1,1,2.2.1,2021-12-15 17:57:13,"いつもご利用いただき、誠にありがとうございます。「トリミング」というキーワードを検索していただけますと、ご所望の内容が出てきますので、ぜひご確認くださいませ。
今後はこの度頂いた貴重なご意見を踏まえ、検索機能の精度向上や広告の健全化強化に向けて尽力して参りますので、お楽しみにお待ちいただければ幸いです。引き続き宜しくお願い致します。",2021-12-17 17:53:24
gp:AOqpTOH-rMaLfHbCNFp5rnAiDrLVpDmM0uCZuUC9Dt7nlr0tKJ5CF3MTrC-hCFASiRpM6PT61cGmPv3aLmcgcYI,マリオ,https://play-lh.googleusercontent.com/a-/AOh14GjDn3_LeRzs9JVQRJoE0bUeg1UO1MlrogScaU3iCw,インスタに掲載されてた商品の値段を確認したくてアプリをインストールしたのに、その商品が何処にも載ってなかったのでアンインストールしました。ガッカリです……,1,0,,2021-12-15 12:21:30,"いつもご利用いただき、誠にありがとうございます。お手数ですが、ご所望の内容に関する広告を、contact@lemon8-app.com もしくは　【マイページ】→画面の右上に表示されている【≡】→【お問い合わせ】までご報告頂けますと、該当内容・検索キーワードをご案内いたします。
皆様のご意見をもとに、今後もより一層ユーザー様にご愛用していただけるように努力して参ります。引き続きよろしくお願いいたします。",2021-12-16 22:41:05
gp:AOqpTOFKm9s0gpFG8opP5FrwHOO59ibIc5u6GrpSXkhu9dIaYL1gii4PBlU2K0FMHy6kTvR40SfuBi4DjCjVq-Q,ウリ坊ちゃん,https://play-lh.googleusercontent.com/a-/AOh14GhbFF0ZhAM3GKvbSW2_jTfp1UB8I2WuZuYk3F_ftQ,広告詐欺なんだが。 周りの背景を綺麗に切り取れるって書いてあったからインストールしたのに全然そんなこと出来ない。 インスタの劣化版ですね。 インストールしないのをおすすめしまーす,1,0,,2021-12-12 22:59:16,"いつもご利用いただき、誠にありがとうございます。「トリミング」というキーワードを検索していただけますと、ご所望の内容が出てきますので、ぜひご確認くださいませ。
今後はこの度頂いた貴重なご意見を踏まえ、検索機能の精度向上や広告の健全化強化に向けて尽力して参りますので、お楽しみにお待ちいただければ幸いです。引き続き宜しくお願い致します。",2021-12-17 17:53:44
gp:AOqpTOEPydU-Rzutte15B7h4b61uWeYsiFI4CfZlPpYjXxl91XOj8gx8lWgfkm-Xq9Am4MBElt-r1bLWGqF8f7U,山本みつ代,https://play-lh.googleusercontent.com/a-/AOh14GgB7DTEEss7XDcxR7J9NpkF0RVgDo_gPBElloJvkQ,楽しく拝見してます😃,5,0,2.2.1,2021-12-10 13:47:40,楽しくご利用頂き、大変嬉しく存じます。今後もより一層ユーザー様にご愛用していただけるように努力して参りますので、引き続きよろしくお願いいたします。,2021-12-17 14:22:41
gp:AOqpTOHwG2SJUeA2j5LzX0krR1M3ptn1pO3FD2lRoe4_7D-j2qHVmSwSOElDhKpkPnFiCc7Yp7S8qPSeZiFXnac,Kouji Sugimoto,https://play-lh.googleusercontent.com/a-/AOh14Ghd2o-tF9LlK-AyPtDDDW9XWnFq4lDo3maSUCEBrg,若い方の感覚を知りたいので、もってこいです。,5,0,2.2.1,2021-12-09 11:04:05,いつもご利用いただき、誠にありがとうございます。この度は貴重なご意見ありがとうございます。皆様のご意見をもとに、今後もより一層ユーザー様にご愛用していただけるように努力して参ります。引き続きよろしくお願いいたします。,2021-12-17 14:24:07
gp:AOqpTOFGD0K3_WZM1pXLiIzwCBHhQr5NiCH1Eov8-l6HtzfmgJrGQiVsr0iFyoAU_fishowyxj4TVzcTsMsyRDY,Maker Meg,https://play-lh.googleusercontent.com/a/AATXAJyaPw3EZGVszyhVxb2QKbn-kva_pnU7fBs5LjVGIQ=mo,画像切り抜きなど使おうとすると落ちる。 使いづらいのでアンインストールしました。,2,1,,2021-12-07 18:44:25,いつもご利用いただき、誠にありがとうございます。この度は、ご不便、ご迷惑をおかけし、大変申し訳ございませんでした。大変お手数ですが、不具合に関する詳細を、マイページの画面右上に表示されている【≡】をタップし、【お問い合わせ】までご報告頂けますでしょうか。皆様のご意見をもとに、今後もより一層ユーザー様にご愛用していただけるように努力して参ります。ご期待に添えず、大変申し訳ございませんでした。引き続きよろしくお願いいたします。,2021-12-17 17:54:38
gp:AOqpTOHkeoIfhjQS-t_Xh-LimQ0MbTEtXxQWr1QooPQu6W5dx1qg5m_vJuLhqRNwQkhDI1acr0-nd0PLP2UrxKI,さや358,https://play-lh.googleusercontent.com/a-/AOh14GitZfOeKVSPg61X54FX46PmVBOkj_s4Z2DlZYSuqg,主婦にとって、お役立ちやなるほど👀って思うものが多くて、しかも楽しく見れます♥️,4,0,2.2.1,2021-12-07 05:28:45,嬉しいお言葉ありがとうございます。皆様のご意見やご感想をもとに、今後もより一層ユーザー様にご愛用していただけるように努力して参ります。引き続きよろしくお願いいたします。,2021-12-17 14:25:18
gp:AOqpTOHeGGU3BKmNKWAZC3AKHdv_Xaviz2KUva6aPBY8kxIBXprsJnIqpE5vNKmPgeygG6KX-ZrL38Q7Gk-MVuM,みぃ,https://play-lh.googleusercontent.com/a/AATXAJyNVoblefwv9e3NzF2cU04SNkhFH3dtfkJsrYLP=mo,若者が主役ですが、アラフォーにも見ていて好奇心にいい情報です。 眺めるのにいい感じです。ただ 何かお得感を求めるのなら物足らないかと思います。,5,4,2.0.6,2021-12-05 19:20:43,いつもご利用いただき、誠にありがとうございます。この度は貴重なご意見ありがとうございます。皆様のご意見をもとに、今後もより一層ユーザー様にご愛用していただけるように努力して参ります。引き続きよろしくお願いいたします。,2021-12-17 14:25:38
gp:AOqpTOHBVpAQ6L8jEfezyoj_wg6vtdOr-XLTa4fNadNixvt9_F7YkFTFud4fd2ji_eRBZiZ8OB1gqnx2K8MN4Lk,ママたこやき,https://play-lh.googleusercontent.com/a/AATXAJzUzyGfoCCCF59uMhr-gr0Oy9IY6Lpo00LcAR3R=mo,よくおすすめにでていて、気になってていれました。 楽しく毎日みてます。 知らないことをしれたり、楽しいです。,5,41,2.2.1,2021-12-05 17:17:08,楽しくご利用頂き、大変嬉しく存じます。今後もより一層ユーザー様にご愛用していただけるように努力して参りますので、引き続きよろしくお願いいたします。,2021-12-17 14:26:22
gp:AOqpTOE6jWqEuWdhSdUff_RcN4xfORRmx32BBnOTcPiuC9PMr1NWJKUD13MyIWUo6DkKXZMq3aXKZdqmYBRdgcE,Ryoko S.O.,https://play-lh.googleusercontent.com/a/AATXAJz1R1a1YbQk_-LajCB6-AdN4FBWbBrniiXl4DTb=mo,気になるレシピが沢山あって楽しいです,4,1,2.2.1,2021-12-05 17:13:37,嬉しいお言葉ありがとうございます。皆様のご意見やご感想をもとに、今後もより一層ユーザー様にご愛用していただけるように努力して参ります。引き続きよろしくお願いいたします。,2021-12-17 14:26:35
